subj_id,Completion,sentID,compNoTrail,compLower,determiner,noun,isDet,isWord,NatNess,Diff,RT
R_6L3ln2BoQAzJw2d,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,5.0,6,2.346
R_xAA7goWcKMvmb1D,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,3.0,6,16.066
R_248iCMeSwyLS8sF,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,3.0,5,23.208
R_OING4tGkg3q8VLb,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,3.0,4,43.604
R_3kvbwPackXPANmo,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,4.0,6,2.359
R_3lRiG6M8Z6vKWZh,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,5.0,6,6.423
R_3q9cZ9NJjEx872v,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,4.0,6,9.057
R_ABt8n7PxUqkXqy5,De schoorsteen ,155,De schoorsteen,de schoorsteen,De,schoorsteen,True,True,5.0,5,9.596
R_3k6rPDoCD4kup7x,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,5.0,6,4.234
R_p6iBXJstulO97Jn,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,5.0,6,4.706
R_USFewLQTXHp0kPT,de schoorsteen,155,de schoorsteen,de schoorsteen,de,schoorsteen,True,True,5.0,6,3.56
R_vrAH2qrxu41QSv7,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,5.5
R_6Pg4ql6MQumxZo9,het geld,156,het geld,het geld,het,geld,True,True,2.0,6,3.79
R_1QaBlAsk46HI9NJ,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,5.729
R_pKtuHvEeh5mujgl,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,5.392
R_RrYmeJDnKB3hv7r,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,4.02
R_2alPe2ZkILnzWYp,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,29.242
R_24zMzQY1U9LX5Gf,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,4.494
R_2zAp7MZjWbJtouD,het geld ,156,het geld,het geld,het,geld,True,True,5.0,6,13.51
R_1lgea30X5yRbWgb,Geld,156,Geld,geld,,-99,False,False,3.0,6,7.217
R_1dg0dAPlymYfFcu,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,3.085
R_23TSscPxb3G1aSA,geld,156,geld,geld,,-99,False,False,4.0,5,5.053
R_3effdDALVVpFhkK,de kas,156,de kas,de kas,de,kas,True,True,5.0,6,9.031
R_2PpvbvcItA8LcqM,de geldla,156,de geldla,de geldla,de,geldla,True,True,2.0,3,6.701
R_25WvorTEPc7DuHX,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,7.601
R_ZJCIt5D6m80Wim5,De inhoud,156,De inhoud,de inhoud,De,inhoud,True,True,3.0,6,7.43
R_6gQpeEEoAOw1CNz,het geld ,156,het geld,het geld,het,geld,True,True,5.0,6,9.073
R_UcJP3naTdDXJEDn,De inhoud ,156,De inhoud,de inhoud,De,inhoud,True,True,4.0,6,18.349
R_21pKbw8vqrjpJ4Q,de geldlade,156,de geldlade,de geldlade,de,geldlade,True,True,4.0,6,14.325
R_1HiWKvIl546M44z,het geld,156,het geld,het geld,het,geld,True,True,4.0,6,4.314
R_BFIiDPrnKiKOhkB,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,8.218
R_232AZeZQOdbRSAK,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,5.982
R_1odMwWpdALe3A7c,het geld,156,het geld,het geld,het,geld,True,True,2.0,3,9.777
R_3CMZ1prTdwstnIi,het geld ,156,het geld,het geld,het,geld,True,True,3.0,3,2.903
R_2SDkvNUYWKzQ9b4,het geld,156,het geld,het geld,het,geld,True,True,1.0,3,3.185
R_2qwqWlqovi1EnxK,het geld,156,het geld,het geld,het,geld,True,True,4.0,6,6.616
R_1nSW9rReHHlwpSQ,Het geld,156,Het geld,het geld,Het,geld,True,True,4.0,5,21.512
R_3FPt6NNv7fs4bHV,het geld,156,het geld,het geld,het,geld,True,True,3.0,6,3.954
R_2uOs8d5Okoyss7z,het geld,156,het geld,het geld,het,geld,True,True,3.0,5,7.992
R_1JEdl2aEMuUO63f,de inhoud,156,de inhoud,de inhoud,de,inhoud,True,True,5.0,6,5.108
R_6L3ln2BoQAzJw2d,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,1.877
R_xAA7goWcKMvmb1D,geld,156,geld,geld,,-99,False,False,4.0,5,18.644
R_248iCMeSwyLS8sF,de knuffelbeer,156,de knuffelbeer,de knuffelbeer,de,knuffelbeer,True,True,5.0,5,10.331
R_OING4tGkg3q8VLb,het geld,156,het geld,het geld,het,geld,True,True,4.0,5,8.001
R_3kvbwPackXPANmo,het geld,156,het geld,het geld,het,geld,True,True,4.0,6,4.609
R_3lRiG6M8Z6vKWZh,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,4.934
R_3q9cZ9NJjEx872v,het geld,156,het geld,het geld,het,geld,True,True,3.0,4,9.43
R_ABt8n7PxUqkXqy5,Het geld,156,Het geld,het geld,Het,geld,True,True,5.0,6,8.254
R_3k6rPDoCD4kup7x,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,5.537
R_p6iBXJstulO97Jn,het geld,156,het geld,het geld,het,geld,True,True,4.0,6,7.075
R_USFewLQTXHp0kPT,het geld,156,het geld,het geld,het,geld,True,True,5.0,6,0.716
R_vrAH2qrxu41QSv7,de film,157,de film,de film,de,film,True,True,5.0,6,5.315
R_6Pg4ql6MQumxZo9,de film,157,de film,de film,de,film,True,True,3.0,5,2.118
R_1QaBlAsk46HI9NJ,de bioscoop,157,de bioscoop,de bioscoop,de,bioscoop,True,True,5.0,6,5.694
R_pKtuHvEeh5mujgl,de film,157,de film,de film,de,film,True,True,5.0,6,4.328
R_RrYmeJDnKB3hv7r,de film,157,de film,de film,de,film,True,True,5.0,6,7.088
R_2alPe2ZkILnzWYp,een film,157,een film,een film,een,film,False,True,4.0,6,7.447
R_24zMzQY1U9LX5Gf,de film,157,de film,de film,de,film,True,True,5.0,6,3.088
R_2zAp7MZjWbJtouD,de film,157,de film,de film,de,film,True,True,5.0,6,5.638
R_1lgea30X5yRbWgb,Film,157,Film,film,,-99,False,False,5.0,6,12.574
R_1dg0dAPlymYfFcu,de film,157,de film,de film,de,film,True,True,5.0,6,3.39
R_23TSscPxb3G1aSA,film,157,film,film,,-99,False,False,4.0,5,4.848
R_3effdDALVVpFhkK,de cinema,157,de cinema,de cinema,de,cinema,True,True,5.0,5,5.813
R_2PpvbvcItA8LcqM,de bios,157,de bios,de bios,de,bios,True,True,4.0,5,10.265
R_25WvorTEPc7DuHX,de film,157,de film,de film,de,film,True,True,5.0,6,7.792
R_ZJCIt5D6m80Wim5,De film,157,De film,de film,De,film,True,True,1.0,6,9.066
R_6gQpeEEoAOw1CNz,de film,157,de film,de film,de,film,True,True,5.0,5,5.253
R_UcJP3naTdDXJEDn,De film,157,De film,de film,De,film,True,True,4.0,6,9.831
R_21pKbw8vqrjpJ4Q,de film,157,de film,de film,de,film,True,True,5.0,6,8.333
R_1HiWKvIl546M44z,de film,157,de film,de film,de,film,True,True,3.0,5,4.486
R_BFIiDPrnKiKOhkB,de film,157,de film,de film,de,film,True,True,3.0,6,3.227
R_232AZeZQOdbRSAK,de film,157,de film,de film,de,film,True,True,5.0,6,4.739
R_1odMwWpdALe3A7c,de film,157,de film,de film,de,film,True,True,5.0,6,17.863
R_3CMZ1prTdwstnIi,de film,157,de film,de film,de,film,True,True,4.0,5,3.252
R_2SDkvNUYWKzQ9b4,de film,157,de film,de film,de,film,True,True,4.0,4,2.561
R_2qwqWlqovi1EnxK,de bioscoop,157,de bioscoop,de bioscoop,de,bioscoop,True,True,1.0,3,24.523
R_1nSW9rReHHlwpSQ,De film,157,De film,de film,De,film,True,True,5.0,4,4.431
R_3FPt6NNv7fs4bHV,de fil,157,de fil,de fil,de,fil,True,True,4.0,6,6.148
R_2uOs8d5Okoyss7z,de bioscoop,157,de bioscoop,de bioscoop,de,bioscoop,True,True,4.0,3,6.043
R_1JEdl2aEMuUO63f,de film,157,de film,de film,de,film,True,True,5.0,6,4.695
R_6L3ln2BoQAzJw2d,de film,157,de film,de film,de,film,True,True,5.0,6,2.679
R_xAA7goWcKMvmb1D,de film,157,de film,de film,de,film,True,True,4.0,6,4.31
R_248iCMeSwyLS8sF,de film,157,de film,de film,de,film,True,True,3.0,5,27.189
R_OING4tGkg3q8VLb,een film,157,een film,een film,een,film,False,True,4.0,5,7.388
R_3kvbwPackXPANmo,de film,157,de film,de film,de,film,True,True,5.0,6,2.416
R_3lRiG6M8Z6vKWZh,de film,157,de film,de film,de,film,True,True,5.0,6,4.775
R_3q9cZ9NJjEx872v,de film,157,de film,de film,de,film,True,True,4.0,6,4.283
R_ABt8n7PxUqkXqy5,De film ,157,De film,de film,De,film,True,True,5.0,6,5.58
R_3k6rPDoCD4kup7x,de film,157,de film,de film,de,film,True,True,5.0,6,11.012
R_p6iBXJstulO97Jn,de film,157,de film,de film,de,film,True,True,4.0,6,8.291
R_USFewLQTXHp0kPT,de film,157,de film,de film,de,film,True,True,3.0,5,0.577
R_vrAH2qrxu41QSv7,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,4.587
R_6Pg4ql6MQumxZo9,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,2.078
R_1QaBlAsk46HI9NJ,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,5.291
R_pKtuHvEeh5mujgl,de radio,158,de radio,de radio,de,radio,True,True,4.0,6,3.309
R_RrYmeJDnKB3hv7r,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,4.349
R_2alPe2ZkILnzWYp,de radio,158,de radio,de radio,de,radio,True,True,4.0,6,5.881
R_24zMzQY1U9LX5Gf,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,5.155
R_2zAp7MZjWbJtouD,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,9.29
R_1lgea30X5yRbWgb,Radio,158,Radio,radio,,-99,False,False,5.0,6,4.465
R_1dg0dAPlymYfFcu,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,3.842
R_23TSscPxb3G1aSA,radio,158,radio,radio,,-99,False,False,5.0,6,6.016
R_3effdDALVVpFhkK,de radio,158,de radio,de radio,de,radio,True,True,4.0,5,7.051
R_2PpvbvcItA8LcqM,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,9.758
R_25WvorTEPc7DuHX,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,9.248
R_ZJCIt5D6m80Wim5,De radio,158,De radio,de radio,De,radio,True,True,4.0,6,5.857
R_6gQpeEEoAOw1CNz,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,3.075
R_UcJP3naTdDXJEDn,De radio,158,De radio,de radio,De,radio,True,True,3.0,6,7.85
R_21pKbw8vqrjpJ4Q,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,5.099
R_1HiWKvIl546M44z,de radio,158,de radio,de radio,de,radio,True,True,3.0,5,5.855
R_BFIiDPrnKiKOhkB,de radio,158,de radio,de radio,de,radio,True,True,4.0,6,3.461
R_232AZeZQOdbRSAK,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,4.094
R_1odMwWpdALe3A7c,de radio,158,de radio,de radio,de,radio,True,True,4.0,6,3.577
R_3CMZ1prTdwstnIi,de radio ,158,de radio,de radio,de,radio,True,True,3.0,6,2.152
R_2SDkvNUYWKzQ9b4,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,1.322
R_2qwqWlqovi1EnxK,de radio,158,de radio,de radio,de,radio,True,True,4.0,6,3.411
R_1nSW9rReHHlwpSQ,De radio,158,De radio,de radio,De,radio,True,True,4.0,6,10.725
R_3FPt6NNv7fs4bHV,de radio,158,de radio,de radio,de,radio,True,True,3.0,6,3.719
R_2uOs8d5Okoyss7z,de radio,158,de radio,de radio,de,radio,True,True,4.0,5,3.328
R_1JEdl2aEMuUO63f,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,2.721
R_6L3ln2BoQAzJw2d,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,1.656
R_xAA7goWcKMvmb1D,de radio,158,de radio,de radio,de,radio,True,True,4.0,4,4.407
R_248iCMeSwyLS8sF,de radio,158,de radio,de radio,de,radio,True,True,3.0,4,14.556
R_OING4tGkg3q8VLb,de radio,158,de radio,de radio,de,radio,True,True,4.0,5,8.103
R_3kvbwPackXPANmo,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,1.525
R_3lRiG6M8Z6vKWZh,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,4.28
R_3q9cZ9NJjEx872v,de radio,158,de radio,de radio,de,radio,True,True,3.0,6,5.025
R_ABt8n7PxUqkXqy5,De radio,158,De radio,de radio,De,radio,True,True,5.0,6,10.938
R_3k6rPDoCD4kup7x,de radio,158,de radio,de radio,de,radio,True,True,5.0,6,4.437
R_p6iBXJstulO97Jn,de radio,158,de radio,de radio,de,radio,True,True,4.0,6,2.932
R_USFewLQTXHp0kPT,de radio,158,de radio,de radio,de,radio,True,True,3.0,6,0.532
R_vrAH2qrxu41QSv7,de balkon,159,de balkon,de balkon,de,balkon,True,True,5.0,6,44.656
R_6Pg4ql6MQumxZo9,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,1.834
R_1QaBlAsk46HI9NJ,de bank,159,de bank,de bank,de,bank,True,True,4.0,5,4.976
R_pKtuHvEeh5mujgl,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,5.957
R_RrYmeJDnKB3hv7r,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,6.689
R_2alPe2ZkILnzWYp,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,4.894
R_24zMzQY1U9LX5Gf,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,3.428
R_2zAp7MZjWbJtouD,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,9.963
R_1lgea30X5yRbWgb,Balkon,159,Balkon,balkon,,-99,False,False,5.0,6,10.524
R_1dg0dAPlymYfFcu,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,2.918
R_23TSscPxb3G1aSA,balkon,159,balkon,balkon,,-99,False,False,5.0,6,4.167
R_3effdDALVVpFhkK,het terras,159,het terras,het terras,het,terras,True,True,4.0,5,11.445
R_2PpvbvcItA8LcqM,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,8.352
R_25WvorTEPc7DuHX,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,8.465
R_ZJCIt5D6m80Wim5,Het balkon,159,Het balkon,het balkon,Het,balkon,True,True,5.0,6,14.021
R_6gQpeEEoAOw1CNz,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,11.636
R_UcJP3naTdDXJEDn,Het balkon,159,Het balkon,het balkon,Het,balkon,True,True,5.0,6,12.195
R_21pKbw8vqrjpJ4Q,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,13.149
R_1HiWKvIl546M44z,het balkon,159,het balkon,het balkon,het,balkon,True,True,4.0,6,4.436
R_BFIiDPrnKiKOhkB,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,3.155
R_232AZeZQOdbRSAK,het balkon,159,het balkon,het balkon,het,balkon,True,True,3.0,5,7.946
R_1odMwWpdALe3A7c,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,4.716
R_3CMZ1prTdwstnIi,het balkon ,159,het balkon,het balkon,het,balkon,True,True,5.0,6,2.853
R_2SDkvNUYWKzQ9b4,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,1.208
R_2qwqWlqovi1EnxK,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,5.873
R_1nSW9rReHHlwpSQ,Het balkon ,159,Het balkon,het balkon,Het,balkon,True,True,5.0,6,5.253
R_3FPt6NNv7fs4bHV,mijn balkon,159,mijn balkon,mijn balkon,mijn,balkon,False,True,5.0,6,3.524
R_2uOs8d5Okoyss7z,het balkon,159,het balkon,het balkon,het,balkon,True,True,3.0,5,39.894
R_1JEdl2aEMuUO63f,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,6.085
R_6L3ln2BoQAzJw2d,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,2.173
R_xAA7goWcKMvmb1D,het dak,159,het dak,het dak,het,dak,True,True,3.0,5,3.468
R_248iCMeSwyLS8sF,het dak,159,het dak,het dak,het,dak,True,True,3.0,5,10.413
R_OING4tGkg3q8VLb,het balkon,159,het balkon,het balkon,het,balkon,True,True,3.0,4,17.804
R_3kvbwPackXPANmo,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,6.804
R_3lRiG6M8Z6vKWZh,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,6.199
R_3q9cZ9NJjEx872v,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,6.261
R_ABt8n7PxUqkXqy5,Het balkon,159,Het balkon,het balkon,Het,balkon,True,True,4.0,6,5.556
R_3k6rPDoCD4kup7x,het balkon,159,het balkon,het balkon,het,balkon,True,True,5.0,6,9.277
R_p6iBXJstulO97Jn,het balkon,159,het balkon,het balkon,het,balkon,True,True,4.0,6,4.996
R_USFewLQTXHp0kPT,het balkon,159,het balkon,het balkon,het,balkon,True,True,4.0,6,4.787
R_vrAH2qrxu41QSv7,het land,160,het land,het land,het,land,True,True,5.0,6,9.369
R_6Pg4ql6MQumxZo9,het land,160,het land,het land,het,land,True,True,1.0,5,1.507
R_1QaBlAsk46HI9NJ,het land,160,het land,het land,het,land,True,True,4.0,6,6.372
R_pKtuHvEeh5mujgl,het land,160,het land,het land,het,land,True,True,4.0,5,11.038
R_RrYmeJDnKB3hv7r,het land,160,het land,het land,het,land,True,True,5.0,6,3.08
R_2alPe2ZkILnzWYp,het land,160,het land,het land,het,land,True,True,5.0,6,27.176
R_24zMzQY1U9LX5Gf,het land,160,het land,het land,het,land,True,True,5.0,6,12.318
R_2zAp7MZjWbJtouD,het land,160,het land,het land,het,land,True,True,1.0,6,49.879
R_1lgea30X5yRbWgb,Land,160,Land,land,,-99,False,False,5.0,6,8.71
R_1dg0dAPlymYfFcu,het land,160,het land,het land,het,land,True,True,4.0,5,6.29
R_23TSscPxb3G1aSA,nederland,160,nederland,nederland,,-99,False,False,5.0,5,8.68
R_3effdDALVVpFhkK,het land,160,het land,het land,het,land,True,True,4.0,5,15.2
R_2PpvbvcItA8LcqM,het land,160,het land,het land,het,land,True,True,4.0,4,14.219
R_25WvorTEPc7DuHX,het land,160,het land,het land,het,land,True,True,5.0,6,6.705
R_ZJCIt5D6m80Wim5,Het land,160,Het land,het land,Het,land,True,True,1.0,6,26.744
R_6gQpeEEoAOw1CNz,de volgende ,160,de volgende,de volgende,de,volgende,True,True,3.0,3,3.833
R_UcJP3naTdDXJEDn,Het land,160,Het land,het land,Het,land,True,True,3.0,6,15.254
R_21pKbw8vqrjpJ4Q,het land,160,het land,het land,het,land,True,True,4.0,6,13.789
R_1HiWKvIl546M44z,de dag,160,de dag,de dag,de,dag,True,True,2.0,5,5.677
R_BFIiDPrnKiKOhkB,het land,160,het land,het land,het,land,True,True,3.0,5,11.234
R_232AZeZQOdbRSAK,het land,160,het land,het land,het,land,True,True,2.0,5,15.11
R_1odMwWpdALe3A7c,het land,160,het land,het land,het,land,True,True,4.0,5,3.28
R_3CMZ1prTdwstnIi,het land ,160,het land,het land,het,land,True,True,2.0,4,3.122
R_2SDkvNUYWKzQ9b4,het land,160,het land,het land,het,land,True,True,4.0,6,2.393
R_2qwqWlqovi1EnxK,het land,160,het land,het land,het,land,True,True,4.0,3,16.697
R_1nSW9rReHHlwpSQ,Het land,160,Het land,het land,Het,land,True,True,2.0,4,26.762
R_3FPt6NNv7fs4bHV,het land,160,het land,het land,het,land,True,True,3.0,6,5.466
R_2uOs8d5Okoyss7z,het land,160,het land,het land,het,land,True,True,5.0,6,4.59
R_1JEdl2aEMuUO63f,het land,160,het land,het land,het,land,True,True,5.0,6,21.239
R_6L3ln2BoQAzJw2d,de volgende,160,de volgende,de volgende,de,volgende,True,True,5.0,6,4.612
R_xAA7goWcKMvmb1D,de Benelux,160,de Benelux,de benelux,de,Benelux,True,False,1.0,5,1.246
R_248iCMeSwyLS8sF,het land,160,het land,het land,het,land,True,True,2.0,5,37.582
R_OING4tGkg3q8VLb,het land,160,het land,het land,het,land,True,True,3.0,4,12.823
R_3kvbwPackXPANmo,het land,160,het land,het land,het,land,True,True,3.0,3,2.845
R_3lRiG6M8Z6vKWZh,het land,160,het land,het land,het,land,True,True,1.0,3,14.567
R_3q9cZ9NJjEx872v,het land,160,het land,het land,het,land,True,True,1.0,6,5.222
R_ABt8n7PxUqkXqy5,Het land,160,Het land,het land,Het,land,True,True,5.0,6,5.022
R_3k6rPDoCD4kup7x,het land,160,het land,het land,het,land,True,True,5.0,6,4.949
R_p6iBXJstulO97Jn,Het land,160,Het land,het land,Het,land,True,True,2.0,3,45.317
R_USFewLQTXHp0kPT,ons land,160,ons land,ons land,ons,land,False,True,3.0,4,0.608
R_vrAH2qrxu41QSv7,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,3.68
R_6Pg4ql6MQumxZo9,de krant,161,de krant,de krant,de,krant,True,True,5.0,5,6.222
R_1QaBlAsk46HI9NJ,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,4.267
R_pKtuHvEeh5mujgl,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,3.024
R_RrYmeJDnKB3hv7r,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,3.065
R_2alPe2ZkILnzWYp,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,2.869
R_24zMzQY1U9LX5Gf,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,1.525
R_2zAp7MZjWbJtouD,de krant ,161,de krant,de krant,de,krant,True,True,5.0,6,6.831
R_1lgea30X5yRbWgb,Bijbel,161,Bijbel,bijbel,,-99,False,False,1.0,6,12.247
R_1dg0dAPlymYfFcu,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,2.876
R_23TSscPxb3G1aSA,krant,161,krant,krant,,-99,False,False,5.0,6,3.485
R_3effdDALVVpFhkK,de krant,161,de krant,de krant,de,krant,True,True,4.0,5,6.056
R_2PpvbvcItA8LcqM,de krant,161,de krant,de krant,de,krant,True,True,5.0,5,7.042
R_25WvorTEPc7DuHX,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,5.793
R_ZJCIt5D6m80Wim5,Een krant,161,Een krant,een krant,Een,krant,False,True,4.0,6,12.056
R_6gQpeEEoAOw1CNz,de krant ,161,de krant,de krant,de,krant,True,True,5.0,6,2.082
R_UcJP3naTdDXJEDn,De krant,161,De krant,de krant,De,krant,True,True,4.0,6,3.366
R_21pKbw8vqrjpJ4Q,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,4.707
R_1HiWKvIl546M44z,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,2.809
R_BFIiDPrnKiKOhkB,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,3.053
R_232AZeZQOdbRSAK,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,3.397
R_1odMwWpdALe3A7c,de krant,161,de krant,de krant,de,krant,True,True,4.0,6,2.997
R_3CMZ1prTdwstnIi,de krant ,161,de krant,de krant,de,krant,True,True,5.0,6,2.345
R_2SDkvNUYWKzQ9b4,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,1.637
R_2qwqWlqovi1EnxK,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,2.707
R_1nSW9rReHHlwpSQ,De krant ,161,De krant,de krant,De,krant,True,True,5.0,6,4.47
R_3FPt6NNv7fs4bHV,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,3.831
R_2uOs8d5Okoyss7z,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,2.186
R_1JEdl2aEMuUO63f,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,2.342
R_6L3ln2BoQAzJw2d,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,1.186
R_xAA7goWcKMvmb1D,de krant,161,de krant,de krant,de,krant,True,True,4.0,5,4.925
R_248iCMeSwyLS8sF,de playboy,161,de playboy,de playboy,de,playboy,True,True,5.0,5,11.878
R_OING4tGkg3q8VLb,een krant,161,een krant,een krant,een,krant,False,True,4.0,5,5.409
R_3kvbwPackXPANmo,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,1.764
R_3lRiG6M8Z6vKWZh,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,4.19
R_3q9cZ9NJjEx872v,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,6.613
R_ABt8n7PxUqkXqy5,De krant ,161,De krant,de krant,De,krant,True,True,5.0,6,3.524
R_3k6rPDoCD4kup7x,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,5.318
R_p6iBXJstulO97Jn,De krant,161,De krant,de krant,De,krant,True,True,5.0,6,4.294
R_USFewLQTXHp0kPT,de krant,161,de krant,de krant,de,krant,True,True,5.0,6,0.405
