subj_id,Completion,sentID,NatNess,Diff,RT,hasComment?,AdditCom,translation
R_3KohpaUvxMxwnK1,de wieg,71,6,6,30.681,0,,
R_1Kw4seroK4hzq8J,de commode,71,2,6,2.946,0,,
R_2TEGXWKyyYjxux0,de wieg,71,5,5,111.297,0,,
R_2bNSez8kPKVkk0j,de wieg,71,6,6,1.304,0,,
R_vIDGcvdZ61dSkkF,de weg,71,6,6,1.84,0,,
R_3P5l3CMUUKTmbaL,het wiegje,71,5,5,2.105,0,,
R_21gk6GiQXaDrMt2,de wieg,71,6,6,5.899,0,,
R_1rJrkm9MZ0UbO0b,haar wiegje,71,3,5,2.144,0,,
R_2VPC4q2m7hstAaW,het bed,71,5,5,0.8,0,,
R_3KB00E7S1VhPWFD,het ledikantje ,71,6,5,4.142,0,,
R_3qR88XHKXhl1RLR,de wieg,71,5,6,4.417,0,,
R_3W5LAymbgTVITHX,haar bedje,71,4,6,6.055,0,,
R_2z7kq6MFYuSnHT6,het wiegje,71,5,5,3.452,0,,
R_1lhLKgr13oozzPg,de wieg,71,5,6,3.373,0,,
R_3ffLCaSkmPsiUYn,haar bedje,71,3,5,1.439,0,,
R_1PY8SA05FPIKBCS,De wieg,71,5,6,4.538,0,,
R_1CsjBGkk3Ui30Yk,de wieg,71,5,4,4.597,0,,
R_2bWcF9m2SiW74Vw,het wiegje,71,6,5,3.833,0,,
R_1kOjYWHPvRogELt,Het bed,71,5,4,5.161,0,,
R_3EumpdjBvvjiK1I,haar bed,71,5,6,10.971,0,,
R_2ckdDJpUAGuY3Pt,de wieg,71,6,6,2.417,0,,
R_2ZDKGZYJjZu6X1Y,de wieg,71,5,6,3.503,0,,
R_12SH1EJtaSFR4wp,het wiegje,71,6,2,2.558,0,,
R_3R7zHfZ0HIrwGBV,de wieg,71,6,6,7.158,0,,
R_Om8eREobVAawvZL,haar bed,71,6,6,5.527,0,,
R_1HicleIyFIoDW8g,het ledikant,71,5,6,1.658,0,,
R_1gGejdMJLRqr4gs,het wiegje,71,5,6,2.509,0,,
R_2D2EiBz7TJKge4b,bed,71,4,5,5.977,0,,
R_3CEhJ8EBqsPDMLB,de wieg,71,6,6,1158.566,0,,
R_3kiCL1CWl05kYag,bed,71,5,5,4.812,0,,
R_XSpTve41y3msiVr,het wiegje ,71,5,6,4.757,0,,
R_bBMvKG66TpWv0cx,haar wiegje,71,5,6,4.144,0,,
R_s83Qo7JHTxXzpWF,de wieg,71,5,5,1.872,0,,
R_cCsEaF4QkSqNxuN,bed,71,6,5,7.344,0,,
R_2fkXvKa3m5s0uTM,de wieg,71,6,6,2.646,0,,
R_1MYsdC39YxixAvs,de wieg,71,6,6,5.427,0,,
R_22CU0vCOzdEcHCr,het bed,71,5,5,5.255,0,,
R_z0xRVpXxyAbXovn,haar bedje,71,5,6,1.215,0,,
R_1CKp9DmeaZTZZQS,het bedje,71,6,6,6.999,0,,
R_31HSkdcZS8yZscC,de wieg,71,6,6,4.55,0,,
R_2Enniyt9lPtMbDC,haar bedje,71,6,6,5.839,0,,
R_tPV5UMF7fLNrUk1,de wieg,71,6,5,7.928,0,,
R_1O0317CZheE7es9,De wieg,71,6,6,3.047,0,,
R_1NadcnqCF0DrPHA,de wieg,71,6,6,3.649,0,,
R_3rJ73y4zBZKMTeV,het bed,71,6,5,18.003,0,,
R_zUPMpvNqwkbt4oF,haar bedje,71,5,6,6.658,1,"Drie keer ""haar""",
R_ptOO0vqHKVEFzvH,de telescoop,72,6,6,6.019,0,,
R_2TuuUWeeIrA7YWz,de telescoop,72,6,6,1.438,0,,
R_r2pLEBnXOx2tc8p,de telescoop,72,3,5,1.767,0,,
R_3KohpaUvxMxwnK1,mijn sterrenkijker ,72,6,6,6.515,0,,
R_1Kw4seroK4hzq8J,het dakraam,72,6,4,5.362,0,,
R_2TEGXWKyyYjxux0,de telescoop,72,5,6,6.66,0,,
R_2bNSez8kPKVkk0j,de telescoop,72,6,6,1.558,0,,
R_vIDGcvdZ61dSkkF,de sterrenkijker,72,6,4,3.496,0,,
R_3P5l3CMUUKTmbaL,het raam,72,6,6,0.77,0,,
R_21gk6GiQXaDrMt2,het raam,72,6,6,6.004,0,,
R_1rJrkm9MZ0UbO0b,het raam,72,5,6,4.197,0,,
R_2VPC4q2m7hstAaW,het raam,72,5,6,1.198,0,,
R_3KB00E7S1VhPWFD,het raam,72,5,6,7.904,0,,
R_3qR88XHKXhl1RLR,het raam,72,6,6,3.147,0,,
R_3W5LAymbgTVITHX,het raam,72,6,6,3.921,0,,
R_2z7kq6MFYuSnHT6,een microscoop,72,6,6,5.983,0,,
R_1lhLKgr13oozzPg,de telescoop,72,6,6,6.027,0,,
R_3ffLCaSkmPsiUYn,het raam,72,4,6,1.723,0,,
R_1PY8SA05FPIKBCS,De telescoop,72,6,4,5.508,0,,
R_1CsjBGkk3Ui30Yk,de telescoop,72,5,4,3.56,0,,
R_2bWcF9m2SiW74Vw,de sterrenkijker,72,6,5,4.897,0,,
R_1kOjYWHPvRogELt,Het raam,72,6,5,4.78,0,,
R_3EumpdjBvvjiK1I,een telescoop,72,6,6,9.33,0,,
R_2ckdDJpUAGuY3Pt,de telescoop,72,6,6,3.558,0,,
R_2ZDKGZYJjZu6X1Y,de sterrenkijker,72,5,4,8.223,0,,
R_12SH1EJtaSFR4wp,de verrekijker,72,6,2,3.696,0,,
R_3R7zHfZ0HIrwGBV,de telescoop ,72,6,6,7.519,0,,
R_Om8eREobVAawvZL,de telescoop ,72,6,5,3.882,0,,
R_1HicleIyFIoDW8g,de telescoop,72,5,5,3.31,0,,
R_1gGejdMJLRqr4gs,de verrekijker,72,6,6,8.043,0,,
R_2D2EiBz7TJKge4b,een telescoop,72,5,6,3.892,0,,
R_3CEhJ8EBqsPDMLB,het raam,72,6,6,2.277,0,,
R_3kiCL1CWl05kYag,mijn raam,72,6,6,5.263,0,,
R_XSpTve41y3msiVr,de telescoop,72,5,5,4.387,0,,
R_bBMvKG66TpWv0cx,de telescoop,72,5,6,4.74,0,,
R_s83Qo7JHTxXzpWF,de telescoop,72,4,5,1.36,0,,
R_cCsEaF4QkSqNxuN,een telescoop,72,6,6,4.147,0,,
R_2fkXvKa3m5s0uTM,de telescoop,72,6,6,3.985,0,,
R_1MYsdC39YxixAvs,de telescoop ,72,6,6,2.994,0,,
R_22CU0vCOzdEcHCr,de telescoop,72,6,5,1.625,0,,
R_z0xRVpXxyAbXovn,de sterrenijker,72,5,5,1.083,0,,
R_1CKp9DmeaZTZZQS,de telescoop,72,6,6,3.775,0,,
R_31HSkdcZS8yZscC,een telescoop ,72,6,6,6.333,0,,
R_2Enniyt9lPtMbDC,de telescoop,72,6,6,6.697,0,,
R_tPV5UMF7fLNrUk1,de telescoop,72,6,6,0.899,0,,
R_1O0317CZheE7es9,Het dakraam,72,6,6,7.388,0,,
R_1NadcnqCF0DrPHA,de telescoop,72,6,6,2.566,0,,
R_3rJ73y4zBZKMTeV,de telescoop,72,6,6,6.248,0,,
R_zUPMpvNqwkbt4oF,mijn telescoop,72,6,5,15.489,0,,
R_RxccFdkhYT0WHjX,het scherm,73,6,5,1.922,0,,
R_dhuccvYHbkYAG9r,het beeldscherm,73,6,6,3.671,0,,
R_9vHqsbnSU7O4IYd,het scherm,73,3,5,5.423,0,,
R_78aiGik8VmAORq1,het scherm,73,5,6,7.546,0,,
R_29h9A6X0ow8oZ2Y,de monitor,73,5,5,31.944,0,,
R_cXZEs21kFaC0HhD,het scherm,73,6,6,26.58,0,,
R_2WNBCmUSJ7es81y,het scherm,73,5,5,4.106,0,,
R_3G0sbjgSwFQKXi9,zijn laptop,73,4,5,7.013,0,,
R_1g6nNqBbbmL7FH5,het scherm,73,5,5,3.081,0,,
R_8j1bqGNz3lGqaQx,het beeldscherm,73,4,4,8.354,0,,
R_2WxuN7hsNTqACzv,het beeldscherm,73,4,5,6.331,0,,
R_1dAl7kyo1aslOfs,het scherm,73,6,6,2.149,0,,
R_29uz5PSyAsMtB7r,het scherm,73,4,4,13.496,0,,
R_1eK0PAdE0G6DxML,het scherm,73,6,6,1.784,0,,
R_0dZhlVH9txeciop,het scherm,73,6,5,1.634,0,,
R_3dERy13vlfvrnVN,het beeldscherm ,73,4,6,4.09,0,,
R_1Q44bnqE1PcaThG,het scherm,73,6,6,5.339,0,,
R_bdOVS1RezYzJlwR,Het scherm,73,6,6,7.332,0,,
R_2qg5uVS3dzGIDIl,het scherm,73,4,3,2.808,0,,
R_vweRT5oiF988oDv,het beeldscherm,73,6,3,2.071,0,,
R_10GHexpqrRVru1o,het beeldscherm,73,6,6,9.637,0,,
R_PCbo9o52FZpECs1,het scherm,73,6,5,2.413,0,,
R_31mVtgUH6lARDGE,de ansichtkaarten,73,3,2,4.102,1,"'het scherm' leek in eerste instantie te passen bij het deel 'staren naar' i.c.m. 'zijn computer'. Dit past echter niet wanneer er 'op zijn bureau' op volgt. Ik heb daarom wat anders bedacht, het wegdromen van vakanties door het kijken naar ansichtkaarten. Vond het wel een interessante oplossing.",
R_2xzxDC0Le3ynmMy,het scherm,73,6,5,95.719,0,,
R_79t4lwi0h4jDOIF,het scherm,73,6,5,2.014,0,,
R_1Q0hDsLmbIKLZ0z,het scherm,73,5,6,22.099,0,,
R_5cnTywcTuHgNj7X,het scherm,73,6,6,3.321,0,,
R_33eeGD9CTfhk9Ku,het scherm ,73,6,6,2.427,0,,
R_Og3BciE3uTBaVCp,het scherm,73,5,4,3.195,0,,
R_2qgeY8oUbmojYP9,het scherm,73,6,6,2.816,0,,
R_1dc5H6vyTZwB5d0,het scherm,73,5,6,3.352,0,,
R_C8sNafUjwxF55eh,het scherm,73,4,5,2.499,0,,
R_PNz510nvMcK1vJn,het scherm,73,6,6,7.232,0,,
R_33qfTHRXq6lYytC,het scherm,73,6,5,2.248,1,"Ik dacht eerst 'de computer' maar toen zag ik dat dat al in de zin stond, dus toen schreef ik maar 'het scherm'",
R_1JDBEbqjj0RbmTU,de plant,73,3,3,33.964,0,,
R_2rYJkqwuhznMWXM,het scherm,73,6,6,0.766,0,,
R_3NONaHlKW1yOnDy,Het scherm ,73,5,5,5.006,0,,
R_3PS1qyqsZZ1yKjf,het scherm,73,6,6,7.939,0,,
R_3Ma6oJ0RQvMPDBk,het beeldscherm,73,3,3,5.587,0,,
R_2wzrQBs9WfXEqvY,het beeldscherm,73,6,6,1.096,0,,
R_1LexFfmjyvmXTOL,zijn bureaublad,73,4,5,1.031,0,,
R_33qjDYeYAwOkE5T,het scherm,73,4,5,1.223,0,,
R_2hmTpgB9v4gMVln,het scherm,73,4,3,1.713,0,,
R_2dz3jPccCM2bnYn,het scherm,73,5,5,6.053,1,"naar mijn idee is er te veel informatie in deze zin. Alsof er veel dubbelop gezegd wordt (misschien komt het door 'en'). Ik had de neiging om 'de computer' te typen, maar dat zou raar zijn ivm het eerdere voorkomen van 'computer'",
R_UGF6E0JKMn29vAB,het scherm,73,6,6,3.73,0,,
R_27sacRSqVzj0y6C,het beeldscherm,73,3,6,2.866,1,'op zijn bureau' is overbodig en 'en' is lelijk,
R_9YMBxF16Fq5Sx9j,het beeldscherm,73,4,2,2.344,0,,
R_1msWQ6bnaSCpZk2,het scherm,73,5,4,3.354,0,,
R_2e8NXPR5Tw4pwYw,het beeldscherm,73,6,6,3.023,0,,
R_1JWoobY0lTjCjQw,het scherm,73,6,5,4.772,0,,
R_3h5B3PH7N6Y7Xyf,het scherm,73,3,5,10.073,0,,
R_2vdX8CnHM3lEDvC,het plafond,73,6,6,21.677,0,,
R_OOR6HquizkGafLz,het beeldscherm,73,6,6,3.512,0,,
R_RxccFdkhYT0WHjX,de spiegel,74,6,6,1.727,0,,
R_dhuccvYHbkYAG9r,de spiegel,74,6,6,3.447,0,,
R_9vHqsbnSU7O4IYd,de spiegel,74,5,6,17.949,0,,
R_78aiGik8VmAORq1,de spiegel,74,6,3,10.95,0,,
R_29h9A6X0ow8oZ2Y,de spiegel,74,6,6,2.83,0,,
R_cXZEs21kFaC0HhD,de spiegel,74,6,6,56.494,0,,
R_2WNBCmUSJ7es81y,de spiegel,74,6,6,3.127,0,,
R_3G0sbjgSwFQKXi9,de spiegel ,74,5,5,11.441,0,,
R_1g6nNqBbbmL7FH5,de spiegel,74,6,6,9.01,0,,
R_8j1bqGNz3lGqaQx,de spiegel,74,5,6,5.087,0,,
R_2WxuN7hsNTqACzv,de spiegel,74,6,6,4.473,0,,
R_1dAl7kyo1aslOfs,de spiegel,74,5,4,2.668,0,,
R_29uz5PSyAsMtB7r,de spiegel,74,6,5,3.988,0,,
R_1eK0PAdE0G6DxML,de spiegel,74,5,4,8.935,0,,
R_0dZhlVH9txeciop,de spiegel,74,5,4,1.988,0,,
R_3dERy13vlfvrnVN,de spiegel,74,6,6,17.174,0,,
R_1Q44bnqE1PcaThG,de spiegel,74,6,5,2.995,0,,
R_bdOVS1RezYzJlwR,De spiegel,74,4,4,63.991,0,,
R_2qg5uVS3dzGIDIl,de spiegel,74,5,5,1.019,0,,
R_vweRT5oiF988oDv,de spiegel,74,6,4,2.737,0,,
R_10GHexpqrRVru1o,de spiegel,74,6,6,4.971,0,,
R_PCbo9o52FZpECs1,de spiegel,74,6,6,4.277,0,,
R_31mVtgUH6lARDGE,de spiegel,74,6,6,102.532,0,,
R_2xzxDC0Le3ynmMy,de spiegel,74,6,5,6.68,0,,
R_79t4lwi0h4jDOIF,de spiegel,74,5,5,2.168,0,,
R_1Q0hDsLmbIKLZ0z,de spiegel,74,6,4,27.154,0,,
R_5cnTywcTuHgNj7X,de spiegel,74,6,5,8.692,0,,
R_33eeGD9CTfhk9Ku,de spiegel ,74,6,6,2.207,0,,
R_Og3BciE3uTBaVCp,de spiegel,74,4,4,3.105,0,,
R_2qgeY8oUbmojYP9,de spiegel,74,6,6,42.713,0,,
R_1dc5H6vyTZwB5d0,de spiegel,74,3,6,4.347,1,deur uit gaat,
R_C8sNafUjwxF55eh,de buitenwereld,74,3,2,6.977,0,,
R_PNz510nvMcK1vJn,de spiegel,74,6,6,4.495,0,,
R_33qfTHRXq6lYytC,de spiegel,74,6,6,14.144,0,,
R_1JDBEbqjj0RbmTU,de spiegel,74,6,6,3.264,0,,
R_2rYJkqwuhznMWXM,de spiegel,74,5,5,6.354,0,,
R_3NONaHlKW1yOnDy,de spiegel ,74,5,3,24.674,0,,
R_3PS1qyqsZZ1yKjf,de spiegel,74,6,6,3.024,0,,
R_3Ma6oJ0RQvMPDBk,de spiegel,74,5,4,7.641,0,,
R_2wzrQBs9WfXEqvY,de spiegel,74,6,6,0.753,0,,
R_1LexFfmjyvmXTOL,haar vertrek,74,5,5,0.845,0,,
R_33qjDYeYAwOkE5T,de spiegel,74,5,5,1.24,0,,
R_2hmTpgB9v4gMVln,de spiegel,74,5,4,2.476,0,,
R_2dz3jPccCM2bnYn,het feest,74,3,6,3.973,1,"ik had 'het feest' getypt en toen pas realiseerde ik me dat 'de spiegel' waarschijnlijk beter was geweest (en toen realiseerde ik me ook dat het mijn eigen schuld was dat de zin niet lekker liep)... maar ja, eerste ingeving he.",
R_UGF6E0JKMn29vAB,de spiegel,74,6,6,1.969,0,,
R_27sacRSqVzj0y6C,de spiegel,74,5,6,1.212,0,,
R_9YMBxF16Fq5Sx9j,de spiegel,74,6,6,2.257,0,,
R_1msWQ6bnaSCpZk2,de spiegel,74,5,5,5.002,0,,
R_2e8NXPR5Tw4pwYw,de spiegel,74,6,4,1.597,0,,
R_1JWoobY0lTjCjQw,de spiegel,74,6,5,7.87,0,,
R_3h5B3PH7N6Y7Xyf,de spiegel,74,6,5,5.825,0,,
R_2vdX8CnHM3lEDvC,gezien te worden,74,6,6,70.414,0,,
R_OOR6HquizkGafLz,de spiegel,74,6,6,3.768,0,,
R_RxccFdkhYT0WHjX,het jaar,75,6,6,1.493,0,,
R_dhuccvYHbkYAG9r,het jaar,75,6,6,4.776,0,,
R_9vHqsbnSU7O4IYd,het jaar,75,6,6,2.92,0,,
R_78aiGik8VmAORq1,het jaar,75,6,6,2.475,0,,
R_29h9A6X0ow8oZ2Y,het jaar,75,6,6,3.588,0,,
R_cXZEs21kFaC0HhD,het jaar,75,6,6,2.931,0,,
R_2WNBCmUSJ7es81y,het jaar,75,6,6,1.338,0,,
R_3G0sbjgSwFQKXi9,het jaar,75,6,6,4.503,0,,
R_1g6nNqBbbmL7FH5,het jaar,75,6,6,2.04,0,,
R_8j1bqGNz3lGqaQx,het jaar,75,6,6,3.385,0,,
R_2WxuN7hsNTqACzv,het jaar,75,6,6,6.987,0,,
R_1dAl7kyo1aslOfs,het jaar,75,6,6,2.133,0,,
R_29uz5PSyAsMtB7r,het jaar,75,6,5,6.275,0,,
R_1eK0PAdE0G6DxML,het jaar,75,6,6,2.823,0,,
R_0dZhlVH9txeciop,het jaar,75,5,6,1.704,0,,
R_3dERy13vlfvrnVN,het jaar ,75,6,6,3.312,0,,
R_1Q44bnqE1PcaThG,het jaar,75,6,6,1.74,0,,
R_bdOVS1RezYzJlwR,Het jaar,75,6,6,5.753,0,,
R_2qg5uVS3dzGIDIl,het jaar,75,5,6,1.922,0,,
R_vweRT5oiF988oDv,het jaar,75,5,6,4.006,0,,
R_10GHexpqrRVru1o,het jaar,75,4,6,4.786,0,,
R_PCbo9o52FZpECs1,het jaar,75,6,6,1.982,0,,
R_31mVtgUH6lARDGE,het jaar,75,6,6,2.55,0,,
R_2xzxDC0Le3ynmMy,het jaar,75,6,6,1.346,0,,
R_79t4lwi0h4jDOIF,het jaar,75,6,6,1.911,0,,
R_1Q0hDsLmbIKLZ0z,het jaar,75,6,6,9.976,0,,
R_5cnTywcTuHgNj7X,het jaar,75,6,6,2.28,0,,
R_33eeGD9CTfhk9Ku,het jaar ,75,6,6,2.811,0,,
R_Og3BciE3uTBaVCp,het jaar,75,6,6,1.738,0,,
R_2qgeY8oUbmojYP9,het jaar,75,6,6,2.085,0,,
R_1dc5H6vyTZwB5d0,het jaar,75,5,6,3.377,1,Het jaar dient hier geen doel. Iedereen snapt dat het niet om de favoriete maand van het millennium gaat. ,
R_C8sNafUjwxF55eh,het jaar,75,4,5,2.737,0,,
R_PNz510nvMcK1vJn,het jaar,75,6,6,2.744,0,,
R_33qfTHRXq6lYytC,het jaar,75,6,6,2.722,0,,
R_1JDBEbqjj0RbmTU,het jaar,75,6,6,3.457,0,,
R_2rYJkqwuhznMWXM,het jaar,75,6,6,4.646,0,,
R_3NONaHlKW1yOnDy,Het jaar ,75,6,6,2.98,0,,
R_3PS1qyqsZZ1yKjf,het jaar,75,6,6,5.251,0,,
R_3Ma6oJ0RQvMPDBk,het jaar,75,6,6,2.637,0,,
R_2wzrQBs9WfXEqvY,het jaar,75,6,6,1.993,0,,
R_1LexFfmjyvmXTOL,het jaar,75,6,6,1.929,0,,
R_33qjDYeYAwOkE5T,het jaar,75,6,5,2.419,0,,
R_2hmTpgB9v4gMVln,het jaar,75,4,4,1.054,0,,
R_2dz3jPccCM2bnYn,het jaar,75,6,6,2.035,0,,
R_UGF6E0JKMn29vAB,het jaar,75,6,6,2.394,0,,
R_27sacRSqVzj0y6C,het jaar,75,4,6,2.3,1,Ik zou de zin persoonlijk omgedraaid hebben,
R_9YMBxF16Fq5Sx9j,het jaar,75,6,6,2.421,0,,
R_1msWQ6bnaSCpZk2,het jaar,75,6,6,1.778,0,,
R_2e8NXPR5Tw4pwYw,het jaar,75,6,6,0.702,0,,
R_1JWoobY0lTjCjQw,het jaar,75,6,6,2.146,0,,
R_3h5B3PH7N6Y7Xyf,het jaar,75,6,6,2.086,0,,
R_2vdX8CnHM3lEDvC,het jaar,75,6,6,14.813,0,,
R_OOR6HquizkGafLz,het jaar,75,6,6,3.669,0,,
R_RxccFdkhYT0WHjX,het menu,76,6,6,2.431,0,,
R_dhuccvYHbkYAG9r,het menu,76,6,6,42.748,0,,
R_9vHqsbnSU7O4IYd,de menukaart,76,5,6,7.232,0,,
R_78aiGik8VmAORq1,het menu,76,3,5,12.169,1,"Dit was wel het eerste dat in mij opkwam, maar voor mijn gevoel zou ""de menukaart"" beter passen. Dat is alleen wat er het eerste naar boven kwam. ",
R_29h9A6X0ow8oZ2Y,de menukaart,76,6,6,3.301,0,,
R_cXZEs21kFaC0HhD,de kaart,76,5,6,3.182,0,,
R_2WNBCmUSJ7es81y,de kaart,76,5,5,3.301,0,,
R_3G0sbjgSwFQKXi9,de menukaart,76,4,4,6.152,0,,
R_1g6nNqBbbmL7FH5,de kaart,76,6,6,4.203,0,,
R_8j1bqGNz3lGqaQx,de menukaart,76,5,5,5.145,0,,
R_2WxuN7hsNTqACzv,de menukaart,76,6,6,4.776,0,,
R_1dAl7kyo1aslOfs,de menukaart,76,5,6,6.044,0,,
R_29uz5PSyAsMtB7r,de kaart,76,5,6,6.69,0,,
R_1eK0PAdE0G6DxML,het menu,76,4,5,0.931,0,,
R_0dZhlVH9txeciop,het menu,76,4,5,2.721,0,,
R_3dERy13vlfvrnVN,de kaart,76,4,6,14.971,0,,
R_1Q44bnqE1PcaThG,de kaart,76,6,6,29.092,0,,
R_bdOVS1RezYzJlwR,De menukaart,76,6,6,27.601,0,,
R_2qg5uVS3dzGIDIl,de kaart,76,5,5,6.141,0,,
R_vweRT5oiF988oDv,het menu,76,3,6,2.565,0,,
R_10GHexpqrRVru1o,het menu,76,3,6,6.399,1,wie zegt dat er alleen heerlijke gerechten worden geserveerd of dat de klanten alles lekker vinden! Verder geef ik voorkeur aan Î‚gastenÎ‚ in plaats van klanten.,
R_PCbo9o52FZpECs1,de menukaart,76,6,5,2.253,0,,
R_31mVtgUH6lARDGE,de kaart,76,6,6,4.394,0,,
R_2xzxDC0Le3ynmMy,de kaart,76,6,6,4.274,0,,
R_79t4lwi0h4jDOIF,de kaart,76,5,6,3.322,0,,
R_1Q0hDsLmbIKLZ0z,het menu,76,6,6,12.519,0,,
R_5cnTywcTuHgNj7X,de menukaart,76,6,6,4.148,0,,
R_33eeGD9CTfhk9Ku,de menukaart,76,6,6,1.836,0,,
R_Og3BciE3uTBaVCp,het menu,76,6,4,3.993,0,,
R_2qgeY8oUbmojYP9,de menukaart,76,6,6,3.289,0,,
R_1dc5H6vyTZwB5d0,de kaart,76,3,6,4.958,1,"""Met alle heerlijke gerechten"" is  raar; die mensen hebben nog geen hap gegeten en kunnen dat nog niet weten.  ",
R_C8sNafUjwxF55eh,het menu,76,5,6,2.55,0,,
R_PNz510nvMcK1vJn,het menu,76,6,6,5.572,0,,
R_33qfTHRXq6lYytC,de kaart,76,6,6,3.526,0,,
R_1JDBEbqjj0RbmTU,de menukaart,76,6,6,4.876,0,,
R_2rYJkqwuhznMWXM,het menu,76,6,6,5.544,0,,
R_3NONaHlKW1yOnDy,de menukaart ,76,6,5,0.414,0,,
R_3PS1qyqsZZ1yKjf,de menukaart,76,4,6,44.302,0,,
R_3Ma6oJ0RQvMPDBk,de menukaart,76,5,4,27.475,0,,
R_2wzrQBs9WfXEqvY,het menu,76,6,4,0.743,0,,
R_1LexFfmjyvmXTOL,de menukaart,76,6,6,2.828,0,,
R_33qjDYeYAwOkE5T,de menukaart,76,5,5,1.53,0,,
R_2hmTpgB9v4gMVln,de kaart,76,5,5,10.078,0,,
R_2dz3jPccCM2bnYn,de menukaart,76,5,6,8.099,1,"in een restaurant heb je altijd gasten, geen klanten :)",
R_UGF6E0JKMn29vAB,de menukaart,76,6,6,3.317,0,,
R_27sacRSqVzj0y6C,het menu,76,3,5,2.597,0,,
R_9YMBxF16Fq5Sx9j,de menukaart,76,6,5,2.269,0,,
R_1msWQ6bnaSCpZk2,de menukaart,76,5,6,3.922,0,,
R_2e8NXPR5Tw4pwYw,de kaart,76,6,6,1.148,0,,
R_1JWoobY0lTjCjQw,het menu,76,6,5,3.97,0,,
R_3h5B3PH7N6Y7Xyf,de menukaart,76,5,5,5.725,0,,
R_2vdX8CnHM3lEDvC,menukaart,76,6,6,9.715,0,,
R_OOR6HquizkGafLz,het menu,76,6,6,6.216,0,,
R_RxccFdkhYT0WHjX,het aanrecht,77,6,5,2.174,0,,
R_dhuccvYHbkYAG9r,het aanrecht,77,6,6,2.414,0,,
R_9vHqsbnSU7O4IYd,tafel,77,6,6,3.631,0,,
R_78aiGik8VmAORq1,het aanrecht,77,6,4,12.018,0,,
R_29h9A6X0ow8oZ2Y,het aanrecht,77,6,6,2.808,0,,
R_cXZEs21kFaC0HhD,het aanrecht,77,6,5,3.465,0,,
R_2WNBCmUSJ7es81y,het aanrecht,77,6,6,2.488,0,,
R_3G0sbjgSwFQKXi9,de snijplank,77,5,5,5.518,0,,
R_1g6nNqBbbmL7FH5,het aanrecht,77,6,4,3.366,0,,
R_8j1bqGNz3lGqaQx,het aanrecht,77,5,6,3.066,0,,
R_2WxuN7hsNTqACzv,het aanrecht,77,5,5,4.232,0,,
R_1dAl7kyo1aslOfs,het aanrecht,77,5,6,1.934,0,,
R_29uz5PSyAsMtB7r,het aanrecht,77,6,6,2.722,0,,
R_1eK0PAdE0G6DxML,het aanrecht,77,5,5,1.226,0,,
R_0dZhlVH9txeciop,het aanrecht,77,5,5,2.476,0,,
R_3dERy13vlfvrnVN,het aanrecht ,77,6,6,3.051,0,,
R_1Q44bnqE1PcaThG,het aanrecht,77,6,6,6.027,0,,
R_bdOVS1RezYzJlwR,De tafel,77,5,6,8.644,0,,
R_2qg5uVS3dzGIDIl,het aanrecht,77,3,4,4.082,0,,
R_vweRT5oiF988oDv,het aanrecht,77,5,5,2.176,0,,
R_10GHexpqrRVru1o,het aanrecht,77,6,6,7.142,0,,
R_PCbo9o52FZpECs1,het aanrecht,77,6,5,2.492,0,,
R_31mVtgUH6lARDGE,het aanrecht,77,6,6,8.577,0,,
R_2xzxDC0Le3ynmMy,het aanrecht,77,5,5,1.846,0,,
R_79t4lwi0h4jDOIF,het aanrecht,77,6,6,21.241,0,,
R_1Q0hDsLmbIKLZ0z,het aanrecht,77,6,6,6.531,0,,
R_5cnTywcTuHgNj7X,het aanrecht,77,6,6,5.566,0,,
R_33eeGD9CTfhk9Ku,het aanrecht ,77,6,6,1.299,0,,
R_Og3BciE3uTBaVCp,het aanrecht,77,4,4,3.477,0,,
R_2qgeY8oUbmojYP9,het aanrecht,77,6,6,5.903,0,,
R_1dc5H6vyTZwB5d0,het aanrecht,77,4,6,3.948,1,"""Lisanne had alle ingredi’ânten ...."" Yoda. ",
R_C8sNafUjwxF55eh,het aanrecht,77,6,6,3.016,0,,
R_PNz510nvMcK1vJn,het aanrecht,77,6,5,7.676,0,,
R_33qfTHRXq6lYytC,het aanrecht,77,6,4,84.853,1,ik wilde eerst 'op tafel' in vullen maar toen besefte ik dat ik nog een lidwoord moest doen. Toen dacht ik 'de tafel' en toen dacht ik 'niet iedereen heeft een tafel in zijn keuken' en toen maakte ik er 'het aanrecht' van.,
R_1JDBEbqjj0RbmTU,het aanrecht,77,5,5,3.566,0,,
R_2rYJkqwuhznMWXM,het aanrecht,77,6,5,9.274,0,,
R_3NONaHlKW1yOnDy,Het aanrecht ,77,5,5,2.708,0,,
R_3PS1qyqsZZ1yKjf,het aanrecht,77,6,6,3.509,0,,
R_3Ma6oJ0RQvMPDBk,de tafel,77,6,5,12.207,0,,
R_2wzrQBs9WfXEqvY,het aanrecht,77,6,6,1.433,0,,
R_1LexFfmjyvmXTOL,de tafel,77,6,6,0.892,0,,
R_33qjDYeYAwOkE5T,het aanrecht,77,6,5,24.281,0,,
R_2hmTpgB9v4gMVln,het aanrecht,77,3,3,1.261,0,,
R_2dz3jPccCM2bnYn,het aanrecht,77,6,6,3.036,0,,
R_UGF6E0JKMn29vAB,het aanrecht,77,6,6,4.942,0,,
