subj_id,Completion,compLower,sentID,NatNess,Diff,RT,index,determiner,noun,isDet,isWord,hasComment?,AdditCom,translation,isImportant,sentenceRisk,askForCheck,Unnamed: 13
R_Og3BciE3uTBaVCp,de maand,de maand,92,4,5,2.535,,de,maand,TRUE,TRUE,0,,,,,,
R_2qgeY8oUbmojYP9,de maand,de maand,92,6,6,3.068,,de,maand,TRUE,TRUE,0,,,,,,
R_1dc5H6vyTZwB5d0,de maand,de maand,92,5,4,6.433,,de,maand,TRUE,TRUE,1,"""waarin je huurt"" dient hier geen enkel doel en werkt verwarrend.",waarin je huurt' is pointless here and is confusing,0,0,0,
R_C8sNafUjwxF55eh,de maand,de maand,92,4,5,3.163,,de,maand,TRUE,TRUE,0,,,,,,
R_PNz510nvMcK1vJn,de maand,de maand,92,6,6,5.84,,de,maand,TRUE,TRUE,0,,,,,,
R_33qfTHRXq6lYytC,de maand,de maand,92,3,6,4.371,,de,maand,TRUE,TRUE,0,,,,,,
R_1JDBEbqjj0RbmTU,de maand,de maand,92,6,6,2.504,,de,maand,TRUE,TRUE,0,,,,,,
R_2rYJkqwuhznMWXM,de maand,de maand,92,4,5,8.178,,de,maand,TRUE,TRUE,0,,,,,,
R_3NONaHlKW1yOnDy,de maand,de maand,92,5,5,3.559,,de,maand,TRUE,TRUE,0,,,,,,
R_3PS1qyqsZZ1yKjf,de maand,de maand,92,6,6,2.009,,de,maand,TRUE,TRUE,0,,,,,,
R_3Ma6oJ0RQvMPDBk,de maand,de maand,92,6,6,2.578,,de,maand,TRUE,TRUE,0,,,,,,
R_2wzrQBs9WfXEqvY,de maand,de maand,92,6,6,3.15,,de,maand,TRUE,TRUE,0,,,,,,
R_1LexFfmjyvmXTOL,de maand,de maand,92,6,6,3.138,,de,maand,TRUE,TRUE,0,,,,,,
R_33qjDYeYAwOkE5T,de maand,de maand,92,3,4,2.521,,de,maand,TRUE,TRUE,0,,,,,,
R_2hmTpgB9v4gMVln,de maand,de maand,92,6,6,1.118,,de,maand,TRUE,TRUE,0,,,,,,
R_2dz3jPccCM2bnYn,de maand,de maand,92,3,6,4.363,,de,maand,TRUE,TRUE,0,,,,,,
R_UGF6E0JKMn29vAB,de maand,de maand,92,6,6,3.028,,de,maand,TRUE,TRUE,0,,,,,,
R_27sacRSqVzj0y6C,de maand,de maand,92,2,3,3.125,,de,maand,TRUE,TRUE,1,Ik ben niet helemaal zeker over deze zin,I'm not sure about this sentence,0,,,
R_9YMBxF16Fq5Sx9j,de maand,de maand,92,6,6,2.717,,de,maand,TRUE,TRUE,0,,,,,,
R_1msWQ6bnaSCpZk2,de maand,de maand,92,5,4,3.362,,de,maand,TRUE,TRUE,0,,,,,,
R_2e8NXPR5Tw4pwYw,de maand,de maand,92,6,6,1.904,,de,maand,TRUE,TRUE,0,,,,,,
R_1JWoobY0lTjCjQw,de maand,de maand,92,6,6,2.064,,de,maand,TRUE,TRUE,0,,,,,,
R_3h5B3PH7N6Y7Xyf,de maand,de maand,92,2,6,3.113,,de,maand,TRUE,TRUE,0,,,,,,
R_2vdX8CnHM3lEDvC,de maand,de maand,92,6,6,7.343,,de,maand,TRUE,TRUE,0,,,,,,
R_OOR6HquizkGafLz,de maand,de maand,92,6,6,1.9,,de,maand,TRUE,TRUE,0,,,,,,
R_RxccFdkhYT0WHjX,het hotel,het hotel,93,6,5,6.865,,het,hotel,TRUE,TRUE,0,,,,,,
R_dhuccvYHbkYAG9r,het hotel,het hotel,93,6,6,5.143,,het,hotel,TRUE,TRUE,0,,,,,,
R_9vHqsbnSU7O4IYd,het hotel,het hotel,93,4,6,3.227,,het,hotel,TRUE,TRUE,0,,,,,,
R_78aiGik8VmAORq1,het hotel,het hotel,93,6,6,7.734,,het,hotel,TRUE,TRUE,0,,,,,,
R_29h9A6X0ow8oZ2Y,het hotel,het hotel,93,6,5,5.396,,het,hotel,TRUE,TRUE,0,,,,,,
R_cXZEs21kFaC0HhD,het hotel,het hotel,93,6,5,2.439,,het,hotel,TRUE,TRUE,0,,,,,,
R_2WNBCmUSJ7es81y,het hotel,het hotel,93,6,5,3.544,,het,hotel,TRUE,TRUE,0,,,,,,
R_3G0sbjgSwFQKXi9,het hotel,het hotel,93,5,5,7.918,,het,hotel,TRUE,TRUE,0,,,,,,
R_1g6nNqBbbmL7FH5,het hotel,het hotel,93,6,6,6.139,,het,hotel,TRUE,TRUE,0,,,,,,
R_8j1bqGNz3lGqaQx,het hotel,het hotel,93,5,6,4.073,,het,hotel,TRUE,TRUE,0,,,,,,
R_2WxuN7hsNTqACzv,het hotel,het hotel,93,6,6,2.52,,het,hotel,TRUE,TRUE,0,,,,,,
R_1dAl7kyo1aslOfs,het hotel,het hotel,93,5,5,2.97,,het,hotel,TRUE,TRUE,0,,,,,,
R_29uz5PSyAsMtB7r,het hotel,het hotel,93,6,6,4.015,,het,hotel,TRUE,TRUE,0,,,,,,
R_1eK0PAdE0G6DxML,zijn hotel,zijn hotel,93,5,5,3.46,,zijn,hotel,FALSE,TRUE,0,,,,,,
R_0dZhlVH9txeciop,het hotel,het hotel,93,3,6,2.398,,het,hotel,TRUE,TRUE,0,,,,,,
R_3dERy13vlfvrnVN,het hotel,het hotel,93,6,6,3.94,,het,hotel,TRUE,TRUE,1,Grappig dat het zo werkt: de nadruk wordt gelegd op 'waar zij sliep' en daardoor weet je dat het antwoord niet 'haar huis' is.,it's funny that it works this way: the focus is on 'where she sleeps' therefore you know it's not her home,0,,,
R_1Q44bnqE1PcaThG,het hotel,het hotel,93,6,6,3.107,,het,hotel,TRUE,TRUE,0,,,,,,
R_bdOVS1RezYzJlwR,Het hotel,het hotel,93,6,6,3.885,,Het,hotel,TRUE,TRUE,0,,,,,,
R_2qg5uVS3dzGIDIl,het hotel,het hotel,93,6,5,2.373,,het,hotel,TRUE,TRUE,0,,,,,,
R_vweRT5oiF988oDv,het hotel,het hotel,93,3,5,2.055,,het,hotel,TRUE,TRUE,0,,,,,,
R_10GHexpqrRVru1o,het hotel,het hotel,93,5,6,5.443,,het,hotel,TRUE,TRUE,1,"misschien niet sliep, maar verbleef. ",maybe not 'sliep' (slept) but 'verbleef' (stayed),1,,,
R_PCbo9o52FZpECs1,het hotel,het hotel,93,6,6,2.276,,het,hotel,TRUE,TRUE,0,,,,,,
R_31mVtgUH6lARDGE,het hotel,het hotel,93,6,6,8.079,,het,hotel,TRUE,TRUE,0,,,,,,
R_2xzxDC0Le3ynmMy,het hotel,het hotel,93,6,5,4.824,,het,hotel,TRUE,TRUE,0,,,,,,
R_79t4lwi0h4jDOIF,het hotel,het hotel,93,5,6,1.959,,het,hotel,TRUE,TRUE,0,,,,,,
R_1Q0hDsLmbIKLZ0z,het hotel,het hotel,93,6,4,14.246,,het,hotel,TRUE,TRUE,0,,,,,,
R_5cnTywcTuHgNj7X,het hotel,het hotel,93,6,6,42.301,,het,hotel,TRUE,TRUE,0,,,,,,
R_33eeGD9CTfhk9Ku,het hotel,het hotel,93,6,6,1.327,,het,hotel,TRUE,TRUE,0,,,,,,
R_Og3BciE3uTBaVCp,het hotel,het hotel,93,4,4,2.68,,het,hotel,TRUE,TRUE,0,,,,,,
R_2qgeY8oUbmojYP9,het hotel,het hotel,93,5,5,3.705,,het,hotel,TRUE,TRUE,0,,,,,,
R_1dc5H6vyTZwB5d0,het hotel,het hotel,93,6,6,3.583,,het,hotel,TRUE,TRUE,0,,,,,,
R_C8sNafUjwxF55eh,het hotel,het hotel,93,6,6,3.928,,het,hotel,TRUE,TRUE,0,,,,,,
R_PNz510nvMcK1vJn,het hotel,het hotel,93,6,6,2.906,,het,hotel,TRUE,TRUE,0,,,,,,
R_33qfTHRXq6lYytC,het hotel,het hotel,93,6,6,9.622,,het,hotel,TRUE,TRUE,0,,,,,,
R_1JDBEbqjj0RbmTU,het hotel,het hotel,93,6,6,3.333,,het,hotel,TRUE,TRUE,0,,,,,,
R_2rYJkqwuhznMWXM,het hotel,het hotel,93,6,5,15.031,,het,hotel,TRUE,TRUE,0,,,,,,
R_3NONaHlKW1yOnDy,Het hotel,het hotel,93,5,5,3.379,,Het,hotel,TRUE,TRUE,0,,,,,,
R_3PS1qyqsZZ1yKjf,het hotel,het hotel,93,6,6,3.09,,het,hotel,TRUE,TRUE,0,,,,,,
R_3Ma6oJ0RQvMPDBk,het hotel,het hotel,93,6,6,4.47,,het,hotel,TRUE,TRUE,0,,,,,,
R_2wzrQBs9WfXEqvY,het hotel,het hotel,93,6,6,2.09,,het,hotel,TRUE,TRUE,0,,,,,,
R_1LexFfmjyvmXTOL,de plek,de plek,93,6,6,3.204,,de,plek,TRUE,TRUE,0,,,,,,
R_33qjDYeYAwOkE5T,het hotel,het hotel,93,6,4,1.801,,het,hotel,TRUE,TRUE,0,,,,,,
R_2hmTpgB9v4gMVln,het hotel,het hotel,93,4,6,2.625,,het,hotel,TRUE,TRUE,0,,,,,,
R_2dz3jPccCM2bnYn,het hotel,het hotel,93,6,6,3.133,,het,hotel,TRUE,TRUE,0,,,,,,
R_UGF6E0JKMn29vAB,het hotel,het hotel,93,6,6,32.417,,het,hotel,TRUE,TRUE,0,,,,,,
R_27sacRSqVzj0y6C,het hotel,het hotel,93,5,5,2.981,,het,hotel,TRUE,TRUE,0,,,,,,
R_9YMBxF16Fq5Sx9j,het hotel,het hotel,93,6,5,1.906,,het,hotel,TRUE,TRUE,0,,,,,,
R_1msWQ6bnaSCpZk2,het hotel,het hotel,93,5,5,7.54,,het,hotel,TRUE,TRUE,0,,,,,,
R_2e8NXPR5Tw4pwYw,het hotel,het hotel,93,6,6,3.493,,het,hotel,TRUE,TRUE,0,,,,,,
R_1JWoobY0lTjCjQw,de plek,de plek,93,6,6,7.458,,de,plek,TRUE,TRUE,0,,,,,,
R_3h5B3PH7N6Y7Xyf,het hotel,het hotel,93,6,6,4.069,,het,hotel,TRUE,TRUE,0,,,,,,
R_2vdX8CnHM3lEDvC,het hotel,het hotel,93,6,6,9.089,,het,hotel,TRUE,TRUE,0,,,,,,
R_OOR6HquizkGafLz,het hotel,het hotel,93,6,6,4.549,,het,hotel,TRUE,TRUE,0,,,,,,
R_RxccFdkhYT0WHjX,de mouw,de mouw,94,6,6,2.355,,de,mouw,TRUE,TRUE,0,,,,,,
R_dhuccvYHbkYAG9r,de mouw,de mouw,94,6,6,8.922,,de,mouw,TRUE,TRUE,0,,,,,,
R_9vHqsbnSU7O4IYd,de mouw,de mouw,94,5,6,3.399,,de,mouw,TRUE,TRUE,0,,,,,,
R_78aiGik8VmAORq1,de mouw,de mouw,94,6,6,4.788,,de,mouw,TRUE,TRUE,0,,,,,,
R_29h9A6X0ow8oZ2Y,de mouw,de mouw,94,6,6,3.655,,de,mouw,TRUE,TRUE,0,,,,,,
R_cXZEs21kFaC0HhD,de mouw,de mouw,94,6,6,2.561,,de,mouw,TRUE,TRUE,0,,,,,,
R_2WNBCmUSJ7es81y,de mouw,de mouw,94,6,6,2.737,,de,mouw,TRUE,TRUE,0,,,,,,
R_3G0sbjgSwFQKXi9,de mouw,de mouw,94,5,6,13.129,,de,mouw,TRUE,TRUE,0,,,,,,
R_1g6nNqBbbmL7FH5,de mouw,de mouw,94,6,6,4.124,,de,mouw,TRUE,TRUE,0,,,,,,
R_8j1bqGNz3lGqaQx,de mouw,de mouw,94,5,6,3.871,,de,mouw,TRUE,TRUE,0,,,,,,
R_2WxuN7hsNTqACzv,de mouw,de mouw,94,6,6,3.749,,de,mouw,TRUE,TRUE,0,,,,,,
R_1dAl7kyo1aslOfs,de mouw,de mouw,94,6,6,5.341,,de,mouw,TRUE,TRUE,0,,,,,,
R_29uz5PSyAsMtB7r,de mouw,de mouw,94,5,6,2.649,,de,mouw,TRUE,TRUE,1,Ik zou persoonlijk 'verhoren' gebruiken in plaats van 'uithoren',I would personally say 'verhoren' instead of 'uithoren',0,0,0,corr
R_1eK0PAdE0G6DxML,de mouw,de mouw,94,6,6,2.854,,de,mouw,TRUE,TRUE,0,,,,,,
R_0dZhlVH9txeciop,de mouw,de mouw,94,5,6,7.979,,de,mouw,TRUE,TRUE,0,,,,,,
R_3dERy13vlfvrnVN,de mouw,de mouw,94,6,6,4.397,,de,mouw,TRUE,TRUE,0,,,,,,
R_1Q44bnqE1PcaThG,de mouw,de mouw,94,6,6,3.83,,de,mouw,TRUE,TRUE,0,,,,,,
R_bdOVS1RezYzJlwR,De mouw,de mouw,94,6,6,5.18,,De,mouw,TRUE,TRUE,0,,,,,,
R_2qg5uVS3dzGIDIl,de mouw,de mouw,94,5,6,3.077,,de,mouw,TRUE,TRUE,0,,,,,,
R_vweRT5oiF988oDv,de mouw,de mouw,94,6,6,2.46,,de,mouw,TRUE,TRUE,0,,,,,,
R_10GHexpqrRVru1o,de mouw,de mouw,94,3,6,5.838,,de,mouw,TRUE,TRUE,1,i.p.v. uitgehoord: __e hebben verhoord` /,verhoren instead of uithoren,0,0,0,corr
R_PCbo9o52FZpECs1,de mouw,de mouw,94,6,6,16.76,,de,mouw,TRUE,TRUE,0,,,,,,
R_31mVtgUH6lARDGE,de mouw,de mouw,94,6,6,4.028,,de,mouw,TRUE,TRUE,0,,,,,,
R_2xzxDC0Le3ynmMy,de mouw,de mouw,94,6,6,5.497,,de,mouw,TRUE,TRUE,0,,,,,,
R_79t4lwi0h4jDOIF,de mouw,de mouw,94,6,6,2.749,,de,mouw,TRUE,TRUE,0,,,,,,
R_1Q0hDsLmbIKLZ0z,de mouw,de mouw,94,6,6,8.4,,de,mouw,TRUE,TRUE,0,,,,,,
R_5cnTywcTuHgNj7X,de mouw,de mouw,94,6,6,3.199,,de,mouw,TRUE,TRUE,0,,,,,,
R_33eeGD9CTfhk9Ku,de mouw,de mouw,94,6,6,1.998,,de,mouw,TRUE,TRUE,0,,,,,,
R_Og3BciE3uTBaVCp,de mouw,de mouw,94,6,6,4.655,,de,mouw,TRUE,TRUE,0,,,,,,
R_2qgeY8oUbmojYP9,de mouw,de mouw,94,6,6,2.797,,de,mouw,TRUE,TRUE,0,,,,,,
R_1dc5H6vyTZwB5d0,de mouw,de mouw,94,2,6,6.477,,de,mouw,TRUE,TRUE,1,"Deze zin klopt niet, hij is wel grappig. Het voorste zinsdeel verwijst naar die aap. Die heeft nu dagenlang in de mouw van die verdachte het verhoor af zitten nemen. Nederlands is een lastige taal. ","This sentence is not right, although it's funny. The first part of the sentence refers to that monkey (aap), which has now been in the sleeve for days questioning the suspect. Dutch is a hard language.",0,,,
R_C8sNafUjwxF55eh,de mouw,de mouw,94,5,6,1.644,,de,mouw,TRUE,TRUE,0,,,,,,
R_PNz510nvMcK1vJn,de mouw,de mouw,94,6,6,5.184,,de,mouw,TRUE,TRUE,0,,,,,,
R_33qfTHRXq6lYytC,de mouw,de mouw,94,6,6,2.671,,de,mouw,TRUE,TRUE,0,,,,,,
R_1JDBEbqjj0RbmTU,de mouw,de mouw,94,6,6,2.942,,de,mouw,TRUE,TRUE,0,,,,,,
R_2rYJkqwuhznMWXM,de mouw,de mouw,94,6,6,4.049,,de,mouw,TRUE,TRUE,0,,,,,,
R_3NONaHlKW1yOnDy,de mouw,de mouw,94,4,5,5.948,,de,mouw,TRUE,TRUE,0,,,,,,
R_3PS1qyqsZZ1yKjf,de mouw,de mouw,94,6,6,2.017,,de,mouw,TRUE,TRUE,0,,,,,,
R_3Ma6oJ0RQvMPDBk,de mouw,de mouw,94,6,6,4.373,,de,mouw,TRUE,TRUE,0,,,,,,
R_2wzrQBs9WfXEqvY,de mouw,de mouw,94,6,6,0.707,,de,mouw,TRUE,TRUE,0,,,,,,
R_1LexFfmjyvmXTOL,de mouw,de mouw,94,6,6,1.135,,de,mouw,TRUE,TRUE,0,,,,,,
R_33qjDYeYAwOkE5T,de mouw,de mouw,94,5,6,2.925,,de,mouw,TRUE,TRUE,0,,,,,,
R_2hmTpgB9v4gMVln,de mouw,de mouw,94,6,6,2.078,,de,mouw,TRUE,TRUE,0,,,,,,
R_2dz3jPccCM2bnYn,de mouw,de mouw,94,4,6,68.563,,de,mouw,TRUE,TRUE,0,,,,,,
R_UGF6E0JKMn29vAB,de mouw,de mouw,94,6,6,3.741,,de,mouw,TRUE,TRUE,0,,,,,,
R_27sacRSqVzj0y6C,de mouw,de mouw,94,6,6,3.03,,de,mouw,TRUE,TRUE,0,,,,,,
R_9YMBxF16Fq5Sx9j,de mouw,de mouw,94,6,6,3.171,,de,mouw,TRUE,TRUE,0,,,,,,
R_1msWQ6bnaSCpZk2,de mouw,de mouw,94,4,6,8.142,,de,mouw,TRUE,TRUE,0,,,,,,
R_2e8NXPR5Tw4pwYw,de mouw,de mouw,94,6,6,1.587,,de,mouw,TRUE,TRUE,0,,,,,,
R_1JWoobY0lTjCjQw,de mouw,de mouw,94,6,6,4.117,,de,mouw,TRUE,TRUE,0,,,,,,
R_3h5B3PH7N6Y7Xyf,de mouw,de mouw,94,6,6,4.71,,de,mouw,TRUE,TRUE,0,,,,,,
R_2vdX8CnHM3lEDvC,de mouw,de mouw,94,6,6,8.736,,de,mouw,TRUE,TRUE,0,,,,,,
R_OOR6HquizkGafLz,de mouw,de mouw,94,6,6,0.829,,de,mouw,TRUE,TRUE,0,,,,,,
R_RxccFdkhYT0WHjX,de balk,de balk,95,6,6,1.839,,de,balk,TRUE,TRUE,0,,,,,,
R_dhuccvYHbkYAG9r,de balk,de balk,95,6,6,3.48,,de,balk,TRUE,TRUE,0,,,,,,
R_9vHqsbnSU7O4IYd,de balk,de balk,95,4,6,3.758,,de,balk,TRUE,TRUE,0,,,,,,
R_78aiGik8VmAORq1,de balk,de balk,95,6,6,4.077,,de,balk,TRUE,TRUE,0,,,,,,
R_29h9A6X0ow8oZ2Y,de balk,de balk,95,6,6,4.996,,de,balk,TRUE,TRUE,0,,,,,,
R_cXZEs21kFaC0HhD,de balk,de balk,95,6,6,6.762,,de,balk,TRUE,TRUE,0,,,,,,
R_2WNBCmUSJ7es81y,de balk,de balk,95,6,6,2.647,,de,balk,TRUE,TRUE,0,,,,,,
R_3G0sbjgSwFQKXi9,de balk,de balk,95,5,5,3.579,,de,balk,TRUE,TRUE,0,,,,,,
R_1g6nNqBbbmL7FH5,de balk,de balk,95,6,6,2.76,,de,balk,TRUE,TRUE,0,,,,,,
R_8j1bqGNz3lGqaQx,de balk,de balk,95,5,5,3.109,,de,balk,TRUE,TRUE,0,,,,,,
R_2WxuN7hsNTqACzv,de balk,de balk,95,5,5,3.672,,de,balk,TRUE,TRUE,0,,,,,,
R_1dAl7kyo1aslOfs,de balk,de balk,95,5,6,2.232,149,de,balk,TRUE,TRUE,0,,,,,,
R_29uz5PSyAsMtB7r,de balk,de balk,95,6,6,3.442,,de,balk,TRUE,TRUE,0,,,,,,
R_1eK0PAdE0G6DxML,de balk,de balk,95,6,6,2.171,,de,balk,TRUE,TRUE,0,,,,,,
R_0dZhlVH9txeciop,de balk,de balk,95,6,6,2.52,,de,balk,TRUE,TRUE,0,,,,,,
R_3dERy13vlfvrnVN,de balk,de balk,95,6,6,3.112,,de,balk,TRUE,TRUE,0,,,,,,
R_1Q44bnqE1PcaThG,de balk,de balk,95,6,6,2.896,,de,balk,TRUE,TRUE,0,,,,,,
R_bdOVS1RezYzJlwR,De toonbank,de toonbank,95,6,6,4.059,,De,toonbank,TRUE,TRUE,0,,,,,,
R_2qg5uVS3dzGIDIl,de balk,de balk,95,5,4,3.214,,de,balk,TRUE,TRUE,0,,,,,,
R_vweRT5oiF988oDv,de balk,de balk,95,3,6,6.633,,de,balk,TRUE,TRUE,0,,,,,,
R_10GHexpqrRVru1o,de balk,de balk,95,4,6,3.87,,de,balk,TRUE,TRUE,0,,,,,,
R_PCbo9o52FZpECs1,de balk,de balk,95,6,6,467.603,,de,balk,TRUE,TRUE,0,,,,,,
R_31mVtgUH6lARDGE,de balk,de balk,95,6,6,4.839,,de,balk,TRUE,TRUE,0,,,,,,
R_2xzxDC0Le3ynmMy,de balk,de balk,95,6,6,3.219,,de,balk,TRUE,TRUE,0,,,,,,
R_79t4lwi0h4jDOIF,de balk,de balk,95,4,5,2.184,,de,balk,TRUE,TRUE,0,,,,,,
R_1Q0hDsLmbIKLZ0z,de toonbank,de toonbank,95,5,6,9.176,,de,toonbank,TRUE,TRUE,0,,,,,,
R_5cnTywcTuHgNj7X,de toonbank,de toonbank,95,4,6,5.935,,de,toonbank,TRUE,TRUE,0,,,,,,
R_33eeGD9CTfhk9Ku,de balk,de balk,95,6,6,3.232,,de,balk,TRUE,TRUE,0,,,,,,
R_Og3BciE3uTBaVCp,de bank,de bank,95,6,6,2.677,,de,bank,TRUE,TRUE,0,,,,,,
R_2qgeY8oUbmojYP9,de balk,de balk,95,6,6,2.353,,de,balk,TRUE,TRUE,0,,,,,,
R_1dc5H6vyTZwB5d0,de balk,de balk,95,4,6,4.724,,de,balk,TRUE,TRUE,1,2 x omdat in __n zin.,two times 'omdat' in one sentence,0,,,
R_C8sNafUjwxF55eh,de balk,de balk,95,5,6,3.353,,de,balk,TRUE,TRUE,0,,,,,,
R_PNz510nvMcK1vJn,de balk,de balk,95,6,6,3.527,,de,balk,TRUE,TRUE,0,,,,,,
R_33qfTHRXq6lYytC,de balk,de balk,95,6,6,6.747,,de,balk,TRUE,TRUE,0,,,,,,
R_1JDBEbqjj0RbmTU,de balk,de balk,95,6,6,18.868,,de,balk,TRUE,TRUE,0,,,,,,
R_2rYJkqwuhznMWXM,de balk,de balk,95,5,6,12.637,,de,balk,TRUE,TRUE,0,,,,,,
R_3NONaHlKW1yOnDy,de balk,de balk,95,3,5,4.415,150,de,balk,TRUE,TRUE,0,,,,,,
R_3PS1qyqsZZ1yKjf,de balk,de balk,95,6,6,4.379,,de,balk,TRUE,TRUE,0,,,,,,
R_3Ma6oJ0RQvMPDBk,de balk,de balk,95,6,6,4.574,,de,balk,TRUE,TRUE,0,,,,,,
R_2wzrQBs9WfXEqvY,de balk,de balk,95,6,6,2.045,,de,balk,TRUE,TRUE,0,,,,,,
R_1LexFfmjyvmXTOL,de balk,de balk,95,3,3,4.386,,de,balk,TRUE,TRUE,0,,,,,,
R_33qjDYeYAwOkE5T,de balk,de balk,95,5,5,1.339,,de,balk,TRUE,TRUE,0,,,,,,
R_2hmTpgB9v4gMVln,de balk,de balk,95,5,6,1.078,,de,balk,TRUE,TRUE,0,,,,,,
R_2dz3jPccCM2bnYn,de bank,de bank,95,2,6,6.071,,de,bank,TRUE,TRUE,0,,,,,,
R_UGF6E0JKMn29vAB,de balk,de balk,95,6,6,1.806,,de,balk,TRUE,TRUE,0,,,,,,
R_27sacRSqVzj0y6C,de balk,de balk,95,2,6,3.013,,de,balk,TRUE,TRUE,1,Het onnatuurlijkst aan deze zin is dat het woord 'omdat' er twee keer in voor komt.,the least unnatural part about this sentence is the word 'omdat' because it's in there twice,0,,,
R_9YMBxF16Fq5Sx9j,de toonbank,de toonbank,95,6,5,2.04,,de,toonbank,TRUE,TRUE,0,,,,,,
R_1msWQ6bnaSCpZk2,de balk,de balk,95,5,5,4.987,,de,balk,TRUE,TRUE,0,,,,,,
R_2e8NXPR5Tw4pwYw,de balk,de balk,95,6,6,0.887,,de,balk,TRUE,TRUE,0,,,,,,
R_1JWoobY0lTjCjQw,de toonbank,de toonbank,95,5,4,2.623,,de,toonbank,TRUE,TRUE,0,,,,,,
R_3h5B3PH7N6Y7Xyf,de balk,de balk,95,6,6,3.267,,de,balk,TRUE,TRUE,0,,,,,,
R_2vdX8CnHM3lEDvC,de balk,de balk,95,6,6,6.044,,de,balk,TRUE,TRUE,0,,,,,,
R_OOR6HquizkGafLz,de balk,de balk,95,5,6,3.13,,de,balk,TRUE,TRUE,0,,,,,,
R_RxccFdkhYT0WHjX,zijn schuld,zijn schuld,96,6,5,2.414,,zijn,schuld,FALSE,TRUE,0,,,,,,
R_dhuccvYHbkYAG9r,zijn schuld,zijn schuld,96,6,6,4.766,,zijn,schuld,FALSE,TRUE,0,,,,,,
R_9vHqsbnSU7O4IYd,de rekening,de rekening,96,5,5,6.395,,de,rekening,TRUE,TRUE,0,,,,,,
R_78aiGik8VmAORq1,zijn rekeningen,zijn rekeningen,96,5,6,13.159,,zijn,rekeningen,FALSE,TRUE,1,"Het onderwerp van de bijzin lijkt terug te slaan op de deurwaarder, hoewel er verwezen wordt naar een persoon die niet in deze zin genoemd is. Hierdoor vond ik de zin verwarrend en moest ik langer nadenken over wie er met ""hij"" bedoeld werd. ","it seems like the subject of the subordinate clause refers to 'de deurwaarder', while it actually is intended to refer to a person who is not mentioned in this sentence. That confused me because I had to think about who 'he' was",0,0,0,corr
R_29h9A6X0ow8oZ2Y,de rekeningen,de rekeningen,96,6,5,8.224,,de,rekeningen,TRUE,TRUE,0,,,,,,
R_cXZEs21kFaC0HhD,de rekening,de rekening,96,6,6,5.42,,de,rekening,TRUE,TRUE,0,,,,,,
R_2WNBCmUSJ7es81y,de rekening,de rekening,96,5,4,8.463,,de,rekening,TRUE,TRUE,0,,,,,,
R_3G0sbjgSwFQKXi9,zijn schulden,zijn schulden,96,3,4,11.153,,zijn,schulden,FALSE,TRUE,0,,,,,,
R_1g6nNqBbbmL7FH5,de rekening,de rekening,96,5,4,3.737,,de,rekening,TRUE,TRUE,0,,,,,,
R_8j1bqGNz3lGqaQx,de rekeningen,de rekeningen,96,5,5,8.907,,de,rekeningen,TRUE,TRUE,1,Zonder context denk je in eerste instantie dat de 'hij' in deze zin op de deurwaarder slaat. Dat is niet goed.,"without context you would assume 'he' in this sentence is 'de deurwaarder', that's not good",0,0,0,corr
R_2WxuN7hsNTqACzv,de boete,de boete,96,4,3,7.491,,de,boete,TRUE,TRUE,1,Volgens mij kon je hier meer dingen invullen,I think more things could be filled in here,0,,,
R_1dAl7kyo1aslOfs,zijn schuld,zijn schuld,96,4,5,1.63,,zijn,schuld,FALSE,TRUE,0,,,,,,
R_29uz5PSyAsMtB7r,de boete,de boete,96,4,6,7.355,,de,boete,TRUE,TRUE,1,Het is nogal onduidelijk wie 'hij' is,It's kind of unclear who 'he' is,0,0,0,corr
R_1eK0PAdE0G6DxML,de rekeningen,de rekeningen,96,4,4,0.962,,de,rekeningen,TRUE,TRUE,0,,,,,,
R_0dZhlVH9txeciop,de huur,de huur,96,4,5,2.348,,de,huur,TRUE,TRUE,1,"Grammaticaal onduidelijk of de deurwaarder of de (verder niet genoemde) bewoner van het huis met ""de deur"" iets niet heeft betaald.",grammatically unclear if 'de deurwaarder' or the unmentioned person living in the house hasn't paid something,0,0,0,corr
R_3dERy13vlfvrnVN,de rekening,de rekening,96,4,5,16.863,,de,rekening,TRUE,TRUE,0,,,,,,
R_1Q44bnqE1PcaThG,de huur,de huur,96,2,3,0.872,,de,huur,TRUE,TRUE,0,,,,,,
R_bdOVS1RezYzJlwR,De aanmaning,de aanmaning,96,3,4,4.966,,De,aanmaning,TRUE,TRUE,0,,,,,,
R_2qg5uVS3dzGIDIl,de huur,de huur,96,3,5,2.747,,de,huur,TRUE,TRUE,0,,,,,,
R_vweRT5oiF988oDv,de rekening,de rekening,96,6,2,5.247,,de,rekening,TRUE,TRUE,0,,,,,,
R_10GHexpqrRVru1o,de rekening,de rekening,96,6,5,14.129,,de,rekening,TRUE,TRUE,0,,,,,,
R_PCbo9o52FZpECs1,de rekening,de rekening,96,6,5,1.786,,de,rekening,TRUE,TRUE,0,,,,,,
R_31mVtgUH6lARDGE,de rekeningen,de rekeningen,96,2,6,5.223,,de,rekeningen,TRUE,TRUE,1,"hij' lijkt hier te verwijzen naar de deurwaarder. Dat maakt het een onnatuurlijke zin, inhoudelijk gezien.","he' seems to be referring to 'de deurwaarder', which makes the content unnatural",0,0,0,corr
