subj_id,qual_col,Completion,compLower,measure,row,sentID,determiner,noun,isDet,isWord
R_xAA7goWcKMvmb1D,Comp(13),de schoorsteen,de schoorsteen,Comp,13,13.0,de,schoorsteen,True,True
R_248iCMeSwyLS8sF,Comp(13),de schoorsteen,de schoorsteen,Comp,13,13.0,de,schoorsteen,True,True
R_OING4tGkg3q8VLb,Comp(13),de schoorsteen,de schoorsteen,Comp,13,13.0,de,schoorsteen,True,True
R_3kvbwPackXPANmo,Comp(13),de schoorsteen,de schoorsteen,Comp,13,13.0,de,schoorsteen,True,True
R_3lRiG6M8Z6vKWZh,Comp(13),de schoorsteen,de schoorsteen,Comp,13,13.0,de,schoorsteen,True,True
R_3q9cZ9NJjEx872v,Comp(13),de schoorsteen,de schoorsteen,Comp,13,13.0,de,schoorsteen,True,True
R_ABt8n7PxUqkXqy5,Comp(13),De schoorsteen ,de schoorsteen ,Comp,13,13.0,,-99,False,False
R_3k6rPDoCD4kup7x,Comp(13),de schoorsteen,de schoorsteen,Comp,13,13.0,de,schoorsteen,True,True
R_p6iBXJstulO97Jn,Comp(13),de schoorsteen,de schoorsteen,Comp,13,13.0,de,schoorsteen,True,True
R_USFewLQTXHp0kPT,Comp(13),de schoorsteen,de schoorsteen,Comp,13,13.0,de,schoorsteen,True,True
R_1AeLfMZXZ76HTHz,Comp(14),sd,sd,Comp,14,,,-99,False,False
R_vrAH2qrxu41QSv7,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_6Pg4ql6MQumxZo9,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_1QaBlAsk46HI9NJ,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_pKtuHvEeh5mujgl,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_RrYmeJDnKB3hv7r,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_2alPe2ZkILnzWYp,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_24zMzQY1U9LX5Gf,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_2zAp7MZjWbJtouD,Comp(14),het geld ,het geld ,Comp,14,,,-99,False,False
R_1lgea30X5yRbWgb,Comp(14),Geld,geld,Comp,14,,,-99,False,False
R_1dg0dAPlymYfFcu,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_23TSscPxb3G1aSA,Comp(14),geld,geld,Comp,14,,,-99,False,False
R_3effdDALVVpFhkK,Comp(14),de kas,de kas,Comp,14,,de,kas,True,True
R_2PpvbvcItA8LcqM,Comp(14),de geldla,de geldla,Comp,14,,de,geldla,True,True
R_25WvorTEPc7DuHX,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_ZJCIt5D6m80Wim5,Comp(14),De inhoud,de inhoud,Comp,14,,De,inhoud,True,True
R_6gQpeEEoAOw1CNz,Comp(14),het geld ,het geld ,Comp,14,,,-99,False,False
R_UcJP3naTdDXJEDn,Comp(14),De inhoud ,de inhoud ,Comp,14,,,-99,False,False
R_21pKbw8vqrjpJ4Q,Comp(14),de geldlade,de geldlade,Comp,14,,de,geldlade,True,True
R_1HiWKvIl546M44z,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_BFIiDPrnKiKOhkB,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_232AZeZQOdbRSAK,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_1odMwWpdALe3A7c,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_3CMZ1prTdwstnIi,Comp(14),het geld ,het geld ,Comp,14,,,-99,False,False
R_2SDkvNUYWKzQ9b4,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_2qwqWlqovi1EnxK,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_1nSW9rReHHlwpSQ,Comp(14),Het geld,het geld,Comp,14,,Het,geld,True,True
R_3FPt6NNv7fs4bHV,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_2uOs8d5Okoyss7z,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_1JEdl2aEMuUO63f,Comp(14),de inhoud,de inhoud,Comp,14,,de,inhoud,True,True
R_6L3ln2BoQAzJw2d,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_xAA7goWcKMvmb1D,Comp(14),geld,geld,Comp,14,,,-99,False,False
R_248iCMeSwyLS8sF,Comp(14),de knuffelbeer,de knuffelbeer,Comp,14,,de,knuffelbeer,True,True
R_OING4tGkg3q8VLb,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_3kvbwPackXPANmo,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_3lRiG6M8Z6vKWZh,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_3q9cZ9NJjEx872v,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_ABt8n7PxUqkXqy5,Comp(14),Het geld,het geld,Comp,14,,Het,geld,True,True
R_3k6rPDoCD4kup7x,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_p6iBXJstulO97Jn,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_USFewLQTXHp0kPT,Comp(14),het geld,het geld,Comp,14,,het,geld,True,True
R_1AeLfMZXZ76HTHz,Comp(15),sd,sd,Comp,15,15.0,,-99,False,False
R_vrAH2qrxu41QSv7,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_6Pg4ql6MQumxZo9,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_1QaBlAsk46HI9NJ,Comp(15),de bioscoop,de bioscoop,Comp,15,15.0,de,bioscoop,True,True
R_pKtuHvEeh5mujgl,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_RrYmeJDnKB3hv7r,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_2alPe2ZkILnzWYp,Comp(15),een film,een film,Comp,15,15.0,een,film,False,True
R_24zMzQY1U9LX5Gf,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_2zAp7MZjWbJtouD,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_1lgea30X5yRbWgb,Comp(15),Film,film,Comp,15,15.0,,-99,False,False
R_1dg0dAPlymYfFcu,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_23TSscPxb3G1aSA,Comp(15),film,film,Comp,15,15.0,,-99,False,False
R_3effdDALVVpFhkK,Comp(15),de cinema,de cinema,Comp,15,15.0,de,cinema,True,True
R_2PpvbvcItA8LcqM,Comp(15),de bios,de bios,Comp,15,15.0,de,bios,True,True
R_25WvorTEPc7DuHX,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_ZJCIt5D6m80Wim5,Comp(15),De film,de film,Comp,15,15.0,De,film,True,True
R_6gQpeEEoAOw1CNz,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_UcJP3naTdDXJEDn,Comp(15),De film,de film,Comp,15,15.0,De,film,True,True
R_21pKbw8vqrjpJ4Q,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_1HiWKvIl546M44z,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_BFIiDPrnKiKOhkB,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_232AZeZQOdbRSAK,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_1odMwWpdALe3A7c,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_3CMZ1prTdwstnIi,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_2SDkvNUYWKzQ9b4,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_2qwqWlqovi1EnxK,Comp(15),de bioscoop,de bioscoop,Comp,15,15.0,de,bioscoop,True,True
R_1nSW9rReHHlwpSQ,Comp(15),De film,de film,Comp,15,15.0,De,film,True,True
R_3FPt6NNv7fs4bHV,Comp(15),de fil,de fil,Comp,15,15.0,de,fil,True,True
R_2uOs8d5Okoyss7z,Comp(15),de bioscoop,de bioscoop,Comp,15,15.0,de,bioscoop,True,True
R_1JEdl2aEMuUO63f,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_6L3ln2BoQAzJw2d,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_xAA7goWcKMvmb1D,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_248iCMeSwyLS8sF,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_OING4tGkg3q8VLb,Comp(15),een film,een film,Comp,15,15.0,een,film,False,True
R_3kvbwPackXPANmo,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_3lRiG6M8Z6vKWZh,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_3q9cZ9NJjEx872v,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_ABt8n7PxUqkXqy5,Comp(15),De film ,de film ,Comp,15,15.0,,-99,False,False
R_3k6rPDoCD4kup7x,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_p6iBXJstulO97Jn,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_USFewLQTXHp0kPT,Comp(15),de film,de film,Comp,15,15.0,de,film,True,True
R_1AeLfMZXZ76HTHz,Comp(16),sd,sd,Comp,16,16.0,,-99,False,False
R_vrAH2qrxu41QSv7,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_6Pg4ql6MQumxZo9,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_1QaBlAsk46HI9NJ,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_pKtuHvEeh5mujgl,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_RrYmeJDnKB3hv7r,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_2alPe2ZkILnzWYp,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_24zMzQY1U9LX5Gf,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_2zAp7MZjWbJtouD,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_1lgea30X5yRbWgb,Comp(16),Radio,radio,Comp,16,16.0,,-99,False,False
R_1dg0dAPlymYfFcu,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_23TSscPxb3G1aSA,Comp(16),radio,radio,Comp,16,16.0,,-99,False,False
R_3effdDALVVpFhkK,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_2PpvbvcItA8LcqM,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_25WvorTEPc7DuHX,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_ZJCIt5D6m80Wim5,Comp(16),De radio,de radio,Comp,16,16.0,De,radio,True,True
R_6gQpeEEoAOw1CNz,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_UcJP3naTdDXJEDn,Comp(16),De radio,de radio,Comp,16,16.0,De,radio,True,True
R_21pKbw8vqrjpJ4Q,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_1HiWKvIl546M44z,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_BFIiDPrnKiKOhkB,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_232AZeZQOdbRSAK,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_1odMwWpdALe3A7c,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_3CMZ1prTdwstnIi,Comp(16),de radio ,de radio ,Comp,16,16.0,,-99,False,False
R_2SDkvNUYWKzQ9b4,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_2qwqWlqovi1EnxK,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_1nSW9rReHHlwpSQ,Comp(16),De radio,de radio,Comp,16,16.0,De,radio,True,True
R_3FPt6NNv7fs4bHV,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_2uOs8d5Okoyss7z,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_1JEdl2aEMuUO63f,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_6L3ln2BoQAzJw2d,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_xAA7goWcKMvmb1D,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_248iCMeSwyLS8sF,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_OING4tGkg3q8VLb,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_3kvbwPackXPANmo,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_3lRiG6M8Z6vKWZh,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_3q9cZ9NJjEx872v,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_ABt8n7PxUqkXqy5,Comp(16),De radio,de radio,Comp,16,16.0,De,radio,True,True
R_3k6rPDoCD4kup7x,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_p6iBXJstulO97Jn,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_USFewLQTXHp0kPT,Comp(16),de radio,de radio,Comp,16,16.0,de,radio,True,True
R_1AeLfMZXZ76HTHz,Comp(17),sd,sd,Comp,17,17.0,,-99,False,False
R_vrAH2qrxu41QSv7,Comp(17),de balkon,de balkon,Comp,17,17.0,de,balkon,True,True
R_6Pg4ql6MQumxZo9,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_1QaBlAsk46HI9NJ,Comp(17),de bank,de bank,Comp,17,17.0,de,bank,True,True
R_pKtuHvEeh5mujgl,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_RrYmeJDnKB3hv7r,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_2alPe2ZkILnzWYp,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_24zMzQY1U9LX5Gf,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_2zAp7MZjWbJtouD,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_1lgea30X5yRbWgb,Comp(17),Balkon,balkon,Comp,17,17.0,,-99,False,False
R_1dg0dAPlymYfFcu,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_23TSscPxb3G1aSA,Comp(17),balkon,balkon,Comp,17,17.0,,-99,False,False
R_3effdDALVVpFhkK,Comp(17),het terras,het terras,Comp,17,17.0,het,terras,True,True
R_2PpvbvcItA8LcqM,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_25WvorTEPc7DuHX,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_ZJCIt5D6m80Wim5,Comp(17),Het balkon,het balkon,Comp,17,17.0,Het,balkon,True,True
R_6gQpeEEoAOw1CNz,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_UcJP3naTdDXJEDn,Comp(17),Het balkon,het balkon,Comp,17,17.0,Het,balkon,True,True
R_21pKbw8vqrjpJ4Q,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_1HiWKvIl546M44z,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_BFIiDPrnKiKOhkB,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_232AZeZQOdbRSAK,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_1odMwWpdALe3A7c,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_3CMZ1prTdwstnIi,Comp(17),het balkon ,het balkon ,Comp,17,17.0,,-99,False,False
R_2SDkvNUYWKzQ9b4,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_2qwqWlqovi1EnxK,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_1nSW9rReHHlwpSQ,Comp(17),Het balkon ,het balkon ,Comp,17,17.0,,-99,False,False
R_3FPt6NNv7fs4bHV,Comp(17),mijn balkon,mijn balkon,Comp,17,17.0,mijn,balkon,False,True
R_2uOs8d5Okoyss7z,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_1JEdl2aEMuUO63f,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_6L3ln2BoQAzJw2d,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_xAA7goWcKMvmb1D,Comp(17),het dak,het dak,Comp,17,17.0,het,dak,True,True
R_248iCMeSwyLS8sF,Comp(17),het dak,het dak,Comp,17,17.0,het,dak,True,True
R_OING4tGkg3q8VLb,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_3kvbwPackXPANmo,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_3lRiG6M8Z6vKWZh,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_3q9cZ9NJjEx872v,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_ABt8n7PxUqkXqy5,Comp(17),Het balkon,het balkon,Comp,17,17.0,Het,balkon,True,True
R_3k6rPDoCD4kup7x,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_p6iBXJstulO97Jn,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_USFewLQTXHp0kPT,Comp(17),het balkon,het balkon,Comp,17,17.0,het,balkon,True,True
R_1AeLfMZXZ76HTHz,Comp(18),sd,sd,Comp,18,18.0,,-99,False,False
R_vrAH2qrxu41QSv7,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_6Pg4ql6MQumxZo9,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_1QaBlAsk46HI9NJ,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_pKtuHvEeh5mujgl,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_RrYmeJDnKB3hv7r,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_2alPe2ZkILnzWYp,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_24zMzQY1U9LX5Gf,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_2zAp7MZjWbJtouD,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_1lgea30X5yRbWgb,Comp(18),Land,land,Comp,18,18.0,,-99,False,False
R_1dg0dAPlymYfFcu,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_23TSscPxb3G1aSA,Comp(18),nederland,nederland,Comp,18,18.0,,-99,False,False
R_3effdDALVVpFhkK,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_2PpvbvcItA8LcqM,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_25WvorTEPc7DuHX,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_ZJCIt5D6m80Wim5,Comp(18),Het land,het land,Comp,18,18.0,Het,land,True,True
R_6gQpeEEoAOw1CNz,Comp(18),de volgende ,de volgende ,Comp,18,18.0,,-99,False,False
R_UcJP3naTdDXJEDn,Comp(18),Het land,het land,Comp,18,18.0,Het,land,True,True
R_21pKbw8vqrjpJ4Q,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_1HiWKvIl546M44z,Comp(18),de dag,de dag,Comp,18,18.0,de,dag,True,True
R_BFIiDPrnKiKOhkB,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_232AZeZQOdbRSAK,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_1odMwWpdALe3A7c,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_3CMZ1prTdwstnIi,Comp(18),het land ,het land ,Comp,18,18.0,,-99,False,False
R_2SDkvNUYWKzQ9b4,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_2qwqWlqovi1EnxK,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_1nSW9rReHHlwpSQ,Comp(18),Het land,het land,Comp,18,18.0,Het,land,True,True
R_3FPt6NNv7fs4bHV,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_2uOs8d5Okoyss7z,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_1JEdl2aEMuUO63f,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_6L3ln2BoQAzJw2d,Comp(18),de volgende,de volgende,Comp,18,18.0,de,volgende,True,True
R_xAA7goWcKMvmb1D,Comp(18),de Benelux,de benelux,Comp,18,18.0,de,Benelux,True,False
R_248iCMeSwyLS8sF,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_OING4tGkg3q8VLb,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_3kvbwPackXPANmo,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_3lRiG6M8Z6vKWZh,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_3q9cZ9NJjEx872v,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_ABt8n7PxUqkXqy5,Comp(18),Het land,het land,Comp,18,18.0,Het,land,True,True
R_3k6rPDoCD4kup7x,Comp(18),het land,het land,Comp,18,18.0,het,land,True,True
R_p6iBXJstulO97Jn,Comp(18),Het land,het land,Comp,18,18.0,Het,land,True,True
R_USFewLQTXHp0kPT,Comp(18),ons land,ons land,Comp,18,18.0,ons,land,False,True
R_1AeLfMZXZ76HTHz,Comp(19),sd,sd,Comp,19,19.0,,-99,False,False
R_vrAH2qrxu41QSv7,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_6Pg4ql6MQumxZo9,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_1QaBlAsk46HI9NJ,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_pKtuHvEeh5mujgl,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_RrYmeJDnKB3hv7r,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_2alPe2ZkILnzWYp,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_24zMzQY1U9LX5Gf,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_2zAp7MZjWbJtouD,Comp(19),de krant ,de krant ,Comp,19,19.0,,-99,False,False
R_1lgea30X5yRbWgb,Comp(19),Bijbel,bijbel,Comp,19,19.0,,-99,False,False
R_1dg0dAPlymYfFcu,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_23TSscPxb3G1aSA,Comp(19),krant,krant,Comp,19,19.0,,-99,False,False
R_3effdDALVVpFhkK,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_2PpvbvcItA8LcqM,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_25WvorTEPc7DuHX,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_ZJCIt5D6m80Wim5,Comp(19),Een krant,een krant,Comp,19,19.0,Een,krant,False,True
R_6gQpeEEoAOw1CNz,Comp(19),de krant ,de krant ,Comp,19,19.0,,-99,False,False
R_UcJP3naTdDXJEDn,Comp(19),De krant,de krant,Comp,19,19.0,De,krant,True,True
R_21pKbw8vqrjpJ4Q,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_1HiWKvIl546M44z,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_BFIiDPrnKiKOhkB,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_232AZeZQOdbRSAK,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_1odMwWpdALe3A7c,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_3CMZ1prTdwstnIi,Comp(19),de krant ,de krant ,Comp,19,19.0,,-99,False,False
R_2SDkvNUYWKzQ9b4,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_2qwqWlqovi1EnxK,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_1nSW9rReHHlwpSQ,Comp(19),De krant ,de krant ,Comp,19,19.0,,-99,False,False
R_3FPt6NNv7fs4bHV,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_2uOs8d5Okoyss7z,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_1JEdl2aEMuUO63f,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_6L3ln2BoQAzJw2d,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_xAA7goWcKMvmb1D,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_248iCMeSwyLS8sF,Comp(19),de playboy,de playboy,Comp,19,19.0,de,playboy,True,True
R_OING4tGkg3q8VLb,Comp(19),een krant,een krant,Comp,19,19.0,een,krant,False,True
R_3kvbwPackXPANmo,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_3lRiG6M8Z6vKWZh,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_3q9cZ9NJjEx872v,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_ABt8n7PxUqkXqy5,Comp(19),De krant ,de krant ,Comp,19,19.0,,-99,False,False
R_3k6rPDoCD4kup7x,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
R_p6iBXJstulO97Jn,Comp(19),De krant,de krant,Comp,19,19.0,De,krant,True,True
R_USFewLQTXHp0kPT,Comp(19),de krant,de krant,Comp,19,19.0,de,krant,True,True
