subj_id,qual_col,Completion,measure,row,sentID,compNoTrail,compLower,determiner,noun,isDet,isWord
R_1lgea30X5yRbWgb,Comp(12),Economie ,Comp,12,154,Economie,economie,,-99,FALSE,FALSE
R_1dg0dAPlymYfFcu,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_23TSscPxb3G1aSA,Comp(12),economie,Comp,12,154,economie,economie,,-99,FALSE,FALSE
R_3effdDALVVpFhkK,Comp(12),de economie ,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_2PpvbvcItA8LcqM,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,FALSE
R_25WvorTEPc7DuHX,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_ZJCIt5D6m80Wim5,Comp(12),De economie,Comp,12,154,De economie,de economie,De,economie,TRUE,TRUE
R_6gQpeEEoAOw1CNz,Comp(12),het welzijn,Comp,12,154,het welzijn,het welzijn,het,welzijn,TRUE,TRUE
R_UcJP3naTdDXJEDn,Comp(12),De economie ,Comp,12,154,De economie,de economie,De,economie,TRUE,TRUE
R_21pKbw8vqrjpJ4Q,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_1HiWKvIl546M44z,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_BFIiDPrnKiKOhkB,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_232AZeZQOdbRSAK,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_1odMwWpdALe3A7c,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_3CMZ1prTdwstnIi,Comp(12),de economie ,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_2SDkvNUYWKzQ9b4,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_2qwqWlqovi1EnxK,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_1nSW9rReHHlwpSQ,Comp(12),De economie ,Comp,12,154,De economie,de economie,De,economie,TRUE,TRUE
R_3FPt6NNv7fs4bHV,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_2uOs8d5Okoyss7z,Comp(12),de economie ,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_1JEdl2aEMuUO63f,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_6L3ln2BoQAzJw2d,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_xAA7goWcKMvmb1D,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_248iCMeSwyLS8sF,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_OING4tGkg3q8VLb,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,FALSE
R_3kvbwPackXPANmo,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_3lRiG6M8Z6vKWZh,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_3q9cZ9NJjEx872v,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_ABt8n7PxUqkXqy5,Comp(12),De economie,Comp,12,154,De economie,de economie,De,economie,TRUE,TRUE
R_3k6rPDoCD4kup7x,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_p6iBXJstulO97Jn,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_USFewLQTXHp0kPT,Comp(12),de economie,Comp,12,154,de economie,de economie,de,economie,TRUE,TRUE
R_vrAH2qrxu41QSv7,Comp(13),De schoorsteen,Comp,13,155,De schoorsteen,de schoorsteen,De,schoorsteen,TRUE,TRUE
R_6Pg4ql6MQumxZo9,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_1QaBlAsk46HI9NJ,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_pKtuHvEeh5mujgl,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_RrYmeJDnKB3hv7r,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_2alPe2ZkILnzWYp,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_24zMzQY1U9LX5Gf,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_2zAp7MZjWbJtouD,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_1lgea30X5yRbWgb,Comp(13),Schoorsteen,Comp,13,155,Schoorsteen,schoorsteen,,-99,FALSE,FALSE
R_1dg0dAPlymYfFcu,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_23TSscPxb3G1aSA,Comp(13),schoorsteen,Comp,13,155,schoorsteen,schoorsteen,,-99,FALSE,FALSE
R_3effdDALVVpFhkK,Comp(13),de achtertuin ,Comp,13,155,de achtertuin,de achtertuin,de,achtertuin,TRUE,TRUE
R_2PpvbvcItA8LcqM,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_25WvorTEPc7DuHX,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_ZJCIt5D6m80Wim5,Comp(13),De schoorsteen,Comp,13,155,De schoorsteen,de schoorsteen,De,schoorsteen,TRUE,TRUE
R_6gQpeEEoAOw1CNz,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_UcJP3naTdDXJEDn,Comp(13),De schoorsteen ,Comp,13,155,De schoorsteen,de schoorsteen,De,schoorsteen,TRUE,TRUE
R_21pKbw8vqrjpJ4Q,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_1HiWKvIl546M44z,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_BFIiDPrnKiKOhkB,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_232AZeZQOdbRSAK,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_1odMwWpdALe3A7c,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_3CMZ1prTdwstnIi,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_2SDkvNUYWKzQ9b4,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_2qwqWlqovi1EnxK,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_1nSW9rReHHlwpSQ,Comp(13),De schoorsteen ,Comp,13,155,De schoorsteen,de schoorsteen,De,schoorsteen,TRUE,TRUE
R_3FPt6NNv7fs4bHV,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_2uOs8d5Okoyss7z,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_1JEdl2aEMuUO63f,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_6L3ln2BoQAzJw2d,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_xAA7goWcKMvmb1D,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_248iCMeSwyLS8sF,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_OING4tGkg3q8VLb,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_3kvbwPackXPANmo,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_3lRiG6M8Z6vKWZh,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_3q9cZ9NJjEx872v,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_ABt8n7PxUqkXqy5,Comp(13),De schoorsteen ,Comp,13,155,De schoorsteen,de schoorsteen,De,schoorsteen,TRUE,TRUE
R_3k6rPDoCD4kup7x,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_p6iBXJstulO97Jn,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_USFewLQTXHp0kPT,Comp(13),de schoorsteen,Comp,13,155,de schoorsteen,de schoorsteen,de,schoorsteen,TRUE,TRUE
R_vrAH2qrxu41QSv7,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_6Pg4ql6MQumxZo9,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_1QaBlAsk46HI9NJ,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_pKtuHvEeh5mujgl,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_RrYmeJDnKB3hv7r,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_2alPe2ZkILnzWYp,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_24zMzQY1U9LX5Gf,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_2zAp7MZjWbJtouD,Comp(14),het geld ,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_1lgea30X5yRbWgb,Comp(14),Geld,Comp,14,156,Geld,geld,,-99,FALSE,FALSE
R_1dg0dAPlymYfFcu,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_23TSscPxb3G1aSA,Comp(14),geld,Comp,14,156,geld,geld,,-99,FALSE,FALSE
R_3effdDALVVpFhkK,Comp(14),de kas,Comp,14,156,de kas,de kas,de,kas,TRUE,TRUE
R_2PpvbvcItA8LcqM,Comp(14),de geldla,Comp,14,156,de geldla,de geldla,de,geldla,TRUE,TRUE
R_25WvorTEPc7DuHX,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_ZJCIt5D6m80Wim5,Comp(14),De inhoud,Comp,14,156,De inhoud,de inhoud,De,inhoud,TRUE,TRUE
R_6gQpeEEoAOw1CNz,Comp(14),het geld ,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_UcJP3naTdDXJEDn,Comp(14),De inhoud ,Comp,14,156,De inhoud,de inhoud,De,inhoud,TRUE,TRUE
R_21pKbw8vqrjpJ4Q,Comp(14),de geldlade,Comp,14,156,de geldlade,de geldlade,de,geldlade,TRUE,TRUE
R_1HiWKvIl546M44z,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_BFIiDPrnKiKOhkB,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_232AZeZQOdbRSAK,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_1odMwWpdALe3A7c,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_3CMZ1prTdwstnIi,Comp(14),het geld ,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_2SDkvNUYWKzQ9b4,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_2qwqWlqovi1EnxK,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_1nSW9rReHHlwpSQ,Comp(14),Het geld,Comp,14,156,Het geld,het geld,Het,geld,TRUE,TRUE
R_3FPt6NNv7fs4bHV,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_2uOs8d5Okoyss7z,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_1JEdl2aEMuUO63f,Comp(14),de inhoud,Comp,14,156,de inhoud,de inhoud,de,inhoud,TRUE,TRUE
R_6L3ln2BoQAzJw2d,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_xAA7goWcKMvmb1D,Comp(14),geld,Comp,14,156,geld,geld,,-99,FALSE,FALSE
R_248iCMeSwyLS8sF,Comp(14),de knuffelbeer,Comp,14,156,de knuffelbeer,de knuffelbeer,de,knuffelbeer,TRUE,TRUE
R_OING4tGkg3q8VLb,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_3kvbwPackXPANmo,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_3lRiG6M8Z6vKWZh,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_3q9cZ9NJjEx872v,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_ABt8n7PxUqkXqy5,Comp(14),Het geld,Comp,14,156,Het geld,het geld,Het,geld,TRUE,TRUE
R_3k6rPDoCD4kup7x,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_p6iBXJstulO97Jn,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_USFewLQTXHp0kPT,Comp(14),het geld,Comp,14,156,het geld,het geld,het,geld,TRUE,TRUE
R_vrAH2qrxu41QSv7,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_6Pg4ql6MQumxZo9,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_1QaBlAsk46HI9NJ,Comp(15),de bioscoop,Comp,15,157,de bioscoop,de bioscoop,de,bioscoop,TRUE,TRUE
R_pKtuHvEeh5mujgl,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_RrYmeJDnKB3hv7r,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_2alPe2ZkILnzWYp,Comp(15),een film,Comp,15,157,een film,een film,een,film,FALSE,TRUE
R_24zMzQY1U9LX5Gf,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_2zAp7MZjWbJtouD,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_1lgea30X5yRbWgb,Comp(15),Film,Comp,15,157,Film,film,,-99,FALSE,FALSE
R_1dg0dAPlymYfFcu,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_23TSscPxb3G1aSA,Comp(15),film,Comp,15,157,film,film,,-99,FALSE,FALSE
R_3effdDALVVpFhkK,Comp(15),de cinema,Comp,15,157,de cinema,de cinema,de,cinema,TRUE,TRUE
R_2PpvbvcItA8LcqM,Comp(15),de bios,Comp,15,157,de bios,de bios,de,bios,TRUE,TRUE
R_25WvorTEPc7DuHX,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_ZJCIt5D6m80Wim5,Comp(15),De film,Comp,15,157,De film,de film,De,film,TRUE,TRUE
R_6gQpeEEoAOw1CNz,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_UcJP3naTdDXJEDn,Comp(15),De film,Comp,15,157,De film,de film,De,film,TRUE,TRUE
R_21pKbw8vqrjpJ4Q,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_1HiWKvIl546M44z,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_BFIiDPrnKiKOhkB,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_232AZeZQOdbRSAK,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_1odMwWpdALe3A7c,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_3CMZ1prTdwstnIi,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_2SDkvNUYWKzQ9b4,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_2qwqWlqovi1EnxK,Comp(15),de bioscoop,Comp,15,157,de bioscoop,de bioscoop,de,bioscoop,TRUE,TRUE
R_1nSW9rReHHlwpSQ,Comp(15),De film,Comp,15,157,De film,de film,De,film,TRUE,TRUE
R_3FPt6NNv7fs4bHV,Comp(15),de fil,Comp,15,157,de fil,de fil,de,fil,TRUE,TRUE
R_2uOs8d5Okoyss7z,Comp(15),de bioscoop,Comp,15,157,de bioscoop,de bioscoop,de,bioscoop,TRUE,TRUE
R_1JEdl2aEMuUO63f,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_6L3ln2BoQAzJw2d,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_xAA7goWcKMvmb1D,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_248iCMeSwyLS8sF,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_OING4tGkg3q8VLb,Comp(15),een film,Comp,15,157,een film,een film,een,film,FALSE,TRUE
R_3kvbwPackXPANmo,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_3lRiG6M8Z6vKWZh,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_3q9cZ9NJjEx872v,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_ABt8n7PxUqkXqy5,Comp(15),De film ,Comp,15,157,De film,de film,De,film,TRUE,TRUE
R_3k6rPDoCD4kup7x,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_p6iBXJstulO97Jn,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_USFewLQTXHp0kPT,Comp(15),de film,Comp,15,157,de film,de film,de,film,TRUE,TRUE
R_vrAH2qrxu41QSv7,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_6Pg4ql6MQumxZo9,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_1QaBlAsk46HI9NJ,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_pKtuHvEeh5mujgl,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_RrYmeJDnKB3hv7r,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_2alPe2ZkILnzWYp,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_24zMzQY1U9LX5Gf,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_2zAp7MZjWbJtouD,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_1lgea30X5yRbWgb,Comp(16),Radio,Comp,16,158,Radio,radio,,-99,FALSE,FALSE
R_1dg0dAPlymYfFcu,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_23TSscPxb3G1aSA,Comp(16),radio,Comp,16,158,radio,radio,,-99,FALSE,FALSE
R_3effdDALVVpFhkK,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_2PpvbvcItA8LcqM,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_25WvorTEPc7DuHX,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_ZJCIt5D6m80Wim5,Comp(16),De radio,Comp,16,158,De radio,de radio,De,radio,TRUE,TRUE
R_6gQpeEEoAOw1CNz,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_UcJP3naTdDXJEDn,Comp(16),De radio,Comp,16,158,De radio,de radio,De,radio,TRUE,TRUE
R_21pKbw8vqrjpJ4Q,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_1HiWKvIl546M44z,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_BFIiDPrnKiKOhkB,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_232AZeZQOdbRSAK,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_1odMwWpdALe3A7c,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_3CMZ1prTdwstnIi,Comp(16),de radio ,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_2SDkvNUYWKzQ9b4,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_2qwqWlqovi1EnxK,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_1nSW9rReHHlwpSQ,Comp(16),De radio,Comp,16,158,De radio,de radio,De,radio,TRUE,TRUE
R_3FPt6NNv7fs4bHV,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_2uOs8d5Okoyss7z,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_1JEdl2aEMuUO63f,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_6L3ln2BoQAzJw2d,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_xAA7goWcKMvmb1D,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_248iCMeSwyLS8sF,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_OING4tGkg3q8VLb,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_3kvbwPackXPANmo,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_3lRiG6M8Z6vKWZh,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_3q9cZ9NJjEx872v,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_ABt8n7PxUqkXqy5,Comp(16),De radio,Comp,16,158,De radio,de radio,De,radio,TRUE,TRUE
R_3k6rPDoCD4kup7x,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_p6iBXJstulO97Jn,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_USFewLQTXHp0kPT,Comp(16),de radio,Comp,16,158,de radio,de radio,de,radio,TRUE,TRUE
R_vrAH2qrxu41QSv7,Comp(17),de balkon,Comp,17,159,de balkon,de balkon,de,balkon,TRUE,TRUE
R_6Pg4ql6MQumxZo9,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_1QaBlAsk46HI9NJ,Comp(17),de bank,Comp,17,159,de bank,de bank,de,bank,TRUE,TRUE
R_pKtuHvEeh5mujgl,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_RrYmeJDnKB3hv7r,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_2alPe2ZkILnzWYp,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_24zMzQY1U9LX5Gf,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_2zAp7MZjWbJtouD,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_1lgea30X5yRbWgb,Comp(17),Balkon,Comp,17,159,Balkon,balkon,,-99,FALSE,FALSE
R_1dg0dAPlymYfFcu,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_23TSscPxb3G1aSA,Comp(17),balkon,Comp,17,159,balkon,balkon,,-99,FALSE,FALSE
R_3effdDALVVpFhkK,Comp(17),het terras,Comp,17,159,het terras,het terras,het,terras,TRUE,TRUE
R_2PpvbvcItA8LcqM,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_25WvorTEPc7DuHX,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_ZJCIt5D6m80Wim5,Comp(17),Het balkon,Comp,17,159,Het balkon,het balkon,Het,balkon,TRUE,TRUE
R_6gQpeEEoAOw1CNz,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_UcJP3naTdDXJEDn,Comp(17),Het balkon,Comp,17,159,Het balkon,het balkon,Het,balkon,TRUE,TRUE
R_21pKbw8vqrjpJ4Q,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_1HiWKvIl546M44z,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_BFIiDPrnKiKOhkB,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_232AZeZQOdbRSAK,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_1odMwWpdALe3A7c,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_3CMZ1prTdwstnIi,Comp(17),het balkon ,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_2SDkvNUYWKzQ9b4,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_2qwqWlqovi1EnxK,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_1nSW9rReHHlwpSQ,Comp(17),Het balkon ,Comp,17,159,Het balkon,het balkon,Het,balkon,TRUE,TRUE
R_3FPt6NNv7fs4bHV,Comp(17),mijn balkon,Comp,17,159,mijn balkon,mijn balkon,mijn,balkon,FALSE,TRUE
R_2uOs8d5Okoyss7z,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_1JEdl2aEMuUO63f,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_6L3ln2BoQAzJw2d,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_xAA7goWcKMvmb1D,Comp(17),het dak,Comp,17,159,het dak,het dak,het,dak,TRUE,TRUE
R_248iCMeSwyLS8sF,Comp(17),het dak,Comp,17,159,het dak,het dak,het,dak,TRUE,TRUE
R_OING4tGkg3q8VLb,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_3kvbwPackXPANmo,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
R_3lRiG6M8Z6vKWZh,Comp(17),het balkon,Comp,17,159,het balkon,het balkon,het,balkon,TRUE,TRUE
