subj_id,AdditCom,measure,sentID
R_2wzrQBs9WfXEqvY,,AdditCom,81
R_1LexFfmjyvmXTOL,,AdditCom,81
R_33qjDYeYAwOkE5T,,AdditCom,81
R_2hmTpgB9v4gMVln,,AdditCom,81
R_2dz3jPccCM2bnYn,,AdditCom,81
R_UGF6E0JKMn29vAB,,AdditCom,81
R_27sacRSqVzj0y6C,"Meerdere mogelijkheden, maar katten is het aannemelijkst",AdditCom,81
R_9YMBxF16Fq5Sx9j,Ik heb ook de planten en de hond/kat overwogen.,AdditCom,81
R_1msWQ6bnaSCpZk2,,AdditCom,81
R_2e8NXPR5Tw4pwYw,,AdditCom,81
R_1JWoobY0lTjCjQw,,AdditCom,81
R_3h5B3PH7N6Y7Xyf,,AdditCom,81
R_2vdX8CnHM3lEDvC,,AdditCom,81
R_OOR6HquizkGafLz,,AdditCom,81
R_RxccFdkhYT0WHjX,,AdditCom,82
R_dhuccvYHbkYAG9r,,AdditCom,82
R_9vHqsbnSU7O4IYd,,AdditCom,82
R_78aiGik8VmAORq1,,AdditCom,82
R_29h9A6X0ow8oZ2Y,,AdditCom,82
R_cXZEs21kFaC0HhD,'ZETTE in de auto' klinkt voor mij natuurlijker dan 'DEED in de auto' ,AdditCom,82
R_2WNBCmUSJ7es81y,,AdditCom,82
R_3G0sbjgSwFQKXi9,,AdditCom,82
R_1g6nNqBbbmL7FH5,,AdditCom,82
R_8j1bqGNz3lGqaQx,,AdditCom,82
R_2WxuN7hsNTqACzv,"Ik twijfelde of het over een auto ging of iets anders, omdat dat niet genoemd werd. Ik twijfelde ook tussen 'kofferbak', 'kattebak' en auto'.",AdditCom,82
R_1dAl7kyo1aslOfs,,AdditCom,82
R_29uz5PSyAsMtB7r,,AdditCom,82
R_1eK0PAdE0G6DxML,,AdditCom,82
R_0dZhlVH9txeciop,,AdditCom,82
R_3dERy13vlfvrnVN,Er ontstaat bij mij verwarring of het antwoord 'de auto' is of 'de kofferbak'. 'De kofferbak' lijkt mij een logischer antwoord maar dan zou je daarna niet zo snel 'en sloot de deur' zeggen. ,AdditCom,82
R_1Q44bnqE1PcaThG,,AdditCom,82
R_bdOVS1RezYzJlwR,,AdditCom,82
R_2qg5uVS3dzGIDIl,,AdditCom,82
R_vweRT5oiF988oDv,,AdditCom,82
R_10GHexpqrRVru1o,,AdditCom,82
R_PCbo9o52FZpECs1,,AdditCom,82
R_31mVtgUH6lARDGE,,AdditCom,82
R_2xzxDC0Le3ynmMy,,AdditCom,82
R_79t4lwi0h4jDOIF,,AdditCom,82
R_1Q0hDsLmbIKLZ0z,,AdditCom,82
R_5cnTywcTuHgNj7X,,AdditCom,82
R_33eeGD9CTfhk9Ku,,AdditCom,82
R_Og3BciE3uTBaVCp,,AdditCom,82
R_2qgeY8oUbmojYP9,,AdditCom,82
R_1dc5H6vyTZwB5d0,,AdditCom,82
R_C8sNafUjwxF55eh,,AdditCom,82
R_PNz510nvMcK1vJn,,AdditCom,82
R_33qfTHRXq6lYytC,ik dacht eerst even 'het vliegtuig' en toen dacht ik 'hey dat is dom'.,AdditCom,82
R_1JDBEbqjj0RbmTU,,AdditCom,82
R_2rYJkqwuhznMWXM,,AdditCom,82
R_3NONaHlKW1yOnDy,,AdditCom,82
R_3PS1qyqsZZ1yKjf,,AdditCom,82
R_3Ma6oJ0RQvMPDBk,,AdditCom,82
R_2wzrQBs9WfXEqvY,,AdditCom,82
R_1LexFfmjyvmXTOL,,AdditCom,82
R_33qjDYeYAwOkE5T,,AdditCom,82
R_2hmTpgB9v4gMVln,,AdditCom,82
R_2dz3jPccCM2bnYn,ik noem de achterbak van een auto meestal gewoon 'de bak',AdditCom,82
R_UGF6E0JKMn29vAB,,AdditCom,82
R_27sacRSqVzj0y6C,,AdditCom,82
R_9YMBxF16Fq5Sx9j,,AdditCom,82
R_1msWQ6bnaSCpZk2,,AdditCom,82
R_2e8NXPR5Tw4pwYw,,AdditCom,82
R_1JWoobY0lTjCjQw,,AdditCom,82
R_3h5B3PH7N6Y7Xyf,,AdditCom,82
R_2vdX8CnHM3lEDvC,,AdditCom,82
R_OOR6HquizkGafLz,,AdditCom,82
R_RxccFdkhYT0WHjX,,AdditCom,83
R_dhuccvYHbkYAG9r,,AdditCom,83
R_9vHqsbnSU7O4IYd,,AdditCom,83
R_78aiGik8VmAORq1,,AdditCom,83
R_29h9A6X0ow8oZ2Y,,AdditCom,83
R_cXZEs21kFaC0HhD,,AdditCom,83
R_2WNBCmUSJ7es81y,,AdditCom,83
R_3G0sbjgSwFQKXi9,,AdditCom,83
R_1g6nNqBbbmL7FH5,,AdditCom,83
R_8j1bqGNz3lGqaQx,,AdditCom,83
R_2WxuN7hsNTqACzv,'de schulden' vond ik ook een optie,AdditCom,83
R_1dAl7kyo1aslOfs,,AdditCom,83
R_29uz5PSyAsMtB7r,,AdditCom,83
R_1eK0PAdE0G6DxML,,AdditCom,83
R_0dZhlVH9txeciop,,AdditCom,83
R_3dERy13vlfvrnVN,,AdditCom,83
R_1Q44bnqE1PcaThG,,AdditCom,83
R_bdOVS1RezYzJlwR,,AdditCom,83
R_2qg5uVS3dzGIDIl,,AdditCom,83
R_vweRT5oiF988oDv,,AdditCom,83
R_10GHexpqrRVru1o,,AdditCom,83
R_PCbo9o52FZpECs1,,AdditCom,83
R_31mVtgUH6lARDGE,,AdditCom,83
R_2xzxDC0Le3ynmMy,,AdditCom,83
R_79t4lwi0h4jDOIF,,AdditCom,83
R_1Q0hDsLmbIKLZ0z,,AdditCom,83
R_5cnTywcTuHgNj7X,,AdditCom,83
R_33eeGD9CTfhk9Ku,,AdditCom,83
R_Og3BciE3uTBaVCp,,AdditCom,83
R_2qgeY8oUbmojYP9,,AdditCom,83
R_1dc5H6vyTZwB5d0,,AdditCom,83
R_C8sNafUjwxF55eh,,AdditCom,83
R_PNz510nvMcK1vJn,,AdditCom,83
R_33qfTHRXq6lYytC,,AdditCom,83
R_1JDBEbqjj0RbmTU,,AdditCom,83
R_2rYJkqwuhznMWXM,,AdditCom,83
R_3NONaHlKW1yOnDy,,AdditCom,83
R_3PS1qyqsZZ1yKjf,,AdditCom,83
R_3Ma6oJ0RQvMPDBk,,AdditCom,83
R_2wzrQBs9WfXEqvY,,AdditCom,83
R_1LexFfmjyvmXTOL,,AdditCom,83
R_33qjDYeYAwOkE5T,,AdditCom,83
R_2hmTpgB9v4gMVln,,AdditCom,83
R_2dz3jPccCM2bnYn,,AdditCom,83
R_UGF6E0JKMn29vAB,,AdditCom,83
R_27sacRSqVzj0y6C,,AdditCom,83
R_9YMBxF16Fq5Sx9j,,AdditCom,83
R_1msWQ6bnaSCpZk2,,AdditCom,83
R_2e8NXPR5Tw4pwYw,,AdditCom,83
R_1JWoobY0lTjCjQw,,AdditCom,83
R_3h5B3PH7N6Y7Xyf,,AdditCom,83
R_2vdX8CnHM3lEDvC,,AdditCom,83
R_OOR6HquizkGafLz,,AdditCom,83
R_RxccFdkhYT0WHjX,,AdditCom,84
R_dhuccvYHbkYAG9r,,AdditCom,84
R_9vHqsbnSU7O4IYd,,AdditCom,84
R_78aiGik8VmAORq1,,AdditCom,84
R_29h9A6X0ow8oZ2Y,,AdditCom,84
R_cXZEs21kFaC0HhD,,AdditCom,84
R_2WNBCmUSJ7es81y,,AdditCom,84
R_3G0sbjgSwFQKXi9,,AdditCom,84
R_1g6nNqBbbmL7FH5,,AdditCom,84
R_8j1bqGNz3lGqaQx,,AdditCom,84
R_2WxuN7hsNTqACzv,,AdditCom,84
R_1dAl7kyo1aslOfs,,AdditCom,84
R_29uz5PSyAsMtB7r,,AdditCom,84
R_1eK0PAdE0G6DxML,,AdditCom,84
R_0dZhlVH9txeciop,,AdditCom,84
R_3dERy13vlfvrnVN,,AdditCom,84
R_1Q44bnqE1PcaThG,,AdditCom,84
R_bdOVS1RezYzJlwR,,AdditCom,84
R_2qg5uVS3dzGIDIl,,AdditCom,84
R_vweRT5oiF988oDv,,AdditCom,84
R_10GHexpqrRVru1o,,AdditCom,84
R_PCbo9o52FZpECs1,,AdditCom,84
R_31mVtgUH6lARDGE,,AdditCom,84
R_2xzxDC0Le3ynmMy,,AdditCom,84
R_79t4lwi0h4jDOIF,,AdditCom,84
R_1Q0hDsLmbIKLZ0z,,AdditCom,84
R_5cnTywcTuHgNj7X,,AdditCom,84
R_33eeGD9CTfhk9Ku,,AdditCom,84
R_Og3BciE3uTBaVCp,,AdditCom,84
R_2qgeY8oUbmojYP9,,AdditCom,84
R_1dc5H6vyTZwB5d0,"Ik denk dat je 'uit de hoek' zoekt, maar dat zeg je alleen van iemand. Dus Jaap kwam nogal onverwacht uit de hoek, niet ""het nieuws van Jaap kwam nogal onverwacht uit de hoek'. Het zou ook nog 'uit de hoge hoed' kunnen zijn. ",AdditCom,84
R_C8sNafUjwxF55eh,,AdditCom,84
R_PNz510nvMcK1vJn,,AdditCom,84
R_33qfTHRXq6lYytC,,AdditCom,84
R_1JDBEbqjj0RbmTU,,AdditCom,84
R_2rYJkqwuhznMWXM,,AdditCom,84
R_3NONaHlKW1yOnDy,,AdditCom,84
R_3PS1qyqsZZ1yKjf,,AdditCom,84
R_3Ma6oJ0RQvMPDBk,,AdditCom,84
R_2wzrQBs9WfXEqvY,,AdditCom,84
R_1LexFfmjyvmXTOL,,AdditCom,84
R_33qjDYeYAwOkE5T,,AdditCom,84
R_2hmTpgB9v4gMVln,,AdditCom,84
R_2dz3jPccCM2bnYn,,AdditCom,84
R_UGF6E0JKMn29vAB,,AdditCom,84
R_27sacRSqVzj0y6C,,AdditCom,84
R_9YMBxF16Fq5Sx9j,,AdditCom,84
R_1msWQ6bnaSCpZk2,,AdditCom,84
R_2e8NXPR5Tw4pwYw,,AdditCom,84
R_1JWoobY0lTjCjQw,,AdditCom,84
R_3h5B3PH7N6Y7Xyf,,AdditCom,84
R_2vdX8CnHM3lEDvC,,AdditCom,84
R_OOR6HquizkGafLz,,AdditCom,84
R_RxccFdkhYT0WHjX,,AdditCom,85
R_dhuccvYHbkYAG9r,,AdditCom,85
R_9vHqsbnSU7O4IYd,,AdditCom,85
R_78aiGik8VmAORq1,,AdditCom,85
R_29h9A6X0ow8oZ2Y,,AdditCom,85
R_cXZEs21kFaC0HhD,,AdditCom,85
R_2WNBCmUSJ7es81y,,AdditCom,85
R_3G0sbjgSwFQKXi9,,AdditCom,85
R_1g6nNqBbbmL7FH5,,AdditCom,85
R_8j1bqGNz3lGqaQx,,AdditCom,85
R_2WxuN7hsNTqACzv,,AdditCom,85
R_1dAl7kyo1aslOfs,,AdditCom,85
R_29uz5PSyAsMtB7r,,AdditCom,85
R_1eK0PAdE0G6DxML,,AdditCom,85
R_0dZhlVH9txeciop,,AdditCom,85
R_3dERy13vlfvrnVN,Ik bleef even steken bij het woord 'lastdier'. ,AdditCom,85
R_1Q44bnqE1PcaThG,,AdditCom,85
R_bdOVS1RezYzJlwR,,AdditCom,85
R_2qg5uVS3dzGIDIl,,AdditCom,85
R_vweRT5oiF988oDv,,AdditCom,85
R_10GHexpqrRVru1o,"beetje zoiets als witte sneeuw, de kameel met zijn bulten",AdditCom,85
R_PCbo9o52FZpECs1,,AdditCom,85
R_31mVtgUH6lARDGE,,AdditCom,85
R_2xzxDC0Le3ynmMy,,AdditCom,85
R_79t4lwi0h4jDOIF,,AdditCom,85
R_1Q0hDsLmbIKLZ0z,,AdditCom,85
R_5cnTywcTuHgNj7X,,AdditCom,85
R_33eeGD9CTfhk9Ku,,AdditCom,85
R_Og3BciE3uTBaVCp,,AdditCom,85
R_2qgeY8oUbmojYP9,,AdditCom,85
R_1dc5H6vyTZwB5d0,Zit me nu diep af te vragen of er nog minder typische lastdieren van de woestijn zijn... ,AdditCom,85
R_C8sNafUjwxF55eh,of dromedaris?,AdditCom,85
R_PNz510nvMcK1vJn,,AdditCom,85
R_33qfTHRXq6lYytC,,AdditCom,85
R_1JDBEbqjj0RbmTU,,AdditCom,85
R_2rYJkqwuhznMWXM,,AdditCom,85
R_3NONaHlKW1yOnDy,,AdditCom,85
R_3PS1qyqsZZ1yKjf,,AdditCom,85
R_3Ma6oJ0RQvMPDBk,,AdditCom,85
R_2wzrQBs9WfXEqvY,,AdditCom,85
R_1LexFfmjyvmXTOL,,AdditCom,85
R_33qjDYeYAwOkE5T,,AdditCom,85
R_2hmTpgB9v4gMVln,,AdditCom,85
R_2dz3jPccCM2bnYn,hoewel volgens mij vooral de dromedaris vooral gebruikt wordt? Maar die heeft maar í©í©n bult.,AdditCom,85
R_UGF6E0JKMn29vAB,,AdditCom,85
R_27sacRSqVzj0y6C,Ik moest nadenken over of het dromedaris of kameel was.,AdditCom,85
R_9YMBxF16Fq5Sx9j,,AdditCom,85
R_1msWQ6bnaSCpZk2,,AdditCom,85
R_2e8NXPR5Tw4pwYw,,AdditCom,85
R_1JWoobY0lTjCjQw,,AdditCom,85
R_3h5B3PH7N6Y7Xyf,,AdditCom,85
R_2vdX8CnHM3lEDvC,,AdditCom,85
R_OOR6HquizkGafLz,,AdditCom,85
R_RxccFdkhYT0WHjX,,AdditCom,86
R_dhuccvYHbkYAG9r,,AdditCom,86
R_9vHqsbnSU7O4IYd,,AdditCom,86
R_78aiGik8VmAORq1,,AdditCom,86
R_29h9A6X0ow8oZ2Y,,AdditCom,86
R_cXZEs21kFaC0HhD,,AdditCom,86
R_2WNBCmUSJ7es81y,,AdditCom,86
R_3G0sbjgSwFQKXi9,,AdditCom,86
R_1g6nNqBbbmL7FH5,,AdditCom,86
R_8j1bqGNz3lGqaQx,,AdditCom,86
R_2WxuN7hsNTqACzv,,AdditCom,86
R_1dAl7kyo1aslOfs,,AdditCom,86
R_29uz5PSyAsMtB7r,,AdditCom,86
R_1eK0PAdE0G6DxML,,AdditCom,86
R_0dZhlVH9txeciop,,AdditCom,86
R_3dERy13vlfvrnVN,,AdditCom,86
R_1Q44bnqE1PcaThG,,AdditCom,86
R_bdOVS1RezYzJlwR,,AdditCom,86
R_2qg5uVS3dzGIDIl,,AdditCom,86
R_vweRT5oiF988oDv,,AdditCom,86
R_10GHexpqrRVru1o,,AdditCom,86
R_PCbo9o52FZpECs1,,AdditCom,86
R_31mVtgUH6lARDGE,,AdditCom,86
R_2xzxDC0Le3ynmMy,,AdditCom,86
R_79t4lwi0h4jDOIF,,AdditCom,86
R_1Q0hDsLmbIKLZ0z,,AdditCom,86
R_5cnTywcTuHgNj7X,,AdditCom,86
R_33eeGD9CTfhk9Ku,,AdditCom,86
R_Og3BciE3uTBaVCp,,AdditCom,86
R_2qgeY8oUbmojYP9,,AdditCom,86
R_1dc5H6vyTZwB5d0,viel de stroom in huis uit.,AdditCom,86
R_C8sNafUjwxF55eh,,AdditCom,86
R_PNz510nvMcK1vJn,,AdditCom,86
R_33qfTHRXq6lYytC,ik vulde eerst 'het licht' in maar vond dat toch wat gekkig.,AdditCom,86
R_1JDBEbqjj0RbmTU,,AdditCom,86
R_2rYJkqwuhznMWXM,,AdditCom,86
R_3NONaHlKW1yOnDy,,AdditCom,86
R_3PS1qyqsZZ1yKjf,,AdditCom,86
R_3Ma6oJ0RQvMPDBk,,AdditCom,86
R_2wzrQBs9WfXEqvY,,AdditCom,86
R_1LexFfmjyvmXTOL,,AdditCom,86
R_33qjDYeYAwOkE5T,,AdditCom,86
R_2hmTpgB9v4gMVln,,AdditCom,86
R_2dz3jPccCM2bnYn,ik begon met het typen van 'het' en bedacht me toen dat ik geen 'het'-woorden ken die hier passen (ook al was dat mijn eerste ingeving). Ik heb toen even moeten nadenken voor ik op 'de stroom' kwam.,AdditCom,86
R_UGF6E0JKMn29vAB,,AdditCom,86
R_27sacRSqVzj0y6C,"de stroom in huis klinkt natuurlijker, nu wordt er sterkere nadruk op het huis gelegd (alsof op een andere plek de stroom niet uit viel)",AdditCom,86
R_9YMBxF16Fq5Sx9j,,AdditCom,86
R_1msWQ6bnaSCpZk2,,AdditCom,86
R_2e8NXPR5Tw4pwYw,,AdditCom,86
R_1JWoobY0lTjCjQw,,AdditCom,86
R_3h5B3PH7N6Y7Xyf,,AdditCom,86
R_2vdX8CnHM3lEDvC,,AdditCom,86
R_OOR6HquizkGafLz,,AdditCom,86
R_RxccFdkhYT0WHjX,,AdditCom,87
R_dhuccvYHbkYAG9r,,AdditCom,87
R_9vHqsbnSU7O4IYd,,AdditCom,87
R_78aiGik8VmAORq1,,AdditCom,87
R_29h9A6X0ow8oZ2Y,,AdditCom,87
R_cXZEs21kFaC0HhD,,AdditCom,87
R_2WNBCmUSJ7es81y,,AdditCom,87
R_3G0sbjgSwFQKXi9,,AdditCom,87
R_1g6nNqBbbmL7FH5,,AdditCom,87
R_8j1bqGNz3lGqaQx,,AdditCom,87
R_2WxuN7hsNTqACzv,,AdditCom,87
R_1dAl7kyo1aslOfs,,AdditCom,87
R_29uz5PSyAsMtB7r,,AdditCom,87
R_1eK0PAdE0G6DxML,,AdditCom,87
R_0dZhlVH9txeciop,,AdditCom,87
R_3dERy13vlfvrnVN,,AdditCom,87
R_1Q44bnqE1PcaThG,,AdditCom,87
R_bdOVS1RezYzJlwR,,AdditCom,87
R_2qg5uVS3dzGIDIl,,AdditCom,87
R_vweRT5oiF988oDv,,AdditCom,87
R_10GHexpqrRVru1o,,AdditCom,87
R_PCbo9o52FZpECs1,,AdditCom,87
R_31mVtgUH6lARDGE,,AdditCom,87
R_2xzxDC0Le3ynmMy,,AdditCom,87
R_79t4lwi0h4jDOIF,,AdditCom,87
R_1Q0hDsLmbIKLZ0z,,AdditCom,87
R_5cnTywcTuHgNj7X,,AdditCom,87
R_33eeGD9CTfhk9Ku,,AdditCom,87
R_Og3BciE3uTBaVCp,,AdditCom,87
R_2qgeY8oUbmojYP9,,AdditCom,87
R_1dc5H6vyTZwB5d0,"In spreektaal klopt hij, in schrijftaal zou je ""uit het oog, uit het hart"" tussen aanhalingstekens zetten. ",AdditCom,87
R_C8sNafUjwxF55eh,,AdditCom,87
R_PNz510nvMcK1vJn,,AdditCom,87
R_33qfTHRXq6lYytC,Ik las de tweede zin wat slordig en toen moest ik de zin nog een keer lezen.,AdditCom,87
R_1JDBEbqjj0RbmTU,,AdditCom,87
R_2rYJkqwuhznMWXM,,AdditCom,87
R_3NONaHlKW1yOnDy,,AdditCom,87
R_3PS1qyqsZZ1yKjf,,AdditCom,87
R_3Ma6oJ0RQvMPDBk,,AdditCom,87
R_2wzrQBs9WfXEqvY,,AdditCom,87
R_1LexFfmjyvmXTOL,,AdditCom,87
R_33qjDYeYAwOkE5T,,AdditCom,87
R_2hmTpgB9v4gMVln,,AdditCom,87
R_2dz3jPccCM2bnYn,,AdditCom,87
R_UGF6E0JKMn29vAB,,AdditCom,87
R_27sacRSqVzj0y6C,,AdditCom,87
R_9YMBxF16Fq5Sx9j,,AdditCom,87
R_1msWQ6bnaSCpZk2,,AdditCom,87
R_2e8NXPR5Tw4pwYw,,AdditCom,87
R_1JWoobY0lTjCjQw,,AdditCom,87
R_3h5B3PH7N6Y7Xyf,,AdditCom,87
R_2vdX8CnHM3lEDvC,,AdditCom,87
R_OOR6HquizkGafLz,,AdditCom,87
R_RxccFdkhYT0WHjX,,AdditCom,88
R_dhuccvYHbkYAG9r,,AdditCom,88
R_9vHqsbnSU7O4IYd,,AdditCom,88
R_78aiGik8VmAORq1,,AdditCom,88
R_29h9A6X0ow8oZ2Y,,AdditCom,88
R_cXZEs21kFaC0HhD,,AdditCom,88
R_2WNBCmUSJ7es81y,,AdditCom,88
R_3G0sbjgSwFQKXi9,,AdditCom,88
R_1g6nNqBbbmL7FH5,,AdditCom,88
R_8j1bqGNz3lGqaQx,,AdditCom,88
R_2WxuN7hsNTqACzv,,AdditCom,88
R_1dAl7kyo1aslOfs,,AdditCom,88
R_29uz5PSyAsMtB7r,,AdditCom,88
R_1eK0PAdE0G6DxML,,AdditCom,88
R_0dZhlVH9txeciop,,AdditCom,88
R_3dERy13vlfvrnVN,,AdditCom,88
R_1Q44bnqE1PcaThG,,AdditCom,88
R_bdOVS1RezYzJlwR,,AdditCom,88
R_2qg5uVS3dzGIDIl,,AdditCom,88
R_vweRT5oiF988oDv,,AdditCom,88
R_10GHexpqrRVru1o,,AdditCom,88
R_PCbo9o52FZpECs1,,AdditCom,88
R_31mVtgUH6lARDGE,,AdditCom,88
R_2xzxDC0Le3ynmMy,,AdditCom,88
R_79t4lwi0h4jDOIF,,AdditCom,88
R_1Q0hDsLmbIKLZ0z,,AdditCom,88
R_5cnTywcTuHgNj7X,,AdditCom,88
R_33eeGD9CTfhk9Ku,,AdditCom,88
R_Og3BciE3uTBaVCp,,AdditCom,88
R_2qgeY8oUbmojYP9,,AdditCom,88
R_1dc5H6vyTZwB5d0,,AdditCom,88
R_C8sNafUjwxF55eh,,AdditCom,88
R_PNz510nvMcK1vJn,,AdditCom,88
R_33qfTHRXq6lYytC,,AdditCom,88
R_1JDBEbqjj0RbmTU,,AdditCom,88
R_2rYJkqwuhznMWXM,,AdditCom,88
R_3NONaHlKW1yOnDy,,AdditCom,88
R_3PS1qyqsZZ1yKjf,,AdditCom,88
R_3Ma6oJ0RQvMPDBk,,AdditCom,88
R_2wzrQBs9WfXEqvY,,AdditCom,88
R_1LexFfmjyvmXTOL,,AdditCom,88
R_33qjDYeYAwOkE5T,,AdditCom,88
R_2hmTpgB9v4gMVln,,AdditCom,88
R_2dz3jPccCM2bnYn,,AdditCom,88
R_UGF6E0JKMn29vAB,,AdditCom,88
R_27sacRSqVzj0y6C,,AdditCom,88
R_9YMBxF16Fq5Sx9j,,AdditCom,88
R_1msWQ6bnaSCpZk2,,AdditCom,88
R_2e8NXPR5Tw4pwYw,,AdditCom,88
R_1JWoobY0lTjCjQw,,AdditCom,88
R_3h5B3PH7N6Y7Xyf,"(ik heb geloof ik bij eerdere antwoorden (1) ingevuld in plaats van (5), sorry!)",AdditCom,88
R_2vdX8CnHM3lEDvC,,AdditCom,88
R_OOR6HquizkGafLz,,AdditCom,88
R_RxccFdkhYT0WHjX,,AdditCom,89
R_dhuccvYHbkYAG9r,,AdditCom,89
R_9vHqsbnSU7O4IYd,,AdditCom,89
R_78aiGik8VmAORq1,,AdditCom,89
R_29h9A6X0ow8oZ2Y,,AdditCom,89
R_cXZEs21kFaC0HhD,,AdditCom,89
R_2WNBCmUSJ7es81y,,AdditCom,89
R_3G0sbjgSwFQKXi9,,AdditCom,89
R_1g6nNqBbbmL7FH5,,AdditCom,89
R_8j1bqGNz3lGqaQx,,AdditCom,89
R_2WxuN7hsNTqACzv,,AdditCom,89
R_1dAl7kyo1aslOfs,,AdditCom,89
R_29uz5PSyAsMtB7r,,AdditCom,89
R_1eK0PAdE0G6DxML,,AdditCom,89
R_0dZhlVH9txeciop,,AdditCom,89
R_3dERy13vlfvrnVN,,AdditCom,89
R_1Q44bnqE1PcaThG,,AdditCom,89
R_bdOVS1RezYzJlwR,,AdditCom,89
R_2qg5uVS3dzGIDIl,,AdditCom,89
R_vweRT5oiF988oDv,,AdditCom,89
R_10GHexpqrRVru1o,,AdditCom,89
R_PCbo9o52FZpECs1,,AdditCom,89
R_31mVtgUH6lARDGE,,AdditCom,89
R_2xzxDC0Le3ynmMy,,AdditCom,89
R_79t4lwi0h4jDOIF,,AdditCom,89
R_1Q0hDsLmbIKLZ0z,,AdditCom,89
R_5cnTywcTuHgNj7X,,AdditCom,89
R_33eeGD9CTfhk9Ku,,AdditCom,89
R_Og3BciE3uTBaVCp,,AdditCom,89
R_2qgeY8oUbmojYP9,,AdditCom,89
R_1dc5H6vyTZwB5d0,,AdditCom,89
R_C8sNafUjwxF55eh,,AdditCom,89
R_PNz510nvMcK1vJn,,AdditCom,89
R_33qfTHRXq6lYytC,,AdditCom,89
R_1JDBEbqjj0RbmTU,,AdditCom,89
R_2rYJkqwuhznMWXM,,AdditCom,89
R_3NONaHlKW1yOnDy,,AdditCom,89
R_3PS1qyqsZZ1yKjf,,AdditCom,89
R_3Ma6oJ0RQvMPDBk,,AdditCom,89
R_2wzrQBs9WfXEqvY,,AdditCom,89
R_1LexFfmjyvmXTOL,,AdditCom,89
R_33qjDYeYAwOkE5T,,AdditCom,89
R_2hmTpgB9v4gMVln,,AdditCom,89
R_2dz3jPccCM2bnYn,"ik twijfel tussen 'de netten' en 'het net', en het is ook mogelijk dat het totaal iets anders is, hoewel ik vrij zeker ben dat het twee of drie lettergrepen heeft.",AdditCom,89
R_UGF6E0JKMn29vAB,,AdditCom,89
R_27sacRSqVzj0y6C,,AdditCom,89
R_9YMBxF16Fq5Sx9j,,AdditCom,89
R_1msWQ6bnaSCpZk2,,AdditCom,89
R_2e8NXPR5Tw4pwYw,,AdditCom,89
R_1JWoobY0lTjCjQw,,AdditCom,89
R_3h5B3PH7N6Y7Xyf,,AdditCom,89
R_2vdX8CnHM3lEDvC,,AdditCom,89
R_OOR6HquizkGafLz,,AdditCom,89
R_RxccFdkhYT0WHjX,,AdditCom,90
R_dhuccvYHbkYAG9r,,AdditCom,90
R_9vHqsbnSU7O4IYd,,AdditCom,90
R_78aiGik8VmAORq1,,AdditCom,90
R_29h9A6X0ow8oZ2Y,,AdditCom,90
R_cXZEs21kFaC0HhD,,AdditCom,90
R_2WNBCmUSJ7es81y,,AdditCom,90
R_3G0sbjgSwFQKXi9,,AdditCom,90
R_1g6nNqBbbmL7FH5,,AdditCom,90
R_8j1bqGNz3lGqaQx,,AdditCom,90
R_2WxuN7hsNTqACzv,,AdditCom,90
R_1dAl7kyo1aslOfs,,AdditCom,90
R_29uz5PSyAsMtB7r,,AdditCom,90
R_1eK0PAdE0G6DxML,,AdditCom,90
R_0dZhlVH9txeciop,,AdditCom,90
R_3dERy13vlfvrnVN,Zou ze de airco niet eerder wat hoger zetten? Daar twijfelde ik over. ,AdditCom,90
R_1Q44bnqE1PcaThG,,AdditCom,90
R_bdOVS1RezYzJlwR,,AdditCom,90
R_2qg5uVS3dzGIDIl,,AdditCom,90
R_vweRT5oiF988oDv,,AdditCom,90
R_10GHexpqrRVru1o,,AdditCom,90
R_PCbo9o52FZpECs1,,AdditCom,90
R_31mVtgUH6lARDGE,,AdditCom,90
R_2xzxDC0Le3ynmMy,,AdditCom,90
R_79t4lwi0h4jDOIF,,AdditCom,90
R_1Q0hDsLmbIKLZ0z,,AdditCom,90
R_5cnTywcTuHgNj7X,,AdditCom,90
R_33eeGD9CTfhk9Ku,,AdditCom,90
R_Og3BciE3uTBaVCp,,AdditCom,90
R_2qgeY8oUbmojYP9,,AdditCom,90
R_1dc5H6vyTZwB5d0,"Het zal niet de airco zijn, want als ze die had en hij stond al aan, was het niet snikheet in de auto. Doordenkertje!",AdditCom,90
R_C8sNafUjwxF55eh,,AdditCom,90
R_PNz510nvMcK1vJn,,AdditCom,90
R_33qfTHRXq6lYytC,,AdditCom,90
R_1JDBEbqjj0RbmTU,,AdditCom,90
R_2rYJkqwuhznMWXM,,AdditCom,90
R_3NONaHlKW1yOnDy,,AdditCom,90
R_3PS1qyqsZZ1yKjf,,AdditCom,90
R_3Ma6oJ0RQvMPDBk,,AdditCom,90
R_2wzrQBs9WfXEqvY,,AdditCom,90
R_1LexFfmjyvmXTOL,,AdditCom,90
R_33qjDYeYAwOkE5T,,AdditCom,90
R_2hmTpgB9v4gMVln,,AdditCom,90
R_2dz3jPccCM2bnYn,,AdditCom,90
R_UGF6E0JKMn29vAB,,AdditCom,90
R_27sacRSqVzj0y6C,de airco/de airconditioning kan allebei,AdditCom,90
R_9YMBxF16Fq5Sx9j,,AdditCom,90
R_1msWQ6bnaSCpZk2,,AdditCom,90
R_2e8NXPR5Tw4pwYw,,AdditCom,90
R_1JWoobY0lTjCjQw,,AdditCom,90
