subj_id,Completion,measure,sentID
R_9YMBxF16Fq5Sx9j,de spiegel,Comp,74
R_1msWQ6bnaSCpZk2,de spiegel,Comp,74
R_2e8NXPR5Tw4pwYw,de spiegel,Comp,74
R_1JWoobY0lTjCjQw,de spiegel,Comp,74
R_3h5B3PH7N6Y7Xyf,de spiegel,Comp,74
R_2vdX8CnHM3lEDvC,gezien te worden,Comp,74
R_OOR6HquizkGafLz,de spiegel,Comp,74
R_RxccFdkhYT0WHjX,het jaar,Comp,75
R_dhuccvYHbkYAG9r,het jaar,Comp,75
R_9vHqsbnSU7O4IYd,het jaar,Comp,75
R_78aiGik8VmAORq1,het jaar,Comp,75
R_29h9A6X0ow8oZ2Y,het jaar,Comp,75
R_cXZEs21kFaC0HhD,het jaar,Comp,75
R_2WNBCmUSJ7es81y,het jaar,Comp,75
R_3G0sbjgSwFQKXi9,het jaar,Comp,75
R_1g6nNqBbbmL7FH5,het jaar,Comp,75
R_8j1bqGNz3lGqaQx,het jaar,Comp,75
R_2WxuN7hsNTqACzv,het jaar,Comp,75
R_1dAl7kyo1aslOfs,het jaar,Comp,75
R_29uz5PSyAsMtB7r,het jaar,Comp,75
R_1eK0PAdE0G6DxML,het jaar,Comp,75
R_0dZhlVH9txeciop,het jaar,Comp,75
R_3dERy13vlfvrnVN,het jaar ,Comp,75
R_1Q44bnqE1PcaThG,het jaar,Comp,75
R_bdOVS1RezYzJlwR,Het jaar,Comp,75
R_2qg5uVS3dzGIDIl,het jaar,Comp,75
R_vweRT5oiF988oDv,het jaar,Comp,75
R_10GHexpqrRVru1o,het jaar,Comp,75
R_PCbo9o52FZpECs1,het jaar,Comp,75
R_31mVtgUH6lARDGE,het jaar,Comp,75
R_2xzxDC0Le3ynmMy,het jaar,Comp,75
R_79t4lwi0h4jDOIF,het jaar,Comp,75
R_1Q0hDsLmbIKLZ0z,het jaar,Comp,75
R_5cnTywcTuHgNj7X,het jaar,Comp,75
R_33eeGD9CTfhk9Ku,het jaar ,Comp,75
R_Og3BciE3uTBaVCp,het jaar,Comp,75
R_2qgeY8oUbmojYP9,het jaar,Comp,75
R_1dc5H6vyTZwB5d0,het jaar,Comp,75
R_C8sNafUjwxF55eh,het jaar,Comp,75
R_PNz510nvMcK1vJn,het jaar,Comp,75
R_33qfTHRXq6lYytC,het jaar,Comp,75
R_1JDBEbqjj0RbmTU,het jaar,Comp,75
R_2rYJkqwuhznMWXM,het jaar,Comp,75
R_3NONaHlKW1yOnDy,Het jaar ,Comp,75
R_3PS1qyqsZZ1yKjf,het jaar,Comp,75
R_3Ma6oJ0RQvMPDBk,het jaar,Comp,75
R_2wzrQBs9WfXEqvY,het jaar,Comp,75
R_1LexFfmjyvmXTOL,het jaar,Comp,75
R_33qjDYeYAwOkE5T,het jaar,Comp,75
R_2hmTpgB9v4gMVln,het jaar,Comp,75
R_2dz3jPccCM2bnYn,het jaar,Comp,75
R_UGF6E0JKMn29vAB,het jaar,Comp,75
R_27sacRSqVzj0y6C,het jaar,Comp,75
R_9YMBxF16Fq5Sx9j,het jaar,Comp,75
R_1msWQ6bnaSCpZk2,het jaar,Comp,75
R_2e8NXPR5Tw4pwYw,het jaar,Comp,75
R_1JWoobY0lTjCjQw,het jaar,Comp,75
R_3h5B3PH7N6Y7Xyf,het jaar,Comp,75
R_2vdX8CnHM3lEDvC,het jaar,Comp,75
R_OOR6HquizkGafLz,het jaar,Comp,75
R_RxccFdkhYT0WHjX,het menu,Comp,76
R_dhuccvYHbkYAG9r,het menu,Comp,76
R_9vHqsbnSU7O4IYd,de menukaart,Comp,76
R_78aiGik8VmAORq1,het menu,Comp,76
R_29h9A6X0ow8oZ2Y,de menukaart,Comp,76
R_cXZEs21kFaC0HhD,de kaart,Comp,76
R_2WNBCmUSJ7es81y,de kaart,Comp,76
R_3G0sbjgSwFQKXi9,de menukaart,Comp,76
R_1g6nNqBbbmL7FH5,de kaart,Comp,76
R_8j1bqGNz3lGqaQx,de menukaart,Comp,76
R_2WxuN7hsNTqACzv,de menukaart,Comp,76
R_1dAl7kyo1aslOfs,de menukaart,Comp,76
R_29uz5PSyAsMtB7r,de kaart,Comp,76
R_1eK0PAdE0G6DxML,het menu,Comp,76
R_0dZhlVH9txeciop,het menu,Comp,76
R_3dERy13vlfvrnVN,de kaart,Comp,76
R_1Q44bnqE1PcaThG,de kaart,Comp,76
R_bdOVS1RezYzJlwR,De menukaart,Comp,76
R_2qg5uVS3dzGIDIl,de kaart,Comp,76
R_vweRT5oiF988oDv,het menu,Comp,76
R_10GHexpqrRVru1o,het menu,Comp,76
R_PCbo9o52FZpECs1,de menukaart,Comp,76
R_31mVtgUH6lARDGE,de kaart,Comp,76
R_2xzxDC0Le3ynmMy,de kaart,Comp,76
R_79t4lwi0h4jDOIF,de kaart,Comp,76
R_1Q0hDsLmbIKLZ0z,het menu,Comp,76
R_5cnTywcTuHgNj7X,de menukaart,Comp,76
R_33eeGD9CTfhk9Ku,de menukaart,Comp,76
R_Og3BciE3uTBaVCp,het menu,Comp,76
R_2qgeY8oUbmojYP9,de menukaart,Comp,76
R_1dc5H6vyTZwB5d0,de kaart,Comp,76
R_C8sNafUjwxF55eh,het menu,Comp,76
R_PNz510nvMcK1vJn,het menu,Comp,76
R_33qfTHRXq6lYytC,de kaart,Comp,76
R_1JDBEbqjj0RbmTU,de menukaart,Comp,76
R_2rYJkqwuhznMWXM,het menu,Comp,76
R_3NONaHlKW1yOnDy,de menukaart ,Comp,76
R_3PS1qyqsZZ1yKjf,de menukaart,Comp,76
R_3Ma6oJ0RQvMPDBk,de menukaart,Comp,76
R_2wzrQBs9WfXEqvY,het menu,Comp,76
R_1LexFfmjyvmXTOL,de menukaart,Comp,76
R_33qjDYeYAwOkE5T,de menukaart,Comp,76
R_2hmTpgB9v4gMVln,de kaart,Comp,76
R_2dz3jPccCM2bnYn,de menukaart,Comp,76
R_UGF6E0JKMn29vAB,de menukaart,Comp,76
R_27sacRSqVzj0y6C,het menu,Comp,76
R_9YMBxF16Fq5Sx9j,de menukaart,Comp,76
R_1msWQ6bnaSCpZk2,de menukaart,Comp,76
R_2e8NXPR5Tw4pwYw,de kaart,Comp,76
R_1JWoobY0lTjCjQw,het menu,Comp,76
R_3h5B3PH7N6Y7Xyf,de menukaart,Comp,76
R_2vdX8CnHM3lEDvC,menukaart,Comp,76
R_OOR6HquizkGafLz,het menu,Comp,76
R_RxccFdkhYT0WHjX,het aanrecht,Comp,77
R_dhuccvYHbkYAG9r,het aanrecht,Comp,77
R_9vHqsbnSU7O4IYd,tafel,Comp,77
R_78aiGik8VmAORq1,het aanrecht,Comp,77
R_29h9A6X0ow8oZ2Y,het aanrecht,Comp,77
R_cXZEs21kFaC0HhD,het aanrecht,Comp,77
R_2WNBCmUSJ7es81y,het aanrecht,Comp,77
R_3G0sbjgSwFQKXi9,de snijplank,Comp,77
R_1g6nNqBbbmL7FH5,het aanrecht,Comp,77
R_8j1bqGNz3lGqaQx,het aanrecht,Comp,77
R_2WxuN7hsNTqACzv,het aanrecht,Comp,77
R_1dAl7kyo1aslOfs,het aanrecht,Comp,77
R_29uz5PSyAsMtB7r,het aanrecht,Comp,77
R_1eK0PAdE0G6DxML,het aanrecht,Comp,77
R_0dZhlVH9txeciop,het aanrecht,Comp,77
R_3dERy13vlfvrnVN,het aanrecht ,Comp,77
R_1Q44bnqE1PcaThG,het aanrecht,Comp,77
R_bdOVS1RezYzJlwR,De tafel,Comp,77
R_2qg5uVS3dzGIDIl,het aanrecht,Comp,77
R_vweRT5oiF988oDv,het aanrecht,Comp,77
R_10GHexpqrRVru1o,het aanrecht,Comp,77
R_PCbo9o52FZpECs1,het aanrecht,Comp,77
R_31mVtgUH6lARDGE,het aanrecht,Comp,77
R_2xzxDC0Le3ynmMy,het aanrecht,Comp,77
R_79t4lwi0h4jDOIF,het aanrecht,Comp,77
R_1Q0hDsLmbIKLZ0z,het aanrecht,Comp,77
R_5cnTywcTuHgNj7X,het aanrecht,Comp,77
R_33eeGD9CTfhk9Ku,het aanrecht ,Comp,77
R_Og3BciE3uTBaVCp,het aanrecht,Comp,77
R_2qgeY8oUbmojYP9,het aanrecht,Comp,77
R_1dc5H6vyTZwB5d0,het aanrecht,Comp,77
R_C8sNafUjwxF55eh,het aanrecht,Comp,77
R_PNz510nvMcK1vJn,het aanrecht,Comp,77
R_33qfTHRXq6lYytC,het aanrecht,Comp,77
R_1JDBEbqjj0RbmTU,het aanrecht,Comp,77
R_2rYJkqwuhznMWXM,het aanrecht,Comp,77
R_3NONaHlKW1yOnDy,Het aanrecht ,Comp,77
R_3PS1qyqsZZ1yKjf,het aanrecht,Comp,77
R_3Ma6oJ0RQvMPDBk,de tafel,Comp,77
R_2wzrQBs9WfXEqvY,het aanrecht,Comp,77
R_1LexFfmjyvmXTOL,de tafel,Comp,77
R_33qjDYeYAwOkE5T,het aanrecht,Comp,77
R_2hmTpgB9v4gMVln,het aanrecht,Comp,77
R_2dz3jPccCM2bnYn,het aanrecht,Comp,77
R_UGF6E0JKMn29vAB,het aanrecht,Comp,77
R_27sacRSqVzj0y6C,het aanrecht,Comp,77
R_9YMBxF16Fq5Sx9j,het aanrecht,Comp,77
R_1msWQ6bnaSCpZk2,het aanrecht,Comp,77
R_2e8NXPR5Tw4pwYw,het aanrecht,Comp,77
R_1JWoobY0lTjCjQw,het aanrecht,Comp,77
R_3h5B3PH7N6Y7Xyf,het aanrecht,Comp,77
R_2vdX8CnHM3lEDvC,het aanrecht,Comp,77
R_OOR6HquizkGafLz,het aanrecht,Comp,77
R_RxccFdkhYT0WHjX,het duister,Comp,78
R_dhuccvYHbkYAG9r,de duisternis,Comp,78
R_9vHqsbnSU7O4IYd,het duister,Comp,78
R_78aiGik8VmAORq1,de duisternis,Comp,78
R_29h9A6X0ow8oZ2Y,de duisternis,Comp,78
R_cXZEs21kFaC0HhD,GI,Comp,78
R_2WNBCmUSJ7es81y,de duisternis,Comp,78
R_3G0sbjgSwFQKXi9,de duisternis ,Comp,78
R_1g6nNqBbbmL7FH5,de tunnel?,Comp,78
R_8j1bqGNz3lGqaQx,de duisternis,Comp,78
R_2WxuN7hsNTqACzv,de duisternis,Comp,78
R_1dAl7kyo1aslOfs,de tunnel,Comp,78
R_29uz5PSyAsMtB7r,de tunnel,Comp,78
R_1eK0PAdE0G6DxML,de zaak,Comp,78
R_0dZhlVH9txeciop,het donker,Comp,78
R_3dERy13vlfvrnVN,het duister,Comp,78
R_1Q44bnqE1PcaThG,de tunnel,Comp,78
R_bdOVS1RezYzJlwR,In de tunnel,Comp,78
R_2qg5uVS3dzGIDIl,de duisternis,Comp,78
R_vweRT5oiF988oDv,de duisternis,Comp,78
R_10GHexpqrRVru1o,de duisternis,Comp,78
R_PCbo9o52FZpECs1,de zaak,Comp,78
R_31mVtgUH6lARDGE,zicht,Comp,78
R_2xzxDC0Le3ynmMy,de zaak,Comp,78
R_79t4lwi0h4jDOIF,GI,Comp,78
R_1Q0hDsLmbIKLZ0z,het duister,Comp,78
R_5cnTywcTuHgNj7X,de duisternis,Comp,78
R_33eeGD9CTfhk9Ku,de zaak ,Comp,78
R_Og3BciE3uTBaVCp,de tunnel,Comp,78
R_2qgeY8oUbmojYP9,de tunnel,Comp,78
R_1dc5H6vyTZwB5d0,de zaak,Comp,78
R_C8sNafUjwxF55eh,de kamer,Comp,78
R_PNz510nvMcK1vJn,het duister,Comp,78
R_33qfTHRXq6lYytC,de zaak,Comp,78
R_1JDBEbqjj0RbmTU,de tunnel,Comp,78
R_2rYJkqwuhznMWXM,de tunnel,Comp,78
R_3NONaHlKW1yOnDy,de duisternis ,Comp,78
R_3PS1qyqsZZ1yKjf,de tunnel,Comp,78
R_3Ma6oJ0RQvMPDBk,de zaak,Comp,78
R_2wzrQBs9WfXEqvY,de zaak,Comp,78
R_1LexFfmjyvmXTOL,de duisternis,Comp,78
R_33qjDYeYAwOkE5T,de zaak,Comp,78
R_2hmTpgB9v4gMVln,de duisternis,Comp,78
R_2dz3jPccCM2bnYn,de zaak,Comp,78
R_UGF6E0JKMn29vAB,de tunnel,Comp,78
R_27sacRSqVzj0y6C,de verte,Comp,78
R_9YMBxF16Fq5Sx9j,GI,Comp,78
R_1msWQ6bnaSCpZk2,de duisternis,Comp,78
R_2e8NXPR5Tw4pwYw,de zaak,Comp,78
R_1JWoobY0lTjCjQw,de kamer,Comp,78
R_3h5B3PH7N6Y7Xyf,de horizon,Comp,78
R_2vdX8CnHM3lEDvC,de duisternis,Comp,78
R_OOR6HquizkGafLz,de zaak,Comp,78
R_RxccFdkhYT0WHjX,de wolf,Comp,79
R_dhuccvYHbkYAG9r,de boze wolf,Comp,79
R_9vHqsbnSU7O4IYd,de wolf,Comp,79
R_78aiGik8VmAORq1,de wolf,Comp,79
R_29h9A6X0ow8oZ2Y,de wolf,Comp,79
R_cXZEs21kFaC0HhD,de wolf,Comp,79
R_2WNBCmUSJ7es81y,de grote boze wolf,Comp,79
R_3G0sbjgSwFQKXi9,de wolf,Comp,79
R_1g6nNqBbbmL7FH5,de wolf,Comp,79
R_8j1bqGNz3lGqaQx,de wolf,Comp,79
R_2WxuN7hsNTqACzv,de wolf,Comp,79
R_1dAl7kyo1aslOfs,de wolf,Comp,79
R_29uz5PSyAsMtB7r,de wolf,Comp,79
R_1eK0PAdE0G6DxML,de wolf,Comp,79
R_0dZhlVH9txeciop,de wolf,Comp,79
R_3dERy13vlfvrnVN,de grote boze wolf ,Comp,79
R_1Q44bnqE1PcaThG,de wolf,Comp,79
R_bdOVS1RezYzJlwR,De boze wolf,Comp,79
R_2qg5uVS3dzGIDIl,de wolf,Comp,79
R_vweRT5oiF988oDv,de grote boze wolf,Comp,79
R_10GHexpqrRVru1o,de boze wolf,Comp,79
R_PCbo9o52FZpECs1,de wolf,Comp,79
R_31mVtgUH6lARDGE,de wolf,Comp,79
R_2xzxDC0Le3ynmMy,de wolf,Comp,79
R_79t4lwi0h4jDOIF,de grote boze wolf,Comp,79
R_1Q0hDsLmbIKLZ0z,de wolf,Comp,79
R_5cnTywcTuHgNj7X,de wolf,Comp,79
R_33eeGD9CTfhk9Ku,de wolf ,Comp,79
R_Og3BciE3uTBaVCp,de wolf,Comp,79
R_2qgeY8oUbmojYP9,de wolf,Comp,79
R_1dc5H6vyTZwB5d0,de wolf,Comp,79
R_C8sNafUjwxF55eh,de boze wolf,Comp,79
R_PNz510nvMcK1vJn,de wolf,Comp,79
R_33qfTHRXq6lYytC,de wolf,Comp,79
R_1JDBEbqjj0RbmTU,de wolf,Comp,79
R_2rYJkqwuhznMWXM,de wolf,Comp,79
R_3NONaHlKW1yOnDy,de wolf ,Comp,79
R_3PS1qyqsZZ1yKjf,een wolf,Comp,79
R_3Ma6oJ0RQvMPDBk,de wolf,Comp,79
R_2wzrQBs9WfXEqvY,de wolf,Comp,79
R_1LexFfmjyvmXTOL,de wolf,Comp,79
R_33qjDYeYAwOkE5T,de wolf,Comp,79
R_2hmTpgB9v4gMVln,de wolf,Comp,79
R_2dz3jPccCM2bnYn,de wolf,Comp,79
R_UGF6E0JKMn29vAB,de wolf,Comp,79
R_27sacRSqVzj0y6C,de wolf,Comp,79
R_9YMBxF16Fq5Sx9j,een wolf,Comp,79
R_1msWQ6bnaSCpZk2,de wolf,Comp,79
R_2e8NXPR5Tw4pwYw,de wolf,Comp,79
R_1JWoobY0lTjCjQw,een wolf,Comp,79
R_3h5B3PH7N6Y7Xyf,de wolf,Comp,79
R_2vdX8CnHM3lEDvC,de wolf ,Comp,79
R_OOR6HquizkGafLz,de wolf,Comp,79
R_RxccFdkhYT0WHjX,de lucht,Comp,80
R_dhuccvYHbkYAG9r,in de lucht,Comp,80
R_9vHqsbnSU7O4IYd,de lucht,Comp,80
R_78aiGik8VmAORq1,de lucht,Comp,80
R_29h9A6X0ow8oZ2Y,de lucht,Comp,80
R_cXZEs21kFaC0HhD,de lucht,Comp,80
R_2WNBCmUSJ7es81y,de lucht,Comp,80
R_3G0sbjgSwFQKXi9,de lucht,Comp,80
R_1g6nNqBbbmL7FH5,de lucht,Comp,80
R_8j1bqGNz3lGqaQx,de lucht,Comp,80
R_2WxuN7hsNTqACzv,de lucht,Comp,80
R_1dAl7kyo1aslOfs,de lucht,Comp,80
R_29uz5PSyAsMtB7r,de lucht,Comp,80
R_1eK0PAdE0G6DxML,de lucht,Comp,80
R_0dZhlVH9txeciop,de lucht,Comp,80
R_3dERy13vlfvrnVN,de lucht ,Comp,80
R_1Q44bnqE1PcaThG,de lucht,Comp,80
R_bdOVS1RezYzJlwR,In de lucht,Comp,80
R_2qg5uVS3dzGIDIl,de lucht,Comp,80
R_vweRT5oiF988oDv,de lucht,Comp,80
R_10GHexpqrRVru1o,de lucht,Comp,80
R_PCbo9o52FZpECs1,de lucht,Comp,80
R_31mVtgUH6lARDGE,de lucht,Comp,80
R_2xzxDC0Le3ynmMy,de lucht,Comp,80
R_79t4lwi0h4jDOIF,de lucht,Comp,80
R_1Q0hDsLmbIKLZ0z,de lucht,Comp,80
R_5cnTywcTuHgNj7X,de lucht,Comp,80
R_33eeGD9CTfhk9Ku,de lucht ,Comp,80
R_Og3BciE3uTBaVCp,de lucht,Comp,80
R_2qgeY8oUbmojYP9,de lucht,Comp,80
R_1dc5H6vyTZwB5d0,de lucht,Comp,80
R_C8sNafUjwxF55eh,de lucht,Comp,80
R_PNz510nvMcK1vJn,de lucht,Comp,80
R_33qfTHRXq6lYytC,de lucht,Comp,80
R_1JDBEbqjj0RbmTU,de lucht,Comp,80
R_2rYJkqwuhznMWXM,de lucht,Comp,80
R_3NONaHlKW1yOnDy,de lucht ,Comp,80
R_3PS1qyqsZZ1yKjf,de lucht,Comp,80
R_3Ma6oJ0RQvMPDBk,de lucht,Comp,80
R_2wzrQBs9WfXEqvY,de lucht,Comp,80
R_1LexFfmjyvmXTOL,de lucht,Comp,80
R_33qjDYeYAwOkE5T,de lucht,Comp,80
R_2hmTpgB9v4gMVln,de lucht,Comp,80
R_2dz3jPccCM2bnYn,de lucht,Comp,80
R_UGF6E0JKMn29vAB,de lucht,Comp,80
R_27sacRSqVzj0y6C,de lucht,Comp,80
R_9YMBxF16Fq5Sx9j,de lucht,Comp,80
R_1msWQ6bnaSCpZk2,de lucht,Comp,80
R_2e8NXPR5Tw4pwYw,de lucht,Comp,80
R_1JWoobY0lTjCjQw,de lucht,Comp,80
R_3h5B3PH7N6Y7Xyf,de lucht,Comp,80
R_2vdX8CnHM3lEDvC,de lucht,Comp,80
R_OOR6HquizkGafLz,de lucht,Comp,80
R_RxccFdkhYT0WHjX,het huis,Comp,81
R_dhuccvYHbkYAG9r,het huis,Comp,81
R_9vHqsbnSU7O4IYd,de kat,Comp,81
R_78aiGik8VmAORq1,het huis,Comp,81
R_29h9A6X0ow8oZ2Y,ons huis,Comp,81
R_cXZEs21kFaC0HhD,onze kat,Comp,81
R_2WNBCmUSJ7es81y,ons huis,Comp,81
R_3G0sbjgSwFQKXi9,het huis,Comp,81
R_1g6nNqBbbmL7FH5,het huis,Comp,81
R_8j1bqGNz3lGqaQx,het huis,Comp,81
R_2WxuN7hsNTqACzv,de planten,Comp,81
R_1dAl7kyo1aslOfs,ons huis,Comp,81
R_29uz5PSyAsMtB7r,het huis,Comp,81
R_1eK0PAdE0G6DxML,de dieren,Comp,81
R_0dZhlVH9txeciop,de kat,Comp,81
R_3dERy13vlfvrnVN,het huis ,Comp,81
R_1Q44bnqE1PcaThG,de planten,Comp,81
R_bdOVS1RezYzJlwR,Het huis,Comp,81
R_2qg5uVS3dzGIDIl,de planten,Comp,81
R_vweRT5oiF988oDv,ons huis,Comp,81
R_10GHexpqrRVru1o,het huis,Comp,81
R_PCbo9o52FZpECs1,het huis,Comp,81
R_31mVtgUH6lARDGE,het huis,Comp,81
R_2xzxDC0Le3ynmMy,de planten,Comp,81
R_79t4lwi0h4jDOIF,de kat,Comp,81
R_1Q0hDsLmbIKLZ0z,de planten,Comp,81
R_5cnTywcTuHgNj7X,ons huis,Comp,81
R_33eeGD9CTfhk9Ku,de kat ,Comp,81
R_Og3BciE3uTBaVCp,het huis,Comp,81
R_2qgeY8oUbmojYP9,de katten,Comp,81
R_1dc5H6vyTZwB5d0,het huis,Comp,81
R_C8sNafUjwxF55eh,ons huis,Comp,81
R_PNz510nvMcK1vJn,de kat,Comp,81
R_33qfTHRXq6lYytC,de katten,Comp,81
R_1JDBEbqjj0RbmTU,de kat,Comp,81
R_2rYJkqwuhznMWXM,ons huis,Comp,81
R_3NONaHlKW1yOnDy,Het huis ,Comp,81
R_3PS1qyqsZZ1yKjf,ons huis,Comp,81
R_3Ma6oJ0RQvMPDBk,de kat,Comp,81
R_2wzrQBs9WfXEqvY,de kat,Comp,81
R_1LexFfmjyvmXTOL,het huis,Comp,81
R_33qjDYeYAwOkE5T,het huis,Comp,81
R_2hmTpgB9v4gMVln,het huis,Comp,81
R_2dz3jPccCM2bnYn,het huis,Comp,81
R_UGF6E0JKMn29vAB,de planten,Comp,81
R_27sacRSqVzj0y6C,de katten,Comp,81
R_9YMBxF16Fq5Sx9j,het huis,Comp,81
R_1msWQ6bnaSCpZk2,ons huis,Comp,81
R_2e8NXPR5Tw4pwYw,het huis,Comp,81
R_1JWoobY0lTjCjQw,de planten,Comp,81
R_3h5B3PH7N6Y7Xyf,de kat,Comp,81
R_2vdX8CnHM3lEDvC,ons huis,Comp,81
R_OOR6HquizkGafLz,het huis,Comp,81
R_RxccFdkhYT0WHjX,de auto,Comp,82
R_dhuccvYHbkYAG9r,de auto,Comp,82
R_9vHqsbnSU7O4IYd,de kofferbak,Comp,82
R_78aiGik8VmAORq1,de auto,Comp,82
R_29h9A6X0ow8oZ2Y,de auto,Comp,82
R_cXZEs21kFaC0HhD,de auto,Comp,82
R_2WNBCmUSJ7es81y,de auto,Comp,82
R_3G0sbjgSwFQKXi9,de achterbak,Comp,82
R_1g6nNqBbbmL7FH5,de auto,Comp,82
R_8j1bqGNz3lGqaQx,de kofferbak,Comp,82
R_2WxuN7hsNTqACzv,de kofferbak,Comp,82
R_1dAl7kyo1aslOfs,de auto,Comp,82
R_29uz5PSyAsMtB7r,de achterbak,Comp,82
R_1eK0PAdE0G6DxML,de auto,Comp,82
R_0dZhlVH9txeciop,de kofferbak,Comp,82
R_3dERy13vlfvrnVN,de auto,Comp,82
R_1Q44bnqE1PcaThG,de auto,Comp,82
R_bdOVS1RezYzJlwR,De auto,Comp,82
R_2qg5uVS3dzGIDIl,de auto,Comp,82
R_vweRT5oiF988oDv,de auto,Comp,82
R_10GHexpqrRVru1o,de auto,Comp,82
R_PCbo9o52FZpECs1,de auto,Comp,82
R_31mVtgUH6lARDGE,de auto,Comp,82
R_2xzxDC0Le3ynmMy,de achterbak,Comp,82
R_79t4lwi0h4jDOIF,de achterbak,Comp,82
R_1Q0hDsLmbIKLZ0z,de achterbak,Comp,82
R_5cnTywcTuHgNj7X,de achterbak,Comp,82
R_33eeGD9CTfhk9Ku,de kofferbak ,Comp,82
R_Og3BciE3uTBaVCp,de kofferbak,Comp,82
R_2qgeY8oUbmojYP9,de auto,Comp,82
R_1dc5H6vyTZwB5d0,de auto,Comp,82
R_C8sNafUjwxF55eh,de auto,Comp,82
R_PNz510nvMcK1vJn,de auto,Comp,82
R_33qfTHRXq6lYytC,de auto,Comp,82
R_1JDBEbqjj0RbmTU,de auto,Comp,82
R_2rYJkqwuhznMWXM,de kofferbak,Comp,82
R_3NONaHlKW1yOnDy,de kofferbak ,Comp,82
R_3PS1qyqsZZ1yKjf,de auto,Comp,82
R_3Ma6oJ0RQvMPDBk,de achterbak,Comp,82
R_2wzrQBs9WfXEqvY,de achterbak,Comp,82
R_1LexFfmjyvmXTOL,de auto,Comp,82
R_33qjDYeYAwOkE5T,de auto,Comp,82
R_2hmTpgB9v4gMVln,de achterbak,Comp,82
R_2dz3jPccCM2bnYn,de bak,Comp,82
R_UGF6E0JKMn29vAB,de kofferbak,Comp,82
R_27sacRSqVzj0y6C,de auto,Comp,82
R_9YMBxF16Fq5Sx9j,de kofferbak,Comp,82
R_1msWQ6bnaSCpZk2,de auto,Comp,82
R_2e8NXPR5Tw4pwYw,de kofferbak,Comp,82
R_1JWoobY0lTjCjQw,de auto,Comp,82
R_3h5B3PH7N6Y7Xyf,de kofferbak,Comp,82
R_2vdX8CnHM3lEDvC,de kofferbak,Comp,82
R_OOR6HquizkGafLz,de auto,Comp,82
R_RxccFdkhYT0WHjX,de schuld,Comp,83
R_dhuccvYHbkYAG9r,het rood,Comp,83
R_9vHqsbnSU7O4IYd,het krijt,Comp,83
R_78aiGik8VmAORq1,het rood,Comp,83
R_29h9A6X0ow8oZ2Y,het krijt,Comp,83
R_cXZEs21kFaC0HhD,het krijt,Comp,83
R_2WNBCmUSJ7es81y,het krijt,Comp,83
R_3G0sbjgSwFQKXi9,het krijt,Comp,83
R_1g6nNqBbbmL7FH5,het krijt,Comp,83
R_8j1bqGNz3lGqaQx,het krijt,Comp,83
R_2WxuN7hsNTqACzv,het krijt,Comp,83
R_1dAl7kyo1aslOfs,het krijt,Comp,83
R_29uz5PSyAsMtB7r,het krijt,Comp,83
R_1eK0PAdE0G6DxML,het krijt,Comp,83
R_0dZhlVH9txeciop,het krijt,Comp,83
R_3dERy13vlfvrnVN,het krijt ,Comp,83
R_1Q44bnqE1PcaThG,het krijt,Comp,83
R_bdOVS1RezYzJlwR,Het krijt,Comp,83
R_2qg5uVS3dzGIDIl,het krijt,Comp,83
R_vweRT5oiF988oDv,het krijt,Comp,83
R_10GHexpqrRVru1o,het rood,Comp,83
R_PCbo9o52FZpECs1,het krijt,Comp,83
R_31mVtgUH6lARDGE,het krijt,Comp,83
R_2xzxDC0Le3ynmMy,het krijt,Comp,83
R_79t4lwi0h4jDOIF,het rood,Comp,83
R_1Q0hDsLmbIKLZ0z,het rood,Comp,83
R_5cnTywcTuHgNj7X,het krijt,Comp,83
R_33eeGD9CTfhk9Ku,de min ,Comp,83
R_Og3BciE3uTBaVCp,het krijt,Comp,83
R_2qgeY8oUbmojYP9,het krijt,Comp,83
R_1dc5H6vyTZwB5d0,het krijt,Comp,83
R_C8sNafUjwxF55eh,het krijt,Comp,83
R_PNz510nvMcK1vJn,het krijt,Comp,83
R_33qfTHRXq6lYytC,het rood,Comp,83
R_1JDBEbqjj0RbmTU,het krijt,Comp,83
R_2rYJkqwuhznMWXM,het rood,Comp,83
R_3NONaHlKW1yOnDy,de schuld ,Comp,83
R_3PS1qyqsZZ1yKjf,het krijt,Comp,83
R_3Ma6oJ0RQvMPDBk,het krijt,Comp,83
R_2wzrQBs9WfXEqvY,het krijt,Comp,83
R_1LexFfmjyvmXTOL,de min,Comp,83
R_33qjDYeYAwOkE5T,het rood,Comp,83
R_2hmTpgB9v4gMVln,het krijt,Comp,83
R_2dz3jPccCM2bnYn,de schuld,Comp,83
R_UGF6E0JKMn29vAB,het krijt,Comp,83
R_27sacRSqVzj0y6C,het krijt,Comp,83
R_9YMBxF16Fq5Sx9j,het krijt,Comp,83
R_1msWQ6bnaSCpZk2,het krijt,Comp,83
R_2e8NXPR5Tw4pwYw,het krijt,Comp,83
R_1JWoobY0lTjCjQw,het krijt,Comp,83
R_3h5B3PH7N6Y7Xyf,het krijt,Comp,83
R_2vdX8CnHM3lEDvC,het krijt,Comp,83
R_OOR6HquizkGafLz,het krijt,Comp,83
R_RxccFdkhYT0WHjX,de hoek,Comp,84
R_dhuccvYHbkYAG9r,ter tafel,Comp,84
R_9vHqsbnSU7O4IYd,de hoek,Comp,84
R_78aiGik8VmAORq1,de hoek,Comp,84
R_29h9A6X0ow8oZ2Y,de hoek,Comp,84
R_cXZEs21kFaC0HhD,de hoek,Comp,84
