subj_id,qual_col,Completion,measure,row,sentID
R_8j1bqGNz3lGqaQx,Comp(9),het huis,Comp,9,81
R_2WxuN7hsNTqACzv,Comp(9),de planten,Comp,9,81
R_1dAl7kyo1aslOfs,Comp(9),ons huis,Comp,9,81
R_29uz5PSyAsMtB7r,Comp(9),het huis,Comp,9,81
R_1eK0PAdE0G6DxML,Comp(9),de dieren,Comp,9,81
R_0dZhlVH9txeciop,Comp(9),de kat,Comp,9,81
R_3dERy13vlfvrnVN,Comp(9),het huis ,Comp,9,81
R_1Q44bnqE1PcaThG,Comp(9),de planten,Comp,9,81
R_bdOVS1RezYzJlwR,Comp(9),Het huis,Comp,9,81
R_2qg5uVS3dzGIDIl,Comp(9),de planten,Comp,9,81
R_vweRT5oiF988oDv,Comp(9),ons huis,Comp,9,81
R_10GHexpqrRVru1o,Comp(9),het huis,Comp,9,81
R_PCbo9o52FZpECs1,Comp(9),het huis,Comp,9,81
R_31mVtgUH6lARDGE,Comp(9),het huis,Comp,9,81
R_2xzxDC0Le3ynmMy,Comp(9),de planten,Comp,9,81
R_79t4lwi0h4jDOIF,Comp(9),de kat,Comp,9,81
R_1Q0hDsLmbIKLZ0z,Comp(9),de planten,Comp,9,81
R_5cnTywcTuHgNj7X,Comp(9),ons huis,Comp,9,81
R_33eeGD9CTfhk9Ku,Comp(9),de kat ,Comp,9,81
R_Og3BciE3uTBaVCp,Comp(9),het huis,Comp,9,81
R_2qgeY8oUbmojYP9,Comp(9),de katten,Comp,9,81
R_1dc5H6vyTZwB5d0,Comp(9),het huis,Comp,9,81
R_C8sNafUjwxF55eh,Comp(9),ons huis,Comp,9,81
R_PNz510nvMcK1vJn,Comp(9),de kat,Comp,9,81
R_33qfTHRXq6lYytC,Comp(9),de katten,Comp,9,81
R_1JDBEbqjj0RbmTU,Comp(9),de kat,Comp,9,81
R_2rYJkqwuhznMWXM,Comp(9),ons huis,Comp,9,81
R_3NONaHlKW1yOnDy,Comp(9),Het huis ,Comp,9,81
R_RxccFdkhYT0WHjX,Comp(10),de auto,Comp,10,82
R_dhuccvYHbkYAG9r,Comp(10),de auto,Comp,10,82
R_9vHqsbnSU7O4IYd,Comp(10),de kofferbak,Comp,10,82
R_78aiGik8VmAORq1,Comp(10),de auto,Comp,10,82
R_29h9A6X0ow8oZ2Y,Comp(10),de auto,Comp,10,82
R_cXZEs21kFaC0HhD,Comp(10),de auto,Comp,10,82
R_2WNBCmUSJ7es81y,Comp(10),de auto,Comp,10,82
R_3G0sbjgSwFQKXi9,Comp(10),de achterbak,Comp,10,82
R_1g6nNqBbbmL7FH5,Comp(10),de auto,Comp,10,82
R_8j1bqGNz3lGqaQx,Comp(10),de kofferbak,Comp,10,82
R_2WxuN7hsNTqACzv,Comp(10),de kofferbak,Comp,10,82
R_1dAl7kyo1aslOfs,Comp(10),de auto,Comp,10,82
R_29uz5PSyAsMtB7r,Comp(10),de achterbak,Comp,10,82
R_1eK0PAdE0G6DxML,Comp(10),de auto,Comp,10,82
R_0dZhlVH9txeciop,Comp(10),de kofferbak,Comp,10,82
R_3dERy13vlfvrnVN,Comp(10),de auto,Comp,10,82
R_1Q44bnqE1PcaThG,Comp(10),de auto,Comp,10,82
R_bdOVS1RezYzJlwR,Comp(10),De auto,Comp,10,82
R_2qg5uVS3dzGIDIl,Comp(10),de auto,Comp,10,82
R_vweRT5oiF988oDv,Comp(10),de auto,Comp,10,82
R_10GHexpqrRVru1o,Comp(10),de auto,Comp,10,82
R_PCbo9o52FZpECs1,Comp(10),de auto,Comp,10,82
R_31mVtgUH6lARDGE,Comp(10),de auto,Comp,10,82
R_2xzxDC0Le3ynmMy,Comp(10),de achterbak,Comp,10,82
R_79t4lwi0h4jDOIF,Comp(10),de achterbak,Comp,10,82
R_1Q0hDsLmbIKLZ0z,Comp(10),de achterbak,Comp,10,82
R_5cnTywcTuHgNj7X,Comp(10),de achterbak,Comp,10,82
R_33eeGD9CTfhk9Ku,Comp(10),de kofferbak ,Comp,10,82
R_Og3BciE3uTBaVCp,Comp(10),de kofferbak,Comp,10,82
R_2qgeY8oUbmojYP9,Comp(10),de auto,Comp,10,82
R_1dc5H6vyTZwB5d0,Comp(10),de auto,Comp,10,82
R_C8sNafUjwxF55eh,Comp(10),de auto,Comp,10,82
R_PNz510nvMcK1vJn,Comp(10),de auto,Comp,10,82
R_33qfTHRXq6lYytC,Comp(10),de auto,Comp,10,82
R_1JDBEbqjj0RbmTU,Comp(10),de auto,Comp,10,82
R_2rYJkqwuhznMWXM,Comp(10),de kofferbak,Comp,10,82
R_3NONaHlKW1yOnDy,Comp(10),de kofferbak ,Comp,10,82
R_RxccFdkhYT0WHjX,Comp(11),de schuld,Comp,11,83
R_dhuccvYHbkYAG9r,Comp(11),het rood,Comp,11,83
R_9vHqsbnSU7O4IYd,Comp(11),het krijt,Comp,11,83
R_78aiGik8VmAORq1,Comp(11),het rood,Comp,11,83
R_29h9A6X0ow8oZ2Y,Comp(11),het krijt,Comp,11,83
R_cXZEs21kFaC0HhD,Comp(11),het krijt,Comp,11,83
R_2WNBCmUSJ7es81y,Comp(11),het krijt,Comp,11,83
R_3G0sbjgSwFQKXi9,Comp(11),het krijt,Comp,11,83
R_1g6nNqBbbmL7FH5,Comp(11),het krijt,Comp,11,83
R_8j1bqGNz3lGqaQx,Comp(11),het krijt,Comp,11,83
R_2WxuN7hsNTqACzv,Comp(11),het krijt,Comp,11,83
R_1dAl7kyo1aslOfs,Comp(11),het krijt,Comp,11,83
R_29uz5PSyAsMtB7r,Comp(11),het krijt,Comp,11,83
R_1eK0PAdE0G6DxML,Comp(11),het krijt,Comp,11,83
R_0dZhlVH9txeciop,Comp(11),het krijt,Comp,11,83
R_3dERy13vlfvrnVN,Comp(11),het krijt ,Comp,11,83
R_1Q44bnqE1PcaThG,Comp(11),het krijt,Comp,11,83
R_bdOVS1RezYzJlwR,Comp(11),Het krijt,Comp,11,83
R_2qg5uVS3dzGIDIl,Comp(11),het krijt,Comp,11,83
R_vweRT5oiF988oDv,Comp(11),het krijt,Comp,11,83
R_10GHexpqrRVru1o,Comp(11),het rood,Comp,11,83
R_PCbo9o52FZpECs1,Comp(11),het krijt,Comp,11,83
R_31mVtgUH6lARDGE,Comp(11),het krijt,Comp,11,83
R_2xzxDC0Le3ynmMy,Comp(11),het krijt,Comp,11,83
R_79t4lwi0h4jDOIF,Comp(11),het rood,Comp,11,83
R_1Q0hDsLmbIKLZ0z,Comp(11),het rood,Comp,11,83
R_5cnTywcTuHgNj7X,Comp(11),het krijt,Comp,11,83
R_33eeGD9CTfhk9Ku,Comp(11),de min ,Comp,11,83
R_Og3BciE3uTBaVCp,Comp(11),het krijt,Comp,11,83
R_2qgeY8oUbmojYP9,Comp(11),het krijt,Comp,11,83
R_1dc5H6vyTZwB5d0,Comp(11),het krijt,Comp,11,83
R_C8sNafUjwxF55eh,Comp(11),het krijt,Comp,11,83
R_PNz510nvMcK1vJn,Comp(11),het krijt,Comp,11,83
R_33qfTHRXq6lYytC,Comp(11),het rood,Comp,11,83
R_1JDBEbqjj0RbmTU,Comp(11),het krijt,Comp,11,83
R_2rYJkqwuhznMWXM,Comp(11),het rood,Comp,11,83
R_3NONaHlKW1yOnDy,Comp(11),de schuld ,Comp,11,83
R_RxccFdkhYT0WHjX,Comp(12),de hoek,Comp,12,84
R_dhuccvYHbkYAG9r,Comp(12),ter tafel,Comp,12,84
R_9vHqsbnSU7O4IYd,Comp(12),de hoek,Comp,12,84
R_78aiGik8VmAORq1,Comp(12),de hoek,Comp,12,84
R_29h9A6X0ow8oZ2Y,Comp(12),de hoek,Comp,12,84
R_cXZEs21kFaC0HhD,Comp(12),de hoek,Comp,12,84
R_2WNBCmUSJ7es81y,Comp(12),de hoek,Comp,12,84
R_3G0sbjgSwFQKXi9,Comp(12),het niets,Comp,12,84
R_1g6nNqBbbmL7FH5,Comp(12),de hoek,Comp,12,84
R_8j1bqGNz3lGqaQx,Comp(12),de hoek,Comp,12,84
R_2WxuN7hsNTqACzv,Comp(12),de hoek,Comp,12,84
R_1dAl7kyo1aslOfs,Comp(12),de hoek,Comp,12,84
R_29uz5PSyAsMtB7r,Comp(12),de hoek,Comp,12,84
R_1eK0PAdE0G6DxML,Comp(12),de hoek,Comp,12,84
R_0dZhlVH9txeciop,Comp(12),de hoek,Comp,12,84
R_3dERy13vlfvrnVN,Comp(12),de hoek,Comp,12,84
R_1Q44bnqE1PcaThG,Comp(12),de hoek,Comp,12,84
R_bdOVS1RezYzJlwR,Comp(12),De hoek,Comp,12,84
R_2qg5uVS3dzGIDIl,Comp(12),de hoek,Comp,12,84
R_vweRT5oiF988oDv,Comp(12),de hoek,Comp,12,84
R_10GHexpqrRVru1o,Comp(12),het niets,Comp,12,84
R_PCbo9o52FZpECs1,Comp(12),de hoek,Comp,12,84
R_31mVtgUH6lARDGE,Comp(12),de hoek,Comp,12,84
R_2xzxDC0Le3ynmMy,Comp(12),de hoek,Comp,12,84
R_79t4lwi0h4jDOIF,Comp(12),de hoek,Comp,12,84
R_1Q0hDsLmbIKLZ0z,Comp(12),de hoek,Comp,12,84
R_5cnTywcTuHgNj7X,Comp(12),de hoek,Comp,12,84
R_33eeGD9CTfhk9Ku,Comp(12),de hoek ,Comp,12,84
R_Og3BciE3uTBaVCp,Comp(12),de hoek,Comp,12,84
R_2qgeY8oUbmojYP9,Comp(12),de hoek,Comp,12,84
R_1dc5H6vyTZwB5d0,Comp(12),de lucht vallen,Comp,12,84
R_C8sNafUjwxF55eh,Comp(12),de lucht vallen,Comp,12,84
R_PNz510nvMcK1vJn,Comp(12),de hoek,Comp,12,84
R_33qfTHRXq6lYytC,Comp(12),de hoek,Comp,12,84
R_1JDBEbqjj0RbmTU,Comp(12),de hoek,Comp,12,84
R_2rYJkqwuhznMWXM,Comp(12),de hoek,Comp,12,84
R_3NONaHlKW1yOnDy,Comp(12),de hoek ,Comp,12,84
R_RxccFdkhYT0WHjX,Comp(13),de kameel,Comp,13,85
R_dhuccvYHbkYAG9r,Comp(13),de kameel,Comp,13,85
R_9vHqsbnSU7O4IYd,Comp(13),de kameel,Comp,13,85
R_78aiGik8VmAORq1,Comp(13),de kameel,Comp,13,85
R_29h9A6X0ow8oZ2Y,Comp(13),de kameel,Comp,13,85
R_cXZEs21kFaC0HhD,Comp(13),de kameel,Comp,13,85
R_2WNBCmUSJ7es81y,Comp(13),de kameel,Comp,13,85
R_3G0sbjgSwFQKXi9,Comp(13),de kameel,Comp,13,85
R_1g6nNqBbbmL7FH5,Comp(13),de kameel,Comp,13,85
R_8j1bqGNz3lGqaQx,Comp(13),de kameel,Comp,13,85
R_2WxuN7hsNTqACzv,Comp(13),de kameel,Comp,13,85
R_1dAl7kyo1aslOfs,Comp(13),de kameel,Comp,13,85
R_29uz5PSyAsMtB7r,Comp(13),de kameel,Comp,13,85
R_1eK0PAdE0G6DxML,Comp(13),de kameel,Comp,13,85
R_0dZhlVH9txeciop,Comp(13),de kameel,Comp,13,85
R_3dERy13vlfvrnVN,Comp(13),de kameel,Comp,13,85
R_1Q44bnqE1PcaThG,Comp(13),de kameel,Comp,13,85
R_bdOVS1RezYzJlwR,Comp(13),De woestijnrat,Comp,13,85
R_2qg5uVS3dzGIDIl,Comp(13),een dromedaris,Comp,13,85
R_vweRT5oiF988oDv,Comp(13),de kameel,Comp,13,85
R_10GHexpqrRVru1o,Comp(13),de kameel,Comp,13,85
R_PCbo9o52FZpECs1,Comp(13),de kameel,Comp,13,85
R_31mVtgUH6lARDGE,Comp(13),de kameel,Comp,13,85
R_2xzxDC0Le3ynmMy,Comp(13),de kameel,Comp,13,85
R_79t4lwi0h4jDOIF,Comp(13),de kameel,Comp,13,85
R_1Q0hDsLmbIKLZ0z,Comp(13),de kameel,Comp,13,85
R_5cnTywcTuHgNj7X,Comp(13),de kameel,Comp,13,85
R_33eeGD9CTfhk9Ku,Comp(13),een kameel ,Comp,13,85
R_Og3BciE3uTBaVCp,Comp(13),de kameel,Comp,13,85
R_2qgeY8oUbmojYP9,Comp(13),de kameel,Comp,13,85
R_1dc5H6vyTZwB5d0,Comp(13),de kameel,Comp,13,85
R_C8sNafUjwxF55eh,Comp(13),de kameel,Comp,13,85
R_PNz510nvMcK1vJn,Comp(13),de kameel,Comp,13,85
R_33qfTHRXq6lYytC,Comp(13),de kameel,Comp,13,85
R_1JDBEbqjj0RbmTU,Comp(13),de kameel,Comp,13,85
R_2rYJkqwuhznMWXM,Comp(13),de kameel,Comp,13,85
R_3NONaHlKW1yOnDy,Comp(13),de kameel ,Comp,13,85
R_RxccFdkhYT0WHjX,Comp(14),de elektriciteit,Comp,14,86
R_dhuccvYHbkYAG9r,Comp(14),de stroom,Comp,14,86
R_9vHqsbnSU7O4IYd,Comp(14),de stroom,Comp,14,86
R_78aiGik8VmAORq1,Comp(14),de stroom,Comp,14,86
R_29h9A6X0ow8oZ2Y,Comp(14),de electriciteit,Comp,14,86
R_cXZEs21kFaC0HhD,Comp(14),de stroom,Comp,14,86
R_2WNBCmUSJ7es81y,Comp(14),de stroom,Comp,14,86
R_3G0sbjgSwFQKXi9,Comp(14),de stroom,Comp,14,86
R_1g6nNqBbbmL7FH5,Comp(14),het licht,Comp,14,86
R_8j1bqGNz3lGqaQx,Comp(14),de stroom,Comp,14,86
R_2WxuN7hsNTqACzv,Comp(14),de stroom,Comp,14,86
R_1dAl7kyo1aslOfs,Comp(14),het licht,Comp,14,86
R_29uz5PSyAsMtB7r,Comp(14),de stroom,Comp,14,86
R_1eK0PAdE0G6DxML,Comp(14),het licht,Comp,14,86
R_0dZhlVH9txeciop,Comp(14),de stroom,Comp,14,86
R_3dERy13vlfvrnVN,Comp(14),de stroom,Comp,14,86
R_1Q44bnqE1PcaThG,Comp(14),het licht,Comp,14,86
R_bdOVS1RezYzJlwR,Comp(14),De stroom,Comp,14,86
R_2qg5uVS3dzGIDIl,Comp(14),de stroom,Comp,14,86
R_vweRT5oiF988oDv,Comp(14),de stroom,Comp,14,86
R_10GHexpqrRVru1o,Comp(14),de elektriciteit,Comp,14,86
R_PCbo9o52FZpECs1,Comp(14),de elektriciteit,Comp,14,86
R_31mVtgUH6lARDGE,Comp(14),de elektriciteit,Comp,14,86
R_2xzxDC0Le3ynmMy,Comp(14),de stroom,Comp,14,86
R_79t4lwi0h4jDOIF,Comp(14),de electriciteit,Comp,14,86
R_1Q0hDsLmbIKLZ0z,Comp(14),het licht,Comp,14,86
R_5cnTywcTuHgNj7X,Comp(14),de stroom,Comp,14,86
R_33eeGD9CTfhk9Ku,Comp(14),de elektriciteit,Comp,14,86
R_Og3BciE3uTBaVCp,Comp(14),de electriciteit,Comp,14,86
R_2qgeY8oUbmojYP9,Comp(14),de stroom,Comp,14,86
R_1dc5H6vyTZwB5d0,Comp(14),de stroom,Comp,14,86
R_C8sNafUjwxF55eh,Comp(14),de stroom,Comp,14,86
R_PNz510nvMcK1vJn,Comp(14),de stroom,Comp,14,86
R_33qfTHRXq6lYytC,Comp(14),de electriciteit,Comp,14,86
R_1JDBEbqjj0RbmTU,Comp(14),de stroom,Comp,14,86
R_2rYJkqwuhznMWXM,Comp(14),de stroom,Comp,14,86
R_3NONaHlKW1yOnDy,Comp(14),de stroom ,Comp,14,86
R_RxccFdkhYT0WHjX,Comp(15),het hart,Comp,15,87
R_dhuccvYHbkYAG9r,Comp(15),het hart,Comp,15,87
R_9vHqsbnSU7O4IYd,Comp(15),het hart,Comp,15,87
R_78aiGik8VmAORq1,Comp(15),het hart,Comp,15,87
R_29h9A6X0ow8oZ2Y,Comp(15),het hart,Comp,15,87
R_cXZEs21kFaC0HhD,Comp(15),het hart,Comp,15,87
R_2WNBCmUSJ7es81y,Comp(15),het hart,Comp,15,87
R_3G0sbjgSwFQKXi9,Comp(15),het hart,Comp,15,87
R_1g6nNqBbbmL7FH5,Comp(15),uit het hart,Comp,15,87
R_8j1bqGNz3lGqaQx,Comp(15),het hart,Comp,15,87
R_2WxuN7hsNTqACzv,Comp(15),het hart,Comp,15,87
R_1dAl7kyo1aslOfs,Comp(15),het hart,Comp,15,87
R_29uz5PSyAsMtB7r,Comp(15),het hart,Comp,15,87
R_1eK0PAdE0G6DxML,Comp(15),het hart,Comp,15,87
R_0dZhlVH9txeciop,Comp(15),het hart,Comp,15,87
R_3dERy13vlfvrnVN,Comp(15),het hart,Comp,15,87
R_1Q44bnqE1PcaThG,Comp(15),het hart,Comp,15,87
R_bdOVS1RezYzJlwR,Comp(15),Het hart,Comp,15,87
R_2qg5uVS3dzGIDIl,Comp(15),het hart,Comp,15,87
R_vweRT5oiF988oDv,Comp(15),het hart,Comp,15,87
R_10GHexpqrRVru1o,Comp(15),het hart,Comp,15,87
R_PCbo9o52FZpECs1,Comp(15),het hart,Comp,15,87
R_31mVtgUH6lARDGE,Comp(15),het hart,Comp,15,87
R_2xzxDC0Le3ynmMy,Comp(15),het hart,Comp,15,87
R_79t4lwi0h4jDOIF,Comp(15),het hart,Comp,15,87
R_1Q0hDsLmbIKLZ0z,Comp(15),het hart,Comp,15,87
R_5cnTywcTuHgNj7X,Comp(15),het hart,Comp,15,87
R_33eeGD9CTfhk9Ku,Comp(15),het hart ,Comp,15,87
R_Og3BciE3uTBaVCp,Comp(15),het hoofd,Comp,15,87
R_2qgeY8oUbmojYP9,Comp(15),het hart,Comp,15,87
R_1dc5H6vyTZwB5d0,Comp(15),het hart,Comp,15,87
R_C8sNafUjwxF55eh,Comp(15),het hart,Comp,15,87
R_PNz510nvMcK1vJn,Comp(15),het hart,Comp,15,87
R_33qfTHRXq6lYytC,Comp(15),het hart,Comp,15,87
R_1JDBEbqjj0RbmTU,Comp(15),het hart,Comp,15,87
R_2rYJkqwuhznMWXM,Comp(15),GI,Comp,15,87
R_3NONaHlKW1yOnDy,Comp(15),Het hart ,Comp,15,87
R_RxccFdkhYT0WHjX,Comp(16),de sloot,Comp,16,88
R_dhuccvYHbkYAG9r,Comp(16),de sloot,Comp,16,88
R_9vHqsbnSU7O4IYd,Comp(16),de sloot,Comp,16,88
R_78aiGik8VmAORq1,Comp(16),de sloot,Comp,16,88
R_29h9A6X0ow8oZ2Y,Comp(16),de sloot,Comp,16,88
R_cXZEs21kFaC0HhD,Comp(16),de sloot,Comp,16,88
R_2WNBCmUSJ7es81y,Comp(16),de sloot,Comp,16,88
R_3G0sbjgSwFQKXi9,Comp(16),de sloot ,Comp,16,88
R_1g6nNqBbbmL7FH5,Comp(16),de sloot,Comp,16,88
R_8j1bqGNz3lGqaQx,Comp(16),de sloot,Comp,16,88
R_2WxuN7hsNTqACzv,Comp(16),de sloot,Comp,16,88
R_1dAl7kyo1aslOfs,Comp(16),de sloot,Comp,16,88
R_29uz5PSyAsMtB7r,Comp(16),de sloot,Comp,16,88
R_1eK0PAdE0G6DxML,Comp(16),de sloot,Comp,16,88
R_0dZhlVH9txeciop,Comp(16),de sloot,Comp,16,88
R_3dERy13vlfvrnVN,Comp(16),de sloot ,Comp,16,88
R_1Q44bnqE1PcaThG,Comp(16),de sloot,Comp,16,88
R_bdOVS1RezYzJlwR,Comp(16),De sloot,Comp,16,88
R_2qg5uVS3dzGIDIl,Comp(16),de sloot,Comp,16,88
R_vweRT5oiF988oDv,Comp(16),de sloot,Comp,16,88
R_10GHexpqrRVru1o,Comp(16),de sloot,Comp,16,88
R_PCbo9o52FZpECs1,Comp(16),de sloot,Comp,16,88
R_31mVtgUH6lARDGE,Comp(16),de sloot,Comp,16,88
R_2xzxDC0Le3ynmMy,Comp(16),de sloot,Comp,16,88
R_79t4lwi0h4jDOIF,Comp(16),de sloot,Comp,16,88
R_1Q0hDsLmbIKLZ0z,Comp(16),de stal,Comp,16,88
R_5cnTywcTuHgNj7X,Comp(16),de sloot,Comp,16,88
R_33eeGD9CTfhk9Ku,Comp(16),de sloot ,Comp,16,88
R_Og3BciE3uTBaVCp,Comp(16),de sloot,Comp,16,88
R_2qgeY8oUbmojYP9,Comp(16),de sloot,Comp,16,88
R_1dc5H6vyTZwB5d0,Comp(16),de sloot,Comp,16,88
R_C8sNafUjwxF55eh,Comp(16),de sloot,Comp,16,88
R_PNz510nvMcK1vJn,Comp(16),de sloot,Comp,16,88
R_33qfTHRXq6lYytC,Comp(16),de sloot,Comp,16,88
R_1JDBEbqjj0RbmTU,Comp(16),de sloot,Comp,16,88
R_2rYJkqwuhznMWXM,Comp(16),de sloot,Comp,16,88
R_3NONaHlKW1yOnDy,Comp(16),de sloot ,Comp,16,88
R_RxccFdkhYT0WHjX,Comp(17),het net,Comp,17,89
R_dhuccvYHbkYAG9r,Comp(17),het net,Comp,17,89
R_9vHqsbnSU7O4IYd,Comp(17),het net,Comp,17,89
R_78aiGik8VmAORq1,Comp(17),het net,Comp,17,89
R_29h9A6X0ow8oZ2Y,Comp(17),het net,Comp,17,89
R_cXZEs21kFaC0HhD,Comp(17),het net,Comp,17,89
R_2WNBCmUSJ7es81y,Comp(17),het net,Comp,17,89
R_3G0sbjgSwFQKXi9,Comp(17),het net,Comp,17,89
R_1g6nNqBbbmL7FH5,Comp(17),het net,Comp,17,89
R_8j1bqGNz3lGqaQx,Comp(17),het net,Comp,17,89
R_2WxuN7hsNTqACzv,Comp(17),het net,Comp,17,89
R_1dAl7kyo1aslOfs,Comp(17),het net,Comp,17,89
R_29uz5PSyAsMtB7r,Comp(17),het net,Comp,17,89
R_1eK0PAdE0G6DxML,Comp(17),het net,Comp,17,89
R_0dZhlVH9txeciop,Comp(17),het net,Comp,17,89
R_3dERy13vlfvrnVN,Comp(17),het net ,Comp,17,89
R_1Q44bnqE1PcaThG,Comp(17),het net,Comp,17,89
R_bdOVS1RezYzJlwR,Comp(17),Achter het net,Comp,17,89
R_2qg5uVS3dzGIDIl,Comp(17),het net,Comp,17,89
R_vweRT5oiF988oDv,Comp(17),het net,Comp,17,89
R_10GHexpqrRVru1o,Comp(17),het net ,Comp,17,89
R_PCbo9o52FZpECs1,Comp(17),het net,Comp,17,89
R_31mVtgUH6lARDGE,Comp(17),het net,Comp,17,89
R_2xzxDC0Le3ynmMy,Comp(17),het net,Comp,17,89
R_79t4lwi0h4jDOIF,Comp(17),het net,Comp,17,89
R_1Q0hDsLmbIKLZ0z,Comp(17),de verkeerde,Comp,17,89
R_5cnTywcTuHgNj7X,Comp(17),het net,Comp,17,89
R_33eeGD9CTfhk9Ku,Comp(17),het net ,Comp,17,89
R_Og3BciE3uTBaVCp,Comp(17),het net,Comp,17,89
R_2qgeY8oUbmojYP9,Comp(17),het net,Comp,17,89
R_1dc5H6vyTZwB5d0,Comp(17),het net ,Comp,17,89
R_C8sNafUjwxF55eh,Comp(17),het net,Comp,17,89
R_PNz510nvMcK1vJn,Comp(17),het net,Comp,17,89
R_33qfTHRXq6lYytC,Comp(17),het net,Comp,17,89
R_1JDBEbqjj0RbmTU,Comp(17),het net ,Comp,17,89
R_2rYJkqwuhznMWXM,Comp(17),het net,Comp,17,89
R_3NONaHlKW1yOnDy,Comp(17),Het net ,Comp,17,89
R_RxccFdkhYT0WHjX,Comp(18),de airco,Comp,18,90
R_dhuccvYHbkYAG9r,Comp(18),de airco,Comp,18,90
R_9vHqsbnSU7O4IYd,Comp(18),de airco,Comp,18,90
R_78aiGik8VmAORq1,Comp(18),de airco,Comp,18,90
R_29h9A6X0ow8oZ2Y,Comp(18),de airco,Comp,18,90
R_cXZEs21kFaC0HhD,Comp(18),de airco,Comp,18,90
R_2WNBCmUSJ7es81y,Comp(18),de airco,Comp,18,90
R_3G0sbjgSwFQKXi9,Comp(18),de airco,Comp,18,90
R_1g6nNqBbbmL7FH5,Comp(18),de airco,Comp,18,90
R_8j1bqGNz3lGqaQx,Comp(18),de airco,Comp,18,90
R_2WxuN7hsNTqACzv,Comp(18),de airconditioning,Comp,18,90
R_1dAl7kyo1aslOfs,Comp(18),de airco,Comp,18,90
R_29uz5PSyAsMtB7r,Comp(18),de airconditioning,Comp,18,90
R_1eK0PAdE0G6DxML,Comp(18),de radio,Comp,18,90
R_0dZhlVH9txeciop,Comp(18),de airco,Comp,18,90
R_3dERy13vlfvrnVN,Comp(18),de airco,Comp,18,90
R_1Q44bnqE1PcaThG,Comp(18),de airco,Comp,18,90
R_bdOVS1RezYzJlwR,Comp(18),De airco,Comp,18,90
R_2qg5uVS3dzGIDIl,Comp(18),de airco,Comp,18,90
R_vweRT5oiF988oDv,Comp(18),de airco,Comp,18,90
R_10GHexpqrRVru1o,Comp(18),de airco,Comp,18,90
R_PCbo9o52FZpECs1,Comp(18),de ventilator,Comp,18,90
R_31mVtgUH6lARDGE,Comp(18),de airco,Comp,18,90
R_2xzxDC0Le3ynmMy,Comp(18),de airco,Comp,18,90
R_79t4lwi0h4jDOIF,Comp(18),de airco,Comp,18,90
R_1Q0hDsLmbIKLZ0z,Comp(18),de airco,Comp,18,90
R_5cnTywcTuHgNj7X,Comp(18),de airconditioning,Comp,18,90
R_33eeGD9CTfhk9Ku,Comp(18),de airco ,Comp,18,90
R_Og3BciE3uTBaVCp,Comp(18),de airco,Comp,18,90
R_2qgeY8oUbmojYP9,Comp(18),de airco,Comp,18,90
R_1dc5H6vyTZwB5d0,Comp(18),de ventilator,Comp,18,90
R_C8sNafUjwxF55eh,Comp(18),de airco,Comp,18,90
R_PNz510nvMcK1vJn,Comp(18),de airco,Comp,18,90
R_33qfTHRXq6lYytC,Comp(18),de ventilator,Comp,18,90
R_1JDBEbqjj0RbmTU,Comp(18),de radio,Comp,18,90
R_2rYJkqwuhznMWXM,Comp(18),de airco,Comp,18,90
R_3NONaHlKW1yOnDy,Comp(18),de airco ,Comp,18,90
R_RxccFdkhYT0WHjX,Comp(19),een aansteker,Comp,19,91
R_dhuccvYHbkYAG9r,Comp(19),een vuurtje,Comp,19,91
R_9vHqsbnSU7O4IYd,Comp(19),een aansteker,Comp,19,91
R_78aiGik8VmAORq1,Comp(19),een aansteker,Comp,19,91
R_29h9A6X0ow8oZ2Y,Comp(19),een aansteker,Comp,19,91
R_cXZEs21kFaC0HhD,Comp(19),een aansteker,Comp,19,91
R_2WNBCmUSJ7es81y,Comp(19),een aansteker,Comp,19,91
R_3G0sbjgSwFQKXi9,Comp(19),een vuurtje,Comp,19,91
R_1g6nNqBbbmL7FH5,Comp(19),een  vuurtje,Comp,19,91
R_8j1bqGNz3lGqaQx,Comp(19),om een vuurtje,Comp,19,91
R_2WxuN7hsNTqACzv,Comp(19),een aansteker,Comp,19,91
R_1dAl7kyo1aslOfs,Comp(19),een aansteker,Comp,19,91
R_29uz5PSyAsMtB7r,Comp(19),een aansteker,Comp,19,91
R_1eK0PAdE0G6DxML,Comp(19),een aansteker,Comp,19,91
R_0dZhlVH9txeciop,Comp(19),een aansteker,Comp,19,91
R_3dERy13vlfvrnVN,Comp(19),een aansteker ,Comp,19,91
R_1Q44bnqE1PcaThG,Comp(19),de aansteker,Comp,19,91
R_bdOVS1RezYzJlwR,Comp(19),Een aansteker,Comp,19,91
R_2qg5uVS3dzGIDIl,Comp(19),een aansteker,Comp,19,91
R_vweRT5oiF988oDv,Comp(19),een aansteker,Comp,19,91
R_10GHexpqrRVru1o,Comp(19),een aansteker,Comp,19,91
R_PCbo9o52FZpECs1,Comp(19),een aansteker,Comp,19,91
R_31mVtgUH6lARDGE,Comp(19),een vuurtje,Comp,19,91
R_2xzxDC0Le3ynmMy,Comp(19),een aansteker,Comp,19,91
R_79t4lwi0h4jDOIF,Comp(19),een aansteker,Comp,19,91
R_1Q0hDsLmbIKLZ0z,Comp(19),een aansteker,Comp,19,91
R_5cnTywcTuHgNj7X,Comp(19),de aansteker,Comp,19,91
R_33eeGD9CTfhk9Ku,Comp(19),een vuurtje ,Comp,19,91
